STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonf,spearman_pval_bonf,point_biserial_pval_bonf,rank_biserial_pval_bonf
AG,all_dinuc_count,entropy,0.11813934035132449,5.658531033560621e-46,0.10439146642303426,3.18116898093508e-36,,,,,1.629656937665459e-43,9.16176666509303e-34,,
CT,all_dinuc_count,entropy,0.11813934035132449,5.658531033560621e-46,0.10439146642303426,3.18116898093508e-36,,,,,1.629656937665459e-43,9.16176666509303e-34,,
AG,all_dinuc_count,heterozygosity,0.09624783732187409,5.0578965632361225e-31,0.10425345387786124,3.928993640650461e-36,,,,,1.4566742102120033e-28,1.1315501685073326e-33,,
CT,all_dinuc_count,heterozygosity,0.09624783732187409,5.0578965632361225e-31,0.10425345387786124,3.928993640650461e-36,,,,,1.4566742102120033e-28,1.1315501685073326e-33,,
AT,AT_count,entropy,0.14189393536341152,3.934292370749079e-129,0.10371877236883967,1.4467484067670544e-69,,,,,1.1330762027757347e-126,4.1666354114891166e-67,,
AT,AT_count,heterozygosity,0.13731736973803021,5.51742553955546e-121,0.10092259568219981,6.036701036090996e-66,,,,,1.5890185553919725e-118,1.7385698983942068e-63,,
AT,AT_count,minor_freq,0.1209766491812188,3.836828738701096e-94,0.09852681888995296,6.35327542403916e-63,,,,,1.1050066767459157e-91,1.829743322123278e-60,,
AG,all_dinuc_count,minor_freq,0.08448498742715019,2.9459489339504076e-24,0.09694319365750712,1.8898637572429399e-31,,,,,8.484332929777175e-22,5.442807620859667e-29,,
CT,all_dinuc_count,minor_freq,0.08448498742715019,2.9459489339504076e-24,0.09694319365750712,1.8898637572429399e-31,,,,,8.484332929777175e-22,5.442807620859667e-29,,
AG,AA_count,entropy,0.07436179573873686,3.8816326060957613e-19,0.09452511413256809,5.6217917572063914e-30,,,,,1.1179101905555793e-16,1.6190760260754408e-27,,
CT,TT_count,entropy,0.07436179573873686,3.8816326060957613e-19,0.09452511413256809,5.6217917572063914e-30,,,,,1.1179101905555793e-16,1.6190760260754408e-27,,
AG,AA_count,heterozygosity,0.06559763312256241,3.1663201685699093e-15,0.09394585479781677,1.251119312449526e-29,,,,,9.119002085481338e-13,3.603223619854635e-27,,
CT,TT_count,heterozygosity,0.06559763312256241,3.1663201685699093e-15,0.09394585479781677,1.251119312449526e-29,,,,,9.119002085481338e-13,3.603223619854635e-27,,
AT,all_dinuc_count,label,0.11260899192837603,9.573389233374662e-82,0.09127926504663166,3.1514649203159177e-54,0.11260899192837603,9.573389233374662e-82,0.12832242816362216,5.1821098652399515e-54,2.7571360992119026e-79,9.076218970509843e-52,6.892840248029757e-80,3.731119102972765e-52
CT,all_dinuc_count,label,0.10193669719721232,1.303902449431697e-34,0.08821596142974951,2.62256146851722e-26,0.10193669719721232,1.303902449431697e-34,0.10246604526194714,3.253011187024054e-26,3.7552390543632873e-32,7.552977029329593e-24,9.388097635908218e-33,2.342168054657319e-24
AG,all_dinuc_count,label,0.10193669719721232,1.303902449431697e-34,0.08821596142974951,2.62256146851722e-26,0.10193669719721232,1.303902449431697e-34,0.10246604526194714,3.253011187024054e-26,3.7552390543632873e-32,7.552977029329593e-24,9.388097635908218e-33,2.342168054657319e-24
GT,GT_count,entropy,0.18002801704974802,2.2821996206117924e-164,0.08806919713832392,2.9190970576126343e-40,,,,,6.572734907361962e-162,8.406999525924387e-38,,
AC,AC_count,entropy,0.18002801704974802,2.2821996206117924e-164,0.08806919713832392,2.9190970576126343e-40,,,,,6.572734907361962e-162,8.406999525924387e-38,,
CT,TT_count,minor_freq,0.05892436101156333,1.4349555618385736e-12,0.08802052677650109,3.37542063653589e-26,,,,,4.132672018095092e-10,9.721211433223365e-24,,
AG,AA_count,minor_freq,0.05892436101156333,1.4349555618385736e-12,0.08802052677650109,3.37542063653589e-26,,,,,4.132672018095092e-10,9.721211433223365e-24,,
AC,AC_count,heterozygosity,0.1426412489900899,2.659789304905467e-103,0.08741861869627834,1.0827780452520374e-39,,,,,7.660193198127746e-101,3.118400770325868e-37,,
GT,GT_count,heterozygosity,0.1426412489900899,2.659789304905467e-103,0.08741861869627834,1.0827780452520374e-39,,,,,7.660193198127746e-101,3.118400770325868e-37,,
AG,AA_count,label,0.09678110091031421,2.3788632381041204e-31,0.08484899572755321,1.875247265315548e-24,0.09678110091031421,2.3788632381041204e-31,0.09733946023049622,2.2541293447532654e-24,6.851126125739867e-29,5.4007121241087785e-22,1.7127815314349668e-29,1.622973128222351e-22
CT,TT_count,label,0.09678110091031421,2.3788632381041204e-31,0.08484899572755321,1.875247265315548e-24,0.09678110091031421,2.3788632381041204e-31,0.09733946023049622,2.2541293447532654e-24,6.851126125739867e-29,5.4007121241087785e-22,1.7127815314349668e-29,1.622973128222351e-22
AC,AC_count,minor_freq,0.12291068200755385,5.4269617499174795e-77,0.08329203797652081,3.522777144543042e-36,,,,,1.562964983976234e-74,1.0145598176283962e-33,,
GT,GT_count,minor_freq,0.12291068200755385,5.4269617499174795e-77,0.08329203797652081,3.522777144543042e-36,,,,,1.562964983976234e-74,1.0145598176283962e-33,,
AT,AT_count,label,0.09875179749078064,3.3290720604517035e-63,0.08016063394634895,3.452158992851296e-42,0.09875179749078064,3.3290720604517035e-63,0.11240793804680105,4.635206737002593e-42,9.587727534100907e-61,9.942217899411733e-40,2.3969318835252267e-61,3.337348850641867e-40
GT,GT_count,label,0.14525148428966111,4.378112855719135e-107,0.07079245617488118,1.4124475476434994e-26,0.14525148428966111,4.378112855719135e-107,0.08108907758205752,1.6250324040451712e-26,1.2608965024471109e-104,4.067848937213278e-24,3.1522412561177773e-105,1.1700233309125234e-24
AC,AC_count,label,0.14525148428966111,4.378112855719135e-107,0.07079245617488118,1.4124475476434994e-26,0.14525148428966111,4.378112855719135e-107,0.08108907758205752,1.6250324040451712e-26,1.2608965024471109e-104,4.067848937213278e-24,3.1522412561177773e-105,1.1700233309125234e-24
AC,AT_count,heterozygosity,0.09658905454238415,4.1482696953965614e-48,0.06507845946110774,1.0557956900505004e-22,,,,,1.1947016722742097e-45,3.040691587345441e-20,,
GT,AT_count,heterozygosity,0.09658905454238415,4.1482696953965614e-48,0.06507845946110774,1.0557956900505004e-22,,,,,1.1947016722742097e-45,3.040691587345441e-20,,
AC,AT_count,entropy,0.10387939208554746,2.1012034148977104e-55,0.06479691624335779,1.6073188277078138e-22,,,,,6.0514658349054055e-53,4.6290782237985036e-20,,
GT,AT_count,entropy,0.10387939208554746,2.1012034148977104e-55,0.06479691624335779,1.6073188277078138e-22,,,,,6.0514658349054055e-53,4.6290782237985036e-20,,
GT,AT_count,label,0.12094219017940007,1.3773507248774827e-74,0.06330602117647913,1.444116778081687e-21,0.12094219017940007,1.3773507248774827e-74,0.07234047871887073,1.5788197457279758e-21,3.96677008764715e-72,4.159056320875259e-19,9.916925219117875e-73,1.1367502169241425e-19
AC,AT_count,label,0.12094219017940007,1.3773507248774827e-74,0.06330602117647913,1.444116778081687e-21,0.12094219017940007,1.3773507248774827e-74,0.07234047871887073,1.5788197457279758e-21,3.96677008764715e-72,4.159056320875259e-19,9.916925219117875e-73,1.1367502169241425e-19
AC,AT_count,minor_freq,0.09069283769706422,1.337744226227706e-42,0.06068741614724365,6.043666656453518e-20,,,,,3.852703371535793e-40,1.7405759970586133e-17,,
GT,AT_count,minor_freq,0.09069283769706422,1.337744226227706e-42,0.06068741614724365,6.043666656453518e-20,,,,,3.852703371535793e-40,1.7405759970586133e-17,,
GT,CG_count,entropy,0.058625821071096484,1.0246280630597396e-18,0.05192073694949217,5.25017096691191e-15,,,,,2.95092882161205e-16,1.51204923847063e-12,,
AC,CG_count,entropy,0.058625821071096484,1.0246280630597396e-18,0.05192073694949217,5.25017096691191e-15,,,,,2.95092882161205e-16,1.51204923847063e-12,,
AC,CG_count,heterozygosity,0.0496191102648197,7.80067088465523e-14,0.05101878438073133,1.533202654125594e-14,,,,,2.246593214780706e-11,4.415623643881711e-12,,
GT,CG_count,heterozygosity,0.0496191102648197,7.80067088465523e-14,0.05101878438073133,1.533202654125594e-14,,,,,2.246593214780706e-11,4.415623643881711e-12,,
GT,CG_count,minor_freq,0.041900451775864385,2.7914860861054184e-10,0.04658892316207224,2.2713765868209086e-12,,,,,8.039479927983605e-08,6.541564570044217e-10,,
AC,CG_count,minor_freq,0.041900451775864385,2.7914860861054184e-10,0.04658892316207224,2.2713765868209086e-12,,,,,8.039479927983605e-08,6.541564570044217e-10,,
AT,GT_count,entropy,0.04333427738059912,1.988916536117486e-13,0.044891300615426614,2.660008383455463e-14,,,,,5.7280796240183596e-11,7.660824144351735e-12,,
AT,AC_count,entropy,0.04333427738059914,1.988916536117486e-13,0.044891300615426614,2.660008383455463e-14,,,,,5.7280796240183596e-11,7.660824144351735e-12,,
AT,GT_count,heterozygosity,0.044922030846414024,2.5546836836561195e-14,0.04457393413642879,4.0309304007691065e-14,,,,,7.357489008929624e-12,1.1609079554215027e-11,,
AT,AC_count,heterozygosity,0.044922030846414024,2.5546836836561195e-14,0.04457393413642879,4.0309304007691065e-14,,,,,7.357489008929624e-12,1.1609079554215027e-11,,
AT,GT_count,label,0.059161300858249624,1.0386381954630302e-23,0.042876009660734404,3.548747215919537e-13,0.059161300858249624,1.0386381954630302e-23,0.05888314490162816,3.6326085098119493e-13,2.991278002933527e-21,1.0220391981848267e-10,7.478195007333818e-22,2.6154781270646034e-11
AT,AC_count,label,0.05916130085824965,1.0386381954630302e-23,0.042876009660734404,3.548747215919537e-13,0.05916130085824965,1.0386381954630302e-23,0.05888314490162816,3.6326085098119493e-13,2.991278002933527e-21,1.0220391981848267e-10,7.478195007333818e-22,2.6154781270646034e-11
AT,AC_count,minor_freq,0.04070789778843438,5.065785202643263e-12,0.04287559064785171,3.5506167528843225e-13,,,,,1.4589461383612596e-09,1.0225776248306849e-10,,
AT,GT_count,minor_freq,0.04070789778843436,5.065785202643335e-12,0.04287559064785171,3.5506167528843225e-13,,,,,1.4589461383612803e-09,1.0225776248306849e-10,,
GT,CG_count,label,0.05941156984933775,3.5235194725273447e-19,0.04076276233317383,8.332316292510993e-10,0.05941156984933775,3.5235194725273447e-19,0.0250510248330581,8.456444881848542e-10,1.0147736080878753e-16,2.399707092243166e-07,2.536934020219688e-17,6.08864031493095e-08
AC,CG_count,label,0.05941156984933775,3.5235194725273447e-19,0.04076276233317383,8.332316292510993e-10,0.05941156984933775,3.5235194725273447e-19,0.0250510248330581,8.456444881848542e-10,1.0147736080878753e-16,2.399707092243166e-07,2.536934020219688e-17,6.08864031493095e-08
AG,AT_count,entropy,0.11994444201004378,2.4076893388558795e-47,0.03931545762017544,2.3347330597062095e-06,,,,,6.934145295904933e-45,0.0006724031211953884,,
CT,AT_count,entropy,0.11994444201004378,2.4076893388558795e-47,0.03931545762017544,2.3347330597062095e-06,,,,,6.934145295904933e-45,0.0006724031211953884,,
CT,AT_count,heterozygosity,0.10334667177683687,1.562053608835693e-35,0.03923821896236761,2.443706019496033e-06,,,,,4.498714393446796e-33,0.0007037873336148575,,
AG,AT_count,heterozygosity,0.10334667177683687,1.562053608835693e-35,0.03923821896236761,2.443706019496033e-06,,,,,4.498714393446796e-33,0.0007037873336148575,,
all,AA_count,label,0.042189500338828796,9.183179743328822e-42,0.03663388956978169,6.65573249929326e-32,0.042189500338828796,9.183179743328822e-42,0.042004277718834415,6.966886126392319e-32,2.6447557660787006e-39,1.9168509597964587e-29,6.6118894151967515e-40,5.01615801100247e-30
all,TT_count,label,0.042189500338828796,9.183179743328822e-42,0.03663388956978169,6.65573249929326e-32,0.042189500338828796,9.183179743328822e-42,0.042004277718834415,6.966886126392319e-32,2.6447557660787006e-39,1.9168509597964587e-29,6.6118894151967515e-40,5.01615801100247e-30
all,AA_count,heterozygosity,0.018877429289038346,1.3967315739411158e-09,0.03614760432185109,4.175871922661185e-31,,,,,4.0225869329504135e-07,1.2026511137264212e-28,,
all,TT_count,heterozygosity,0.018877429289038346,1.3967315739411158e-09,0.03614760432185109,4.175871922661185e-31,,,,,4.0225869329504135e-07,1.2026511137264212e-28,,
all,TT_count,entropy,0.018951186078700714,1.2054206434038667e-09,0.03578209529756951,1.634106883553473e-30,,,,,3.4716114530031364e-07,4.706227824634002e-28,,
all,AA_count,entropy,0.018951186078700714,1.2054206434038667e-09,0.03578209529756951,1.634106883553473e-30,,,,,3.4716114530031364e-07,4.706227824634002e-28,,
AG,AT_count,minor_freq,0.10145420497946833,2.6771171478413116e-34,0.0334432639490295,5.911019280881905e-05,,,,,7.710097385782978e-32,0.017023735528939887,,
CT,AT_count,minor_freq,0.10145420497946833,2.6771171478413116e-34,0.0334432639490295,5.911019280881905e-05,,,,,7.710097385782978e-32,0.017023735528939887,,
all,TT_count,minor_freq,0.017306911882380892,2.824894242854519e-08,0.03324903847705945,1.4330131371000198e-26,,,,,8.135695419421015e-06,4.127077834848057e-24,,
all,AA_count,minor_freq,0.017306911882380892,2.824894242854519e-08,0.03324903847705945,1.4330131371000198e-26,,,,,8.135695419421015e-06,4.127077834848057e-24,,
all,AC_count,entropy,0.07471225967570468,2.8478398104465925e-127,0.030517532151540926,1.2259359866150605e-22,,,,,8.201778654086186e-125,3.530695641451374e-20,,
all,GT_count,entropy,0.07471225967570468,2.8478398104465925e-127,0.030517532151540926,1.2259359866150605e-22,,,,,8.201778654086186e-125,3.530695641451374e-20,,
all,AC_count,heterozygosity,0.06449867434966225,2.7672674056555564e-95,0.030497517168363217,1.306346147353321e-22,,,,,7.969730128288003e-93,3.762276904377564e-20,,
all,GT_count,heterozygosity,0.06449867434966225,2.7672674056555564e-95,0.030497517168363217,1.306346147353321e-22,,,,,7.969730128288003e-93,3.762276904377564e-20,,
all,GT_count,minor_freq,0.05565761431011439,2.1257408451262756e-71,0.029192826593775745,7.520242746243774e-21,,,,,6.122133633963674e-69,2.165829910918207e-18,,
all,AC_count,minor_freq,0.05565761431011439,2.1257408451262756e-71,0.029192826593775745,7.520242746243774e-21,,,,,6.122133633963674e-69,2.165829910918207e-18,,
GT,AC_count,label,0.06696768791200329,6.0056850037670235e-24,0.028905407869565296,1.3492259705447445e-05,0.06696768791200329,6.0056850037670235e-24,0.03252713540553087,1.3539506945531698e-05,1.7296372810849028e-21,0.003885770795168864,4.324093202712257e-22,0.0009748445000782823
AC,GT_count,label,0.06696768791200329,6.0056850037670235e-24,0.028905407869565296,1.3492259705447445e-05,0.06696768791200329,6.0056850037670235e-24,0.03252713540553087,1.3539506945531698e-05,1.7296372810849028e-21,0.003885770795168864,4.324093202712257e-22,0.0009748445000782823
AC,GT_count,heterozygosity,0.04406404087942415,3.221594514391312e-11,0.02691180409442078,5.084730725292323e-05,,,,,9.27819220144698e-09,0.014644024488841889,,
GT,AC_count,heterozygosity,0.04406404087942415,3.221594514391312e-11,0.02691180409442078,5.084730725292323e-05,,,,,9.27819220144698e-09,0.014644024488841889,,
CT,AT_count,label,0.056344826430199176,1.2863927609638249e-11,0.02646100140991265,0.0014856361285955065,0.056344826430199176,1.2863927609638249e-11,0.029849608406635753,0.00148765137477264,3.7048111515758156e-09,0.42786320503550584,9.262027878939539e-10,0.10711089898363008
AG,AT_count,label,0.056344826430199176,1.2863927609638249e-11,0.02646100140991265,0.0014856361285955065,0.056344826430199176,1.2863927609638249e-11,0.029849608406635753,0.00148765137477264,3.7048111515758156e-09,0.42786320503550584,9.262027878939539e-10,0.10711089898363008
AC,GT_count,entropy,0.04715176310876362,1.2333644599800357e-12,0.026167192240365632,8.163319730635063e-05,,,,,3.552089644742503e-10,0.02351036082422898,,
GT,AC_count,entropy,0.04715176310876362,1.2333644599800357e-12,0.026167192240365632,8.163319730635063e-05,,,,,3.552089644742503e-10,0.02351036082422898,,
AC,GT_count,minor_freq,0.041158211380537754,5.716154020176637e-10,0.025718066103959665,0.00010798398968841161,,,,,1.6462523578108716e-07,0.031099389030262544,,
GT,AC_count,minor_freq,0.041158211380537754,5.716154020176637e-10,0.025718066103959665,0.00010798398968841161,,,,,1.6462523578108716e-07,0.031099389030262544,,
all,GT_count,label,0.07476107973126371,1.951068187055032e-127,0.0250943631254435,8.226081880826983e-16,0.07476107973126371,1.951068187055032e-127,0.02867558292172545,8.307754373664716e-16,5.619076378718492e-125,2.369111581678171e-13,1.404769094679623e-125,5.981583149038596e-14
all,AC_count,label,0.07476107973126371,1.951068187055032e-127,0.0250943631254435,8.226081880826983e-16,0.07476107973126371,1.951068187055032e-127,0.02867558292172545,8.307754373664716e-16,5.619076378718492e-125,2.369111581678171e-13,1.404769094679623e-125,5.981583149038596e-14
AG,TT_count,minor_freq,0.008148559698539271,0.32790837325935335,0.01981091598285883,0.017371926404836684,,,,,94.43761149869377,5.003114804592965,,
CT,AA_count,minor_freq,0.008148559698539271,0.32790837325935335,0.01981091598285883,0.017371926404836684,,,,,94.43761149869377,5.003114804592965,,
AG,CG_count,label,0.022708712780448528,0.006395784171991302,0.018954191299663223,0.022854854446036223,0.022708712780448528,0.006395784171991302,0.009795300504790827,0.022860277301012134,1.841985841533495,6.582198080458432,0.4604964603833738,1.6459399656728737
CT,CG_count,label,0.022708712780448528,0.006395784171991302,0.018954191299663223,0.022854854446036223,0.022708712780448528,0.006395784171991302,0.009795300504790827,0.022860277301012134,1.841985841533495,6.582198080458432,0.4604964603833738,1.6459399656728737
AG,CG_count,minor_freq,0.014171711748204266,0.08884034981979803,0.01764381202715079,0.03413375629275007,,,,,25.586020748101834,9.83052181231202,,
CT,CG_count,minor_freq,0.014171711748204266,0.08884034981979803,0.01764381202715079,0.03413375629275007,,,,,25.586020748101834,9.83052181231202,,
AG,TT_count,label,0.0247724071219085,0.002933310466075999,0.01705547087341485,0.040576109076816184,0.0247724071219085,0.002933310466075999,0.019145655582603838,0.040580469616226356,0.8447934142298877,11.685919414123061,0.21119835355747194,2.9217938123682976
CT,AA_count,label,0.0247724071219085,0.002933310466075999,0.01705547087341485,0.040576109076816184,0.0247724071219085,0.002933310466075999,0.019145655582603838,0.040580469616226356,0.8447934142298877,11.685919414123061,0.21119835355747194,2.9217938123682976
AG,TT_count,heterozygosity,0.009321732954473392,0.2630568237142414,0.016823101642547147,0.043390517309139245,,,,,75.76036522970152,12.496468985032102,,
CT,AA_count,heterozygosity,0.009321732954473392,0.2630568237142414,0.016823101642547147,0.043390517309139245,,,,,75.76036522970152,12.496468985032102,,
AG,TT_count,entropy,0.01100627445226505,0.1863487808047314,0.016735861046342063,0.04448891136406595,,,,,53.66844887176265,12.812806472850994,,
CT,AA_count,entropy,0.01100627445226505,0.1863487808047314,0.016735861046342063,0.04448891136406595,,,,,53.66844887176265,12.812806472850994,,
AG,CG_count,entropy,0.017528923047453626,0.03531819457032681,0.016020809610411742,0.05440621198636429,,,,,10.171640036254121,15.668989052072916,,
CT,CG_count,entropy,0.017528923047453626,0.03531819457032681,0.016020809610411742,0.05440621198636429,,,,,10.171640036254121,15.668989052072916,,
CT,CG_count,heterozygosity,0.01670097767022325,0.04493462556645996,0.015834808689430723,0.05726892405462791,,,,,12.941172163140468,16.49345012773284,,
AG,CG_count,heterozygosity,0.01670097767022325,0.04493462556645996,0.015834808689430723,0.05726892405462791,,,,,12.941172163140468,16.49345012773284,,
all,CG_count,entropy,0.022169713341761453,1.1416068166921368e-12,0.008688750373795151,0.005317476004410358,,,,,3.287827632073354e-10,1.531433089270183,,
all,CG_count,heterozygosity,0.019146787468359613,8.134467891825144e-10,0.008143465351111847,0.008995528026246712,,,,,2.3427267528456417e-07,2.5907120715590533,,
all,CG_count,label,0.024829905966977105,1.6399755973564386e-15,0.007972018819119336,0.01055105104790214,0.024829905966977105,1.6399755973564386e-15,0.004362990571657788,0.0105517250015962,4.723129720386544e-13,3.038702701795816,1.180782430096636e-13,0.7597242001149265
all,CG_count,minor_freq,0.015044756896552039,1.391751268434928e-06,0.007551279785044283,0.015424318587843381,,,,,0.0004008243653092592,4.442203753298894,,
CT,AG_count,heterozygosity,0.0014114170426937883,0.8654384653823173,0.003571064585970684,0.6681089431921687,,,,,249.24627803010736,192.4153756393446,,
AG,CT_count,heterozygosity,0.0014114170426937883,0.8654384653823173,0.003571064585970684,0.6681089431921687,,,,,249.24627803010736,192.4153756393446,,
CT,AG_count,entropy,0.004627921536206232,0.5784617038286893,0.003536234191663381,0.6711552525995549,,,,,166.59697070266253,193.29271274867182,,
AG,CT_count,entropy,0.004627921536206232,0.5784617038286893,0.003536234191663381,0.6711552525995549,,,,,166.59697070266253,193.29271274867182,,
CT,AC_count,minor_freq,0.01929840639173511,0.02049337360972346,0.0016110439288491672,0.8466279340291515,,,,,5.902091599600357,243.82884500039563,,
AG,GT_count,minor_freq,0.01929840639173511,0.02049337360972346,0.0016110439288491672,0.8466279340291515,,,,,5.902091599600357,243.82884500039563,,
