STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonferonni,spearman_pval_bonferonni,point_biserial_pval_bonferonni,rank_biserial_pval_bonferonni
AG,AA_count,label,0.11077749024441035,4.705768075375742e-44,0.08581043315501942,4.752172111047032e-27,0.11077749024441035,4.705768075375742e-44,0.08102101762352787,5.86308571840832e-27,9.317420789243969e-42,9.409300779873124e-25,3.10580692974799e-42,3.869636574149491e-25
CT,TT_count,entropy,0.00903735977737804,0.25753406919349703,0.07742098444507153,2.6278178413381406e-22,,,,,50.991745700312414,5.203079325849518e-20,,
AG,AA_count,entropy,0.00903735977737804,0.25753406919349703,0.07742098444507153,2.6278178413381406e-22,,,,,50.991745700312414,5.203079325849518e-20,,
CT,TT_count,heterozygosity,0.024724844393217347,0.0019480272193074433,0.07647558848089381,8.388156530121092e-22,,,,,0.38570938942287375,1.6608549929639763e-19,,
AG,AA_count,heterozygosity,0.024724844393217347,0.0019480272193074433,0.07647558848089381,8.388156530121092e-22,,,,,0.38570938942287375,1.6608549929639763e-19,,
AC,CT_count,entropy,0.058288727641352955,1.7532955827785617e-32,0.06490393757128654,7.0314250761258454e-40,,,,,3.471525253901552e-30,1.3922221650729173e-37,,
GT,AG_count,entropy,0.058288727641352955,1.7532955827785617e-32,0.06490393757128654,7.0314250761258454e-40,,,,,3.471525253901552e-30,1.3922221650729173e-37,,
AC,CT_count,heterozygosity,0.051331816274022835,1.484196222172502e-25,0.06331613708261866,4.949688100167924e-38,,,,,2.938708519901554e-23,9.800382438332489e-36,,
GT,AG_count,heterozygosity,0.051331816274022835,1.484196222172502e-25,0.06331613708261866,4.949688100167924e-38,,,,,2.938708519901554e-23,9.800382438332489e-36,,
all,AT_count,entropy,0.016778616694631234,1.0204301409542912e-10,0.062208702261373844,3.783116552562099e-127,,,,,2.0204516790894968e-08,7.490570774072956e-125,,
all,AT_count,heterozygosity,0.031874089517082656,1.137015002524365e-34,0.06183428675217889,1.2100696343806746e-125,,,,,2.251289704998243e-32,2.3959378760737357e-123,,
AT,AC_count,label,0.06812346015294145,1.6577659113642314e-36,0.05882040685164896,1.2507742236293244e-27,0.06812346015294145,1.6577659113642314e-36,0.0636734467812411,1.383607823516143e-27,3.282376504501178e-34,2.476532962786062e-25,1.0941255015003928e-34,9.131811635206543e-26
AT,GT_count,label,0.06812346015294145,1.6577659113642314e-36,0.05882040685164896,1.2507742236293244e-27,0.06812346015294145,1.6577659113642314e-36,0.0636734467812411,1.383607823516143e-27,3.282376504501178e-34,2.476532962786062e-25,1.0941255015003928e-34,9.131811635206543e-26
AT,all_dinuc_count,entropy,0.01027601986653953,0.05725619353772633,0.05673588686948037,8.114084887476636e-26,,,,,11.336726320469813,1.6065888077203738e-23,,
AT,all_dinuc_count,heterozygosity,0.03120385060270582,7.702840449121196e-09,0.054007098423831446,1.5262518186657827e-23,,,,,1.5251624089259968e-06,3.02197860095825e-21,,
AG,AT_count,heterozygosity,0.09152119313869526,1.480283188964822e-30,0.05170633355201622,9.039920487230474e-11,,,,,2.9309607141503476e-28,1.7899042564716337e-08,,
CT,AT_count,heterozygosity,0.09152119313869526,1.480283188964822e-30,0.05170633355201622,9.039920487230474e-11,,,,,2.9309607141503476e-28,1.7899042564716337e-08,,
AG,AT_count,entropy,0.07902544922456604,3.548608806613514e-23,0.05153077340749409,1.0459651302134667e-10,,,,,7.026245437094758e-21,2.071010957822664e-08,,
CT,AT_count,entropy,0.07902544922456604,3.548608806613514e-23,0.05153077340749409,1.0459651302134667e-10,,,,,7.026245437094758e-21,2.071010957822664e-08,,
CT,AG_count,entropy,0.042879310934663,7.681083405809234e-08,0.05027511693831563,2.92813062618647e-10,,,,,1.5208545143502284e-05,5.797698639849211e-08,,
AG,CT_count,entropy,0.042879310934663,7.681083405809234e-08,0.05027511693831563,2.92813062618647e-10,,,,,1.5208545143502284e-05,5.797698639849211e-08,,
AG,CT_count,heterozygosity,0.04333898726416324,5.568426514367263e-08,0.05010331480365885,3.364619982135767e-10,,,,,1.1025484498447181e-05,6.661947564628819e-08,,
CT,AG_count,heterozygosity,0.04333898726416324,5.568426514367263e-08,0.05010331480365885,3.364619982135767e-10,,,,,1.1025484498447181e-05,6.661947564628819e-08,,
AG,AT_count,label,0.07827084006862987,9.145811985680218e-23,0.0477917980824718,2.087342136772584e-09,0.07827084006862987,9.145811985680218e-23,0.03667014152730075,2.128025981265082e-09,1.810870773164683e-20,4.1329374308097163e-07,6.036235910548944e-21,1.4044971476349542e-07
CT,AT_count,label,0.07827084006862987,9.145811985680218e-23,0.0477917980824718,2.087342136772584e-09,0.07827084006862987,9.145811985680218e-23,0.03667014152730075,2.128025981265082e-09,1.810870773164683e-20,4.1329374308097163e-07,6.036235910548944e-21,1.4044971476349542e-07
AT,AT_count,label,0.05675729329073567,7.779646878613438e-26,0.0461949401293005,1.2129897161183535e-17,0.05675729329073567,7.779646878613438e-26,0.06234074807292833,1.259887627874587e-17,1.5403700819654608e-23,2.40171963791434e-15,5.134566939884869e-24,8.315258343972274e-16
GT,AT_count,label,0.06289186336213758,1.5154237000607703e-37,0.0428981957715406,2.5388805218961247e-18,0.06289186336213758,1.5154237000607703e-37,0.04603968800174296,2.6270350755204207e-18,3.000538926120325e-35,5.026983433354327e-16,1.0001796420401083e-35,1.7338431498434777e-16
AC,AT_count,label,0.06289186336213758,1.5154237000607703e-37,0.0428981957715406,2.5388805218961247e-18,0.06289186336213758,1.5154237000607703e-37,0.04603968800174296,2.6270350755204207e-18,3.000538926120325e-35,5.026983433354327e-16,1.0001796420401083e-35,1.7338431498434777e-16
AG,CT_count,label,0.029199505649185196,0.0002532573475032148,0.04194210992958233,1.4651092275989477e-07,0.029199505649185196,0.0002532573475032148,0.03038230003533504,1.481641987384201e-07,0.05014495480563653,2.9009162706459162e-05,0.016714984935212177,9.778837116735726e-06
CT,AG_count,label,0.029199505649185196,0.0002532573475032148,0.04194210992958233,1.4651092275989477e-07,0.029199505649185196,0.0002532573475032148,0.03038230003533504,1.481641987384201e-07,0.05014495480563653,2.9009162706459162e-05,0.016714984935212177,9.778837116735726e-06
AT,AC_count,entropy,0.02351097871048985,1.3572065392135835e-05,0.04046724122355352,6.86445257939506e-14,,,,,0.002687268947642895,1.3591616107202217e-11,,
AT,GT_count,entropy,0.02351097871048985,1.3572065392135835e-05,0.04046724122355352,6.86445257939506e-14,,,,,0.002687268947642895,1.3591616107202217e-11,,
GT,CG_count,label,0.04987574199234784,3.2458300224641112e-24,0.039660316894761065,6.980602214640958e-16,0.04987574199234784,3.2458300224641112e-24,0.01818968360303319,7.156010031361075e-16,6.42674344447894e-22,1.3821592384989097e-13,2.1422478148263135e-22,4.722966620698309e-14
AC,CG_count,label,0.04987574199234784,3.2458300224641112e-24,0.039660316894761065,6.980602214640958e-16,0.04987574199234784,3.2458300224641112e-24,0.01818968360303319,7.156010031361075e-16,6.42674344447894e-22,1.3821592384989097e-13,2.1422478148263135e-22,4.722966620698309e-14
AT,AC_count,heterozygosity,0.030240167625671874,2.1884157746553035e-08,0.039131607461723346,4.388011406829373e-13,,,,,4.333063233817501e-06,8.688262585522158e-11,,
AT,GT_count,heterozygosity,0.030240167625671874,2.1884157746553035e-08,0.039131607461723346,4.388011406829373e-13,,,,,4.333063233817501e-06,8.688262585522158e-11,,
all,all_dinuc_count,entropy,-0.014067206547783269,5.985958561101218e-08,0.03707756574452434,2.603917028020065e-46,,,,,1.185219795098041e-05,5.155755715479728e-44,,
all,all_dinuc_count,heterozygosity,0.0007941042526803872,0.7596778081683153,0.03616073576055755,3.917451517317712e-44,,,,,150.41620601732643,7.75655400428907e-42,,
AC,all_dinuc_count,label,0.0519977529806114,3.5158561486609794e-26,0.034917232827692504,1.2031116886602843e-12,0.0519977529806114,3.5158561486609794e-26,0.04519178247985922,1.2209957443153758e-12,6.961395174348739e-24,2.382161143547363e-10,2.3204650581162465e-24,8.05857191248148e-11
GT,all_dinuc_count,label,0.0519977529806114,3.5158561486609794e-26,0.034917232827692504,1.2031116886602843e-12,0.0519977529806114,3.5158561486609794e-26,0.04519178247985922,1.2209957443153758e-12,6.961395174348739e-24,2.382161143547363e-10,2.3204650581162465e-24,8.05857191248148e-11
all,CG_count,label,0.044811849866105424,7.772728279752486e-67,0.03472112173263725,7.99375968387278e-41,0.044811849866105424,7.772728279752486e-67,0.012487906679127914,8.431833863296754e-41,1.539000199390992e-64,1.5827644174068105e-38,5.1300006646366405e-65,5.565010349775858e-39
GT,CT_count,entropy,0.03476504457545436,1.5050122732523531e-12,0.03436823980519328,2.6861607415482267e-12,,,,,2.9799243010396594e-10,5.318598268265489e-10,,
AC,AG_count,entropy,0.03476504457545436,1.5050122732523531e-12,0.03436823980519328,2.6861607415482267e-12,,,,,2.9799243010396594e-10,5.318598268265489e-10,,
GT,CT_count,heterozygosity,0.029480444416068508,1.995150304223788e-09,0.03354603404723094,8.741290345875434e-12,,,,,3.9503976023631e-07,1.7307754884833359e-09,,
AC,AG_count,heterozygosity,0.029480444416068508,1.995150304223788e-09,0.03354603404723094,8.741290345875434e-12,,,,,3.9503976023631e-07,1.7307754884833359e-09,,
GT,AA_count,heterozygosity,0.028427080424469762,7.3035359819955245e-09,0.032236879140967595,5.4055490513236605e-11,,,,,1.4461001244351139e-06,1.0702987121620848e-08,,
AC,TT_count,heterozygosity,0.028427080424469762,7.3035359819955245e-09,0.032236879140967595,5.4055490513236605e-11,,,,,1.4461001244351139e-06,1.0702987121620848e-08,,
all,CG_count,entropy,0.03960336731586945,1.3709482284628483e-52,0.03206000430803158,4.6758943861056883e-35,,,,,2.71447749235644e-50,9.258270884489263e-33,,
GT,AA_count,entropy,0.025587760769411026,1.930562805295395e-07,0.03170068830986711,1.1173235897369826e-10,,,,,3.822514354484882e-05,2.2123007076792256e-08,,
AC,TT_count,entropy,0.025587760769411026,1.930562805295395e-07,0.03170068830986711,1.1173235897369826e-10,,,,,3.822514354484882e-05,2.2123007076792256e-08,,
all,CG_count,heterozygosity,0.03806461334144524,1.02559029808039e-48,0.030400433586535967,1.086663367448232e-31,,,,,2.030668790199172e-46,2.1515934675474993e-29,,
AC,CT_count,label,0.033348176995549685,1.1563929168524467e-11,0.029582422990853566,1.75541919744724e-09,0.033348176995549685,1.1563929168524467e-11,0.02680096688454847,1.7685739045651604e-09,2.2896579753678446e-09,3.475730010945535e-07,7.632193251226148e-10,1.1672587770130058e-07
GT,AG_count,label,0.033348176995549685,1.1563929168524467e-11,0.029582422990853566,1.75541919744724e-09,0.033348176995549685,1.1563929168524467e-11,0.02680096688454847,1.7685739045651604e-09,2.2896579753678446e-09,3.475730010945535e-07,7.632193251226148e-10,1.1672587770130058e-07
AT,AT_count,entropy,-0.009879364747234689,0.06755645160033764,0.0270142253356187,5.757926470437603e-07,,,,,13.376177416866854,0.00011400694411466455,,
AT,AT_count,heterozygosity,0.009378120105982879,0.08270435899063368,0.026881502933958207,6.538438785265809e-07,,,,,16.37546308014547,0.00012946108794826302,,
AG,CG_count,label,0.036150673632216274,5.884481508993129e-06,0.025250900814999432,0.0015562760524550259,0.036150673632216274,5.884481508993129e-06,0.0060040172475365194,0.0015582123953371478,0.0011651273387806396,0.3081426583860951,0.0003883757795935465,0.10284201809225176
CT,CG_count,label,0.036150673632216274,5.884481508993129e-06,0.025250900814999432,0.0015562760524550259,0.036150673632216274,5.884481508993129e-06,0.0060040172475365194,0.0015582123953371478,0.0011651273387806396,0.3081426583860951,0.0003883757795935465,0.10284201809225176
all,TT_count,label,0.03393975875826757,4.398644780147497e-39,0.0248523552181403,1.0178593017746896e-21,0.03393975875826757,4.398644780147497e-39,0.022818753945832437,1.0320464870309503e-21,8.709316664692043e-37,2.0153614175138853e-19,2.903105554897348e-37,6.811506814404272e-20
all,AA_count,label,0.03393975875826757,4.398644780147497e-39,0.0248523552181403,1.0178593017746896e-21,0.03393975875826757,4.398644780147497e-39,0.022818753945832437,1.0320464870309503e-21,8.709316664692043e-37,2.0153614175138853e-19,2.903105554897348e-37,6.811506814404272e-20
GT,AA_count,label,0.01879493295959692,0.00013152047308909585,0.020284449782827455,3.6804191500410915e-05,0.01879493295959692,0.00013152047308909585,0.016496981388204213,3.6860301467139774e-05,0.02604105367164098,0.0072872299170813615,0.008680351223880327,0.002432779896831225
AC,TT_count,label,0.01879493295959692,0.00013152047308909585,0.020284449782827455,3.6804191500410915e-05,0.01879493295959692,0.00013152047308909585,0.016496981388204213,3.6860301467139774e-05,0.02604105367164098,0.0072872299170813615,0.008680351223880327,0.002432779896831225
AG,CG_count,entropy,0.012170629095197744,0.1273056566063191,0.019966177321892705,0.012361758625743293,,,,,25.206520008051182,2.447628207897172,,
CT,CG_count,entropy,0.012170629095197744,0.1273056566063191,0.019966177321892705,0.012361758625743293,,,,,25.206520008051182,2.447628207897172,,
AG,CG_count,heterozygosity,0.016067550360750363,0.044104143446512464,0.019785575795748377,0.013174655187803704,,,,,8.732620402409468,2.6085817271851335,,
CT,CG_count,heterozygosity,0.016067550360750363,0.044104143446512464,0.019785575795748377,0.013174655187803704,,,,,8.732620402409468,2.6085817271851335,,
all,AC_count,label,0.034016884442801196,2.9734455257861394e-39,0.018586270085407874,8.044285238403678e-13,0.034016884442801196,2.9734455257861394e-39,0.017119893719543366,8.078531281668895e-13,5.887422141056556e-37,1.5927684772039282e-10,1.962474047018852e-37,5.3318306459014704e-11
all,GT_count,label,0.034016884442801196,2.9734455257861394e-39,0.018586270085407874,8.044285238403678e-13,0.034016884442801196,2.9734455257861394e-39,0.017119893719543366,8.078531281668895e-13,5.887422141056556e-37,1.5927684772039282e-10,1.962474047018852e-37,5.3318306459014704e-11
AC,CG_count,entropy,0.028383878034309296,7.695391119545961e-09,0.016613361179938245,0.0007256099429170571,,,,,1.5236874416701002e-06,0.1436707686975773,,
GT,CG_count,entropy,0.028383878034309296,7.695391119545961e-09,0.016613361179938245,0.0007256099429170571,,,,,1.5236874416701002e-06,0.1436707686975773,,
AC,CG_count,heterozygosity,0.023108665223506894,2.5840750122682557e-06,0.013784820444409688,0.005043616925134396,,,,,0.0005116468524291146,0.9986361511766104,,
GT,CG_count,heterozygosity,0.023108665223506894,2.5840750122682557e-06,0.013784820444409688,0.005043616925134396,,,,,0.0005116468524291146,0.9986361511766104,,
CT,AA_count,label,0.0197011736914761,0.013570501465613729,0.013255024990391245,0.09677677128404809,0.0197011736914761,0.013570501465613729,0.00855004768329215,0.0967761244205283,2.6869592901915182,19.161800714241522,0.8956530967305061,6.387224211754868
AG,TT_count,label,0.0197011736914761,0.013570501465613729,0.013255024990391245,0.09677677128404809,0.0197011736914761,0.013570501465613729,0.00855004768329215,0.0967761244205283,2.6869592901915182,19.161800714241522,0.8956530967305061,6.387224211754868
AC,AG_count,label,0.015252194188567348,0.0019171569883332143,0.013053932705660319,0.007918205298828489,0.015252194188567348,0.0019171569883332143,0.01090573912922177,0.007919748630250075,0.3795970836899764,1.5678046491680409,0.12653236122999215,0.522703409596505
GT,CT_count,label,0.015252194188567348,0.0019171569883332143,0.013053932705660319,0.007918205298828489,0.015252194188567348,0.0019171569883332143,0.01090573912922177,0.007919748630250075,0.3795970836899764,1.5678046491680409,0.12653236122999215,0.522703409596505
GT,CC_count,entropy,0.013361398616736951,0.00656598610041034,0.010344674245052532,0.03534662516080486,,,,,1.3000652478812473,6.998631781839363,,
AC,GG_count,entropy,0.013361398616736951,0.00656598610041034,0.010344674245052532,0.03534662516080486,,,,,1.3000652478812473,6.998631781839363,,
GT,CC_count,heterozygosity,0.008451524497477006,0.08557145646463458,0.00968940545770634,0.0487169623910756,,,,,16.94314837999765,9.645958553432969,,
AC,GG_count,heterozygosity,0.008451524497477006,0.08557145646463458,0.00968940545770634,0.0487169623910756,,,,,16.94314837999765,9.645958553432969,,
GT,AC_count,label,0.018070205767990167,0.00023679642099265054,0.008519282178412073,0.08309216494312638,0.018070205767990167,0.00023679642099265054,0.007843089564333439,0.08309228833799823,0.04688569135654481,16.452248658739023,0.015628563785514936,5.484091030307883
AC,GT_count,label,0.018070205767990167,0.00023679642099265054,0.008519282178412073,0.08309216494312638,0.018070205767990167,0.00023679642099265054,0.007843089564333439,0.08309228833799823,0.04688569135654481,16.452248658739023,0.015628563785514936,5.484091030307883
all,AG_count,entropy,0.015216600412812576,4.571613180235129e-09,0.008007597380591326,0.002037395787097829,,,,,9.051794096865556e-07,0.4034043658453702,,
all,CT_count,entropy,0.015216600412812581,4.571613180235129e-09,0.008007597380591326,0.002037395787097829,,,,,9.051794096865556e-07,0.4034043658453702,,
all,CT_count,heterozygosity,0.012779002222118741,8.526558505369191e-07,0.007988800137778378,0.0020875544410987592,,,,,0.00016882585840630998,0.41333577933755433,,
all,AG_count,heterozygosity,0.012779002222118748,8.526558505369191e-07,0.007988800137778378,0.0020875544410987592,,,,,0.00016882585840630998,0.41333577933755433,,
AT,CG_count,entropy,0.0006507319435909445,0.9041659978299168,0.004719084525834516,0.38258464648200063,,,,,179.02486757032352,75.75176000343613,,
CT,AA_count,heterozygosity,-0.000255269597203443,0.9744875177893305,0.004680220475711169,0.5576409369372708,,,,,192.94852852228743,110.41290551357962,,
AG,TT_count,heterozygosity,-0.000255269597203443,0.9744875177893305,0.004680220475711169,0.5576409369372708,,,,,192.94852852228743,110.41290551357962,,
all,AA_count,heterozygosity,-0.013454125464579776,2.1832605412664673e-07,0.004504197339029843,0.08272129599182051,,,,,4.322855871707605e-05,16.37881660638046,,
all,TT_count,heterozygosity,-0.013454125464579776,2.1832605412664673e-07,0.004504197339029843,0.08272129599182051,,,,,4.322855871707605e-05,16.37881660638046,,
AG,TT_count,entropy,-0.003399546873925999,0.6701791240387805,0.004470114244720534,0.5754615453029868,,,,,132.69546655967855,113.94138596999137,,
CT,AA_count,entropy,-0.003399546873925999,0.6701791240387805,0.004470114244720534,0.5754615453029868,,,,,132.69546655967855,113.94138596999137,,
all,TT_count,entropy,-0.015558035366861867,2.0523329125020328e-09,0.004245670428099256,0.10194023083994744,,,,,4.063619166754025e-07,20.184165706309592,,
all,AA_count,entropy,-0.015558035366861867,2.0523329125020328e-09,0.004245670428099256,0.10194023083994744,,,,,4.063619166754025e-07,20.184165706309592,,
AT,CG_count,heterozygosity,0.0017802226199811733,0.7418667142894477,0.004151347965237157,0.4424289378233619,,,,,146.88960942931064,87.60092968902566,,
AG,GT_count,label,0.02795550989671293,0.0004600531137372472,0.0036868339605557266,0.644157098944508,0.02795550989671293,0.0004600531137372472,0.0027528412445102513,0.644144367992938,0.09109051651997495,127.54310559101259,0.030363505506658315,42.5135282875339
CT,AC_count,label,0.02795550989671293,0.0004600531137372472,0.0036868339605557266,0.644157098944508,0.02795550989671293,0.0004600531137372472,0.0027528412445102513,0.644144367992938,0.09109051651997495,127.54310559101259,0.030363505506658315,42.5135282875339
AG,AC_count,heterozygosity,0.014409282713545168,0.071025732371727,0.003561272293454509,0.6554790742689323,,,,,14.063095009601946,129.7848567052486,,
CT,GT_count,heterozygosity,0.014409282713545168,0.071025732371727,0.003561272293454509,0.6554790742689323,,,,,14.063095009601946,129.7848567052486,,
AG,AC_count,entropy,0.013980827651380433,0.07983793007382237,0.0035527071955819937,0.6562543250592765,,,,,15.80791015461683,129.93835636173674,,
CT,GT_count,entropy,0.013980827651380433,0.07983793007382237,0.0035527071955819937,0.6562543250592765,,,,,15.80791015461683,129.93835636173674,,
CT,GG_count,heterozygosity,0.007481355427301736,0.3486094507217647,6.320762137097188e-06,0.999368174658016,,,,,69.0246712429094,197.87489858228716,,
AG,CC_count,heterozygosity,0.007481355427301736,0.3486094507217647,6.320762137097188e-06,0.999368174658016,,,,,69.0246712429094,197.87489858228716,,
CT,GG_count,entropy,0.006144654978225304,0.4414066851161526,-0.0003716733175689127,0.9628608361290105,,,,,87.39852365299822,190.64644555354408,,
AG,CC_count,entropy,0.006144654978225304,0.4414066851161526,-0.0003716733175689127,0.9628608361290105,,,,,87.39852365299822,190.64644555354408,,
AG,AC_count,label,0.02669922408994684,0.0008212841844380343,-0.0004383576820368166,0.9562036397076752,0.02669922408994684,0.0008212841844380343,-0.00033867235815776553,0.9562036676926621,0.1626142685187308,189.3283206621197,0.05420475617291026,63.1094420677157
CT,GT_count,label,0.02669922408994684,0.0008212841844380343,-0.0004383576820368166,0.9562036397076752,0.02669922408994684,0.0008212841844380343,-0.00033867235815776553,0.9562036676926621,0.1626142685187308,189.3283206621197,0.05420475617291026,63.1094420677157
GT,CC_count,label,0.0016753145898593617,0.733260230456728,-0.0008036263001956224,0.8701457935184863,0.0016753145898593617,0.733260230456728,-0.0003099320631456681,0.8701447193821462,145.18552563043212,172.2888671166603,48.395175210144046,57.42955147922165
AC,GG_count,label,0.0016753145898593617,0.733260230456728,-0.0008036263001956224,0.8701457935184863,0.0016753145898593617,0.733260230456728,-0.0003099320631456681,0.8701447193821462,145.18552563043212,172.2888671166603,48.395175210144046,57.42955147922165
AG,GT_count,entropy,0.006374959424716513,0.42447960677895075,-0.0010248618366178448,0.8978352411137233,,,,,84.04696214223225,177.7713777405172,,
CT,AC_count,entropy,0.006374959424716513,0.42447960677895075,-0.0010248618366178448,0.8978352411137233,,,,,84.04696214223225,177.7713777405172,,
CT,AC_count,heterozygosity,0.008081895655535395,0.31128470009338716,-0.001106011536262864,0.889795460259287,,,,,61.63437061849066,176.17950113133884,,
AG,GT_count,heterozygosity,0.008081895655535395,0.31128470009338716,-0.001106011536262864,0.889795460259287,,,,,61.63437061849066,176.17950113133884,,
CT,GG_count,label,0.007075638306804745,0.3753702553803371,-0.002734179484408461,0.7319421040479545,0.007075638306804745,0.3753702553803371,-0.000928551698369029,0.7319348177793077,74.32331056530674,144.924536601495,24.77443685510225,48.30769797343431
AG,CC_count,label,0.007075638306804745,0.3753702553803371,-0.002734179484408461,0.7319421040479545,0.007075638306804745,0.3753702553803371,-0.000928551698369029,0.7319348177793077,74.32331056530674,144.924536601495,24.77443685510225,48.30769797343431
AT,CG_count,label,-0.0011397848663359089,0.832975876619988,-0.0033741617071754455,0.5324311075815202,-0.0011397848663359089,0.832975876619988,-0.00065497009896065,0.5324269016745159,164.9292235707576,105.42135930114101,54.9764078569192,35.14017551051805
AT,AG_count,entropy,-0.004158228236680905,0.44167305736816986,-0.003978392188765805,0.461671755106964,,,,,87.45126535889763,91.41100751117888,,
AT,CT_count,entropy,-0.004158228236680905,0.44167305736816986,-0.003978392188765805,0.461671755106964,,,,,87.45126535889763,91.41100751117888,,
AT,CC_count,label,-0.0016703473773830705,0.7572813241408121,-0.004057151036627689,0.452851745532298,-0.0016703473773830705,0.7572813241408121,-0.0016513639703312766,0.4528452827478746,149.9417021798808,89.664645615395,49.9805673932936,29.887788661359725
AT,GG_count,label,-0.0016703473773830705,0.7572813241408121,-0.004057151036627689,0.452851745532298,-0.0016703473773830705,0.7572813241408121,-0.0016513639703312766,0.4528452827478746,149.9417021798808,89.664645615395,49.9805673932936,29.887788661359725
AT,AG_count,heterozygosity,-0.00016282096686461175,0.9759668687597102,-0.004391067868579357,0.41653212263364314,,,,,193.2414400144226,82.47336028146134,,
AT,CT_count,heterozygosity,-0.00016282096686461175,0.9759668687597102,-0.004391067868579357,0.41653212263364314,,,,,193.2414400144226,82.47336028146134,,
all,GT_count,heterozygosity,-0.017227503448656575,3.204571366572251e-11,-0.005344122549568746,0.03952576527694933,,,,,6.345051305813056e-09,7.826101524835967,,
all,AC_count,heterozygosity,-0.017227503448656575,3.204571366572251e-11,-0.005344122549568746,0.03952576527694933,,,,,6.345051305813056e-09,7.826101524835967,,
all,GT_count,entropy,-0.0248549640909325,1.0080029375355862e-21,-0.005501840911574089,0.034054276919437264,,,,,1.9958458163204606e-19,6.742746830048579,,
all,AC_count,entropy,-0.0248549640909325,1.0080029375355862e-21,-0.005501840911574089,0.034054276919437264,,,,,1.9958458163204606e-19,6.742746830048579,,
AT,GG_count,heterozygosity,-0.0071053159899788585,0.1886230955122587,-0.005615456211852743,0.2988063241272648,,,,,37.34737291142722,59.163652177198436,,
AT,CC_count,heterozygosity,-0.0071053159899788585,0.1886230955122587,-0.005615456211852743,0.2988063241272648,,,,,37.34737291142722,59.163652177198436,,
AT,CC_count,entropy,-0.0066523751597097665,0.2183767872346463,-0.005642613301796646,0.2964754930809982,,,,,43.23860387245997,58.70214763003764,,
AT,GG_count,entropy,-0.0066523751597097665,0.2183767872346463,-0.005642613301796646,0.2964754930809982,,,,,43.23860387245997,58.70214763003764,,
AC,AA_count,label,0.004551676284260216,0.35449556668683535,-0.006244772862751109,0.20397028727158764,0.004551676284260216,0.35449556668683535,-0.006213958877406389,0.20396671608100336,70.1901222039934,40.386116879774356,23.396707401331135,13.461803261346223
GT,TT_count,label,0.004551676284260216,0.35449556668683535,-0.006244772862751109,0.20397028727158764,0.004551676284260216,0.35449556668683535,-0.006213958877406389,0.20396671608100336,70.1901222039934,40.386116879774356,23.396707401331135,13.461803261346223
AT,AG_count,label,0.005476827012116365,0.31089472819984865,-0.006340299315003853,0.2407505703205052,0.005476827012116365,0.31089472819984865,-0.005963513703713064,0.24074544741877102,61.55715618357003,47.66861292346003,20.51905206119001,15.889199529638887
