STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonf,spearman_pval_bonf,point_biserial_pval_bonf,rank_biserial_pval_bonf
GT,all_dinuc_count,label,0.22075903017732051,2.2055925707180534e-169,0.17309993836351864,6.461998421688612e-104,0.22075903017732051,2.2055925707180534e-169,0.20153188027310565,2.1681916534311644e-102,6.3521066036679935e-167,1.86105554544632e-101,1.5880266509169984e-167,1.5610979904704383e-100
AT,STR_length,minor_freq,0.07603328631379332,3.216563874461374e-26,0.16740101366228458,1.2038855921321187e-121,,,,,9.263703958448757e-24,3.4671905053405016e-119,,
all,all_dinuc_count,label,0.1962126645933147,0.0,0.15826153622933006,0.0,0.1962126645933147,0.0,0.18264686260768614,0.0,0.0,0.0,0.0,0.0
all,AT_count,entropy,0.18498229589650933,0.0,0.14602271774416636,0.0,,,,,0.0,0.0,,
AT,all_dinuc_count,entropy,0.16931940933951772,1.9128834116885963e-124,0.14574110366372883,2.3207605468379668e-92,,,,,5.509104225663158e-122,6.683790374893344e-90,,
all,AT_count,heterozygosity,0.1671997020032449,0.0,0.14560965301316672,0.0,,,,,0.0,0.0,,
AT,all_dinuc_count,heterozygosity,0.1567362660864301,1.0699445674034852e-106,0.14257534807785738,1.9610136704137552e-88,,,,,3.081440354122037e-104,5.647719370791615e-86,,
all,AT_count,minor_freq,0.15056908417595985,0.0,0.13914781569642282,1.4707561168807237e-301,,,,,0.0,4.235777616616484e-299,,
AT,all_dinuc_count,minor_freq,0.13743463122737162,3.0121543919598254e-82,0.13880822035420087,7.061362996509233e-84,,,,,8.675004648844297e-80,2.033672542994659e-81,,
all,AT_count,label,0.16690526565493422,0.0,0.13007284122407453,1.8646205985359317e-263,0.16690526565493422,0.0,0.14924346189412008,3.0331963188985164e-261,0.0,5.3701073237834835e-261,0.0,2.183901349606932e-259
AT,AT_count,entropy,0.17434570634044183,6.145757860283417e-132,0.11955420123490647,1.5011437088944365e-62,,,,,1.769978263761624e-129,4.323293881615977e-60,,
GT,STR_length,entropy,0.03933941253515848,1.0377690225352654e-06,0.11778319199203105,1.0145359401991609e-48,,,,,0.0002988774784901564,2.9218635077735833e-46,,
AC,STR_length,entropy,0.03933941253515848,1.0377690225352654e-06,0.11778319199203105,1.0145359401991609e-48,,,,,0.0002988774784901564,2.9218635077735833e-46,,
AT,AT_count,heterozygosity,0.1603111111846771,1.3599440915228756e-111,0.11717024755418048,3.8953197003599657e-60,,,,,3.9166389835858813e-109,1.1218520737036701e-57,,
GT,STR_length,heterozygosity,0.04192471559849443,1.9337056800379144e-07,0.11706724257795734,3.794683400916115e-48,,,,,5.569072358509193e-05,1.092868819463841e-45,,
AC,STR_length,heterozygosity,0.04192471559849443,1.9337056800379144e-07,0.11706724257795734,3.794683400916115e-48,,,,,5.569072358509193e-05,1.092868819463841e-45,,
AT,AT_count,minor_freq,0.140310934385975,1.112934239766679e-85,0.11478480379213891,9.047305251935356e-58,,,,,3.2052506105280357e-83,2.6056239125573825e-55,,
all,STR_length,entropy,0.041788521976340524,1.2886550127976883e-28,0.10751942998196502,3.37841748652327e-180,,,,,3.7113264368573424e-26,9.729842361187017e-178,,
all,STR_length,heterozygosity,0.04418760031576498,8.401459605169371e-32,0.10698605715910416,2.003806953978901e-178,,,,,2.419620366288779e-29,5.770964027459235e-176,,
AT,all_dinuc_count,label,0.13265509547983978,1.0476435249642501e-76,0.102214416977768,4.0492638175888076e-46,0.13265509547983978,1.0476435249642501e-76,0.13002383710782306,6.8560272439441865e-46,3.0172133518970405e-74,1.1661879794655766e-43,7.543033379742601e-75,4.936339615639814e-44
AG,all_dinuc_count,heterozygosity,0.11174276302709571,1.4503194634215535e-29,0.09950078436480447,9.40946601789884e-24,,,,,4.176920054654074e-27,2.709926213154866e-21,,
CT,all_dinuc_count,heterozygosity,0.11174276302709571,1.4503194634215535e-29,0.09950078436480447,9.40946601789884e-24,,,,,4.176920054654074e-27,2.709926213154866e-21,,
AG,all_dinuc_count,entropy,0.13373324052107832,1.0157770278812784e-41,0.09940987685059205,1.0332257846507729e-23,,,,,2.925437840298082e-39,2.975690259794226e-21,,
CT,all_dinuc_count,entropy,0.13373324052107832,1.0157770278812784e-41,0.09940987685059205,1.0332257846507729e-23,,,,,2.925437840298082e-39,2.975690259794226e-21,,
AC,STR_length,label,0.09859501354703873,1.3687183279988149e-34,0.09859501354704707,1.368718328000887e-34,0.09859501354703873,1.3687183279988149e-34,0.09875307922958032,1.964516420912419e-34,3.941908784636587e-32,3.9419087846425546e-32,9.854771961591468e-33,1.4144518230569416e-32
GT,STR_length,label,0.09859501354703873,1.3687183279988149e-34,0.09859501354704707,1.368718328000887e-34,0.09859501354703873,1.3687183279988149e-34,0.09875307922958032,1.964516420912419e-34,3.941908784636587e-32,3.9419087846425546e-32,9.854771961591468e-33,1.4144518230569416e-32
CT,STR_length,entropy,0.03947774273689401,6.945726998112984e-05,0.09741422135931961,7.884499221292225e-23,,,,,0.020003693754565396,2.270735775732161e-20,,
AG,STR_length,entropy,0.03947774273689401,6.945726998112984e-05,0.09741422135931961,7.884499221292225e-23,,,,,0.020003693754565396,2.270735775732161e-20,,
AC,AC_count,heterozygosity,0.15683752923573344,2.0133905154817576e-85,0.09732056301771716,9.664112269914893e-34,,,,,5.798564684587462e-83,2.783264333735489e-31,,
GT,GT_count,heterozygosity,0.15683752923573344,2.0133905154817576e-85,0.09732056301771716,9.664112269914893e-34,,,,,5.798564684587462e-83,2.783264333735489e-31,,
AC,AC_count,entropy,0.1979960079066209,5.5166119487950924e-136,0.09703876823947519,1.4837183509562822e-33,,,,,1.5887842412529865e-133,4.273108850754093e-31,,
GT,GT_count,entropy,0.1979960079066209,5.5166119487950924e-136,0.09703876823947519,1.4837183509562822e-33,,,,,1.5887842412529865e-133,4.273108850754093e-31,,
CT,STR_length,heterozygosity,0.03511603158894964,0.0004026766329953109,0.09651483480036405,1.9439243750728417e-22,,,,,0.11597087030264953,5.598502200209784e-20,,
AG,STR_length,heterozygosity,0.03511603158894964,0.0004026766329953109,0.09651483480036405,1.9439243750728417e-22,,,,,0.11597087030264953,5.598502200209784e-20,,
all,STR_length,label,0.09617249986623347,2.0600595320012775e-144,0.09617249986621682,2.060059532367368e-144,0.09617249986623347,2.0600595320012775e-144,0.09503395984506058,9.341317498940079e-144,5.932971452163679e-142,5.93297145321802e-142,1.4832428630409198e-142,6.725748599236857e-142
all,STR_length,minor_freq,0.04169750508738927,1.6886473771789998e-28,0.09525754857604872,1.0538208485986758e-141,,,,,4.8633044462755196e-26,3.035004043964186e-139,,
GT,STR_length,minor_freq,0.038871636235119834,1.3915210850437976e-06,0.09488927113731054,3.7473488373650505e-32,,,,,0.0004007580724926137,1.0792364651611346e-29,,
AC,STR_length,minor_freq,0.038871636235119834,1.3915210850437976e-06,0.09488927113731054,3.7473488373650505e-32,,,,,0.0004007580724926137,1.0792364651611346e-29,,
GT,GT_count,minor_freq,0.13413151006494736,8.943402730434132e-63,0.09285851177054075,7.407154460457658e-31,,,,,2.5756999863650303e-60,2.1332604846118054e-28,,
AC,AC_count,minor_freq,0.13413151006494736,8.943402730434132e-63,0.09285851177054075,7.407154460457658e-31,,,,,2.5756999863650303e-60,2.1332604846118054e-28,,
AG,all_dinuc_count,minor_freq,0.10222689859281328,5.468512193866523e-25,0.09228262876746035,1.2138328676496818e-20,,,,,1.5749315118335587e-22,3.4958386588310835e-18,,
CT,all_dinuc_count,minor_freq,0.10222689859281328,5.468512193866523e-25,0.09228262876746035,1.2138328676496818e-20,,,,,1.5749315118335587e-22,3.4958386588310835e-18,,
AG,AA_count,entropy,0.06763064026478369,9.089321134541426e-12,0.08799624527717327,6.621499213544768e-19,,,,,2.6177244867479306e-09,1.906991773500893e-16,,
CT,TT_count,entropy,0.06763064026478369,9.089321134541426e-12,0.08799624527717327,6.621499213544768e-19,,,,,2.6177244867479306e-09,1.906991773500893e-16,,
AT,AT_count,label,0.11752371715980088,1.720818845026994e-60,0.08780666054392905,1.9231534679435295e-34,0.11752371715980088,1.720818845026994e-60,0.11154008049789499,2.5578663213673744e-34,4.955958273677743e-58,5.538681987677364e-32,1.2389895684194357e-58,1.8416637513845095e-32
AG,AA_count,heterozygosity,0.061243334747228116,6.623572331180579e-10,0.08768920330209383,8.75425746659675e-19,,,,,1.9075888313800067e-07,2.521226150379864e-16,,
CT,TT_count,heterozygosity,0.061243334747228116,6.623572331180579e-10,0.08768920330209383,8.75425746659675e-19,,,,,1.9075888313800067e-07,2.521226150379864e-16,,
AG,STR_length,label,0.08433697856703672,1.7331224078841242e-17,0.08433697856702772,1.7331224078926957e-17,0.08433697856703672,1.7331224078841242e-17,0.08563006381494731,1.96449082697213e-17,4.9913925347062775e-15,4.991392534730963e-15,1.2478481336765694e-15,1.4144333954199337e-15
CT,STR_length,label,0.08433697856703672,1.7331224078841242e-17,0.08433697856702772,1.7331224078926957e-17,0.08433697856703672,1.7331224078841242e-17,0.08563006381494731,1.96449082697213e-17,4.9913925347062775e-15,4.991392534730963e-15,1.2478481336765694e-15,1.4144333954199337e-15
CT,all_dinuc_count,label,0.10373335605412345,1.0981286734382802e-25,0.08412280211859752,2.0891591394211717e-17,0.10373335605412345,1.0981286734382802e-25,0.09935984773577555,2.3649934132247454e-17,3.162610579502247e-23,6.016778321532975e-15,7.906526448755617e-24,1.7027952575218166e-15
AG,all_dinuc_count,label,0.10373335605412345,1.0981286734382802e-25,0.08412280211859752,2.0891591394211717e-17,0.10373335605412345,1.0981286734382802e-25,0.09935984773577555,2.3649934132247454e-17,3.162610579502247e-23,6.016778321532975e-15,7.906526448755617e-24,1.7027952575218166e-15
AG,STR_length,minor_freq,0.032440578881464205,0.0010808309862409742,0.08337364818159916,4.00120009668158e-17,,,,,0.31127932403740055,1.1523456278442951e-14,,
CT,STR_length,minor_freq,0.032440578881464205,0.0010808309862409742,0.08337364818159916,4.00120009668158e-17,,,,,0.31127932403740055,1.1523456278442951e-14,,
AC,AC_count,label,0.1760753479075087,1.6540356461032277e-107,0.08321678329172687,4.360965201186763e-25,0.1760753479075087,1.6540356461032277e-107,0.09638698584326133,5.231547525045917e-25,4.763622660777296e-105,1.2559579779417878e-22,1.190905665194324e-105,3.76671421803306e-23
GT,GT_count,label,0.1760753479075087,1.6540356461032277e-107,0.08321678329172687,4.360965201186763e-25,0.1760753479075087,1.6540356461032277e-107,0.09638698584326133,5.231547525045917e-25,4.763622660777296e-105,1.2559579779417878e-22,1.190905665194324e-105,3.76671421803306e-23
AG,AA_count,minor_freq,0.05638464459849559,1.314740302233853e-08,0.0783891209357564,2.609397174835321e-15,,,,,3.7864520704334967e-06,7.515063863525724e-13,,
CT,TT_count,minor_freq,0.05638464459849559,1.314740302233853e-08,0.0783891209357564,2.609397174835321e-15,,,,,3.7864520704334967e-06,7.515063863525724e-13,,
CT,TT_count,label,0.08615801190016115,3.472772686263907e-18,0.07504574141375354,3.7316315005935004e-14,0.08615801190016115,3.472772686263907e-18,0.0880556798706229,4.033777248409631e-14,1.0001585336440052e-15,1.0747098721709281e-11,2.500396334110013e-16,2.9043196188549343e-12
AG,AA_count,label,0.08615801190016115,3.472772686263907e-18,0.07504574141375354,3.7316315005935004e-14,0.08615801190016115,3.472772686263907e-18,0.0880556798706229,4.033777248409631e-14,1.0001585336440052e-15,1.0747098721709281e-11,2.500396334110013e-16,2.9043196188549343e-12
AT,GT_count,heterozygosity,0.0565965265434438,3.27782296426705e-15,0.055025575828051274,1.847939610227713e-14,,,,,9.440130137089104e-13,5.322066077455814e-12,,
AT,AC_count,heterozygosity,0.0565965265434438,3.27782296426705e-15,0.055025575828051274,1.847939610227713e-14,,,,,9.440130137089104e-13,5.322066077455814e-12,,
AT,AC_count,entropy,0.06005571568647851,6.150173479995363e-17,0.05498250882685975,1.9363709733584743e-14,,,,,1.7712499622386647e-14,5.576748403272406e-12,,
AT,GT_count,entropy,0.06005571568647851,6.150173479995363e-17,0.05498250882685975,1.9363709733584743e-14,,,,,1.7712499622386647e-14,5.576748403272406e-12,,
AT,AC_count,minor_freq,0.051155466675424886,1.0695242772880035e-12,0.05268412492226018,2.2281116958694182e-13,,,,,3.0802299185894503e-10,6.416961684103924e-11,,
AT,GT_count,minor_freq,0.051155466675424886,1.0695242772880035e-12,0.05268412492226018,2.2281116958694182e-13,,,,,3.0802299185894503e-10,6.416961684103924e-11,,
AT,AC_count,label,0.06953737661742375,3.473461985763992e-22,0.04860886476147917,1.3210634080147705e-11,0.06953737661742375,3.473461985763992e-22,0.06101780897272202,1.3556222118674554e-11,1.0003570519000297e-19,3.804662615082539e-09,2.5008926297500742e-20,9.76047992544568e-10
AT,GT_count,label,0.06953737661742375,3.473461985763992e-22,0.04860886476147917,1.3210634080147705e-11,0.06953737661742375,3.473461985763992e-22,0.06101780897272202,1.3556222118674554e-11,1.0003570519000297e-19,3.804662615082539e-09,2.5008926297500742e-20,9.76047992544568e-10
GT,CG_count,entropy,0.04773327457607207,3.0740274948170563e-09,0.04803650274440202,2.4419370384642288e-09,,,,,8.853199185073122e-07,7.032778670776979e-07,,
AC,CG_count,entropy,0.04773327457607207,3.0740274948170563e-09,0.04803650274440202,2.4419370384642288e-09,,,,,8.853199185073122e-07,7.032778670776979e-07,,
AC,CG_count,heterozygosity,0.038848758033119934,1.4115093690484329e-06,0.04740045389761775,3.95131820501793e-09,,,,,0.00040651469828594867,1.1379796430451637e-06,,
GT,CG_count,heterozygosity,0.038848758033119934,1.4115093690484329e-06,0.04740045389761775,3.95131820501793e-09,,,,,0.00040651469828594867,1.1379796430451637e-06,,
GT,AT_count,heterozygosity,0.08647446251334695,5.763705683041006e-27,0.046709949777576754,6.616604488163683e-09,,,,,1.65994723671581e-24,1.9055820925911405e-06,,
AC,AT_count,heterozygosity,0.08647446251334695,5.763705683041006e-27,0.046709949777576754,6.616604488163683e-09,,,,,1.65994723671581e-24,1.9055820925911405e-06,,
GT,AT_count,entropy,0.0951842534755496,2.4162424404376485e-32,0.046489051025469734,7.791119517258566e-09,,,,,6.958778228460427e-30,2.243842420970467e-06,,
AC,AT_count,entropy,0.0951842534755496,2.4162424404376485e-32,0.046489051025469734,7.791119517258566e-09,,,,,6.958778228460427e-30,2.243842420970467e-06,,
AC,AT_count,label,0.11786384578074598,8.739862882345608e-49,0.04485164767917885,2.556500871548356e-08,0.11786384578074598,8.739862882345608e-49,0.05189439074300073,2.593933038656325e-08,2.5170805101155354e-46,7.362722510059265e-06,6.292701275288838e-47,1.867631787832554e-06
GT,AT_count,label,0.11786384578074598,8.739862882345608e-49,0.04485164767917885,2.556500871548356e-08,0.11786384578074598,8.739862882345608e-49,0.05189439074300073,2.593933038656325e-08,2.5170805101155354e-46,7.362722510059265e-06,6.292701275288838e-47,1.867631787832554e-06
AC,CG_count,minor_freq,0.029762293490819568,0.00022019718907601113,0.042143563029693146,1.6696354004999137e-07,,,,,0.0634167904538912,4.8085499534397514e-05,,
GT,CG_count,minor_freq,0.029762293490819568,0.00022019718907601113,0.042143563029693146,1.6696354004999137e-07,,,,,0.0634167904538912,4.8085499534397514e-05,,
AC,AT_count,minor_freq,0.07799333663172842,3.179194028172749e-22,0.04175192981054947,2.170285319113736e-07,,,,,9.156078801137516e-20,6.250421719047559e-05,,
GT,AT_count,minor_freq,0.07799333663172842,3.179194028172749e-22,0.04175192981054947,2.170285319113736e-07,,,,,9.156078801137516e-20,6.250421719047559e-05,,
AC,CG_count,label,0.06335814050513142,3.5086101210003127e-15,0.03857005569827325,1.6782866985400226e-06,0.06335814050513142,3.5086101210003127e-15,0.025970759066534677,1.6913115808642234e-06,1.01047971484809e-12,0.0004833465691795265,2.526199287120225e-13,0.00012177443382222408
GT,CG_count,label,0.06335814050513142,3.5086101210003127e-15,0.03857005569827325,1.6782866985400226e-06,0.06335814050513142,3.5086101210003127e-15,0.025970759066534677,1.6913115808642234e-06,1.01047971484809e-12,0.0004833465691795265,2.526199287120225e-13,0.00012177443382222408
AG,AT_count,entropy,0.11604151821198314,9.107675642686619e-32,0.03392836389285809,0.0006294818388085656,,,,,2.623010585093746e-29,0.18129076957686688,,
CT,AT_count,entropy,0.11604151821198314,9.107675642686619e-32,0.03392836389285809,0.0006294818388085656,,,,,2.623010585093746e-29,0.18129076957686688,,
CT,AT_count,heterozygosity,0.09807480070121002,4.0421702200738106e-23,0.03382068598436109,0.0006550640075222134,,,,,1.1641450233812574e-20,0.18865843416639747,,
AG,AT_count,heterozygosity,0.09807480070121002,4.0421702200738106e-23,0.03382068598436109,0.0006550640075222134,,,,,1.1641450233812574e-20,0.18865843416639747,,
CT,AT_count,minor_freq,0.09768157575817742,6.019699496054624e-23,0.03221331073414051,0.0011716890001015599,,,,,1.7336734548637316e-20,0.33744643202924923,,
AG,AT_count,minor_freq,0.09768157575817742,6.019699496054624e-23,0.03221331073414051,0.0011716890001015599,,,,,1.7336734548637316e-20,0.33744643202924923,,
all,TT_count,heterozygosity,0.014587681553311806,0.00010772443953487535,0.031770599350369286,3.29443772060441e-17,,,,,0.0310246385860441,9.4879806353407e-15,,
all,AA_count,heterozygosity,0.014587681553311806,0.00010772443953487535,0.031770599350369286,3.29443772060441e-17,,,,,0.0310246385860441,9.4879806353407e-15,,
all,AA_count,label,0.04052550759382652,5.208433522980528e-27,0.03169427900374262,3.9172938169641994e-17,0.04052550759382652,5.208433522980528e-27,0.03625163143869281,3.985533463555961e-17,1.500028854618392e-24,1.1281806192856895e-14,3.75007213654598e-25,2.8695840937602917e-15
all,TT_count,label,0.04052550759382652,5.208433522980528e-27,0.03169427900374262,3.9172938169641994e-17,0.04052550759382652,5.208433522980528e-27,0.03625163143869281,3.985533463555961e-17,1.500028854618392e-24,1.1281806192856895e-14,3.75007213654598e-25,2.8695840937602917e-15
all,TT_count,entropy,0.01222531937762379,0.0011731556291920992,0.031408757003174574,7.460537220282293e-17,,,,,0.3378688212073246,2.1486347194413006e-14,,
all,AA_count,entropy,0.01222531937762379,0.0011731556291920992,0.031408757003174574,7.460537220282293e-17,,,,,0.3378688212073246,2.1486347194413006e-14,,
CT,AT_count,label,0.05581798757289429,1.8345184473896513e-08,0.030158183052890256,0.002377433703392157,0.05581798757289429,1.8345184473896513e-08,0.035048273370230865,0.0023811454969797927,5.283413128482196e-06,0.6847009065769412,1.320853282120549e-06,0.17144247578254507
AG,AT_count,label,0.05581798757289429,1.8345184473896513e-08,0.030158183052890256,0.002377433703392157,0.05581798757289429,1.8345184473896513e-08,0.035048273370230865,0.0023811454969797927,5.283413128482196e-06,0.6847009065769412,1.320853282120549e-06,0.17144247578254507
all,GT_count,heterozygosity,0.07028574082412185,7.144511406393945e-78,0.027863825750164925,1.3837772506933606e-13,,,,,2.0576192850414562e-75,3.985278481996879e-11,,
all,AC_count,heterozygosity,0.07028574082412185,7.144511406393945e-78,0.027863825750164925,1.3837772506933606e-13,,,,,2.0576192850414562e-75,3.985278481996879e-11,,
all,AC_count,entropy,0.08524078652748004,9.187496988608965e-114,0.027550848898255598,2.578596580343451e-13,,,,,2.645999132719382e-111,7.426358151389139e-11,,
all,GT_count,entropy,0.08524078652748004,9.187496988608965e-114,0.027550848898255598,2.578596580343451e-13,,,,,2.645999132719382e-111,7.426358151389139e-11,,
all,TT_count,minor_freq,0.014735325672403227,9.164912026884636e-05,0.02730787262694475,4.1610650104187576e-13,,,,,0.026394946637427752,1.198386723000602e-10,,
all,AA_count,minor_freq,0.014735325672403227,9.164912026884636e-05,0.02730787262694475,4.1610650104187576e-13,,,,,0.026394946637427752,1.198386723000602e-10,,
CT,CG_count,heterozygosity,0.015221501834564779,0.12519007990158953,0.026325726906983236,0.007995830968694986,,,,,36.054743011657784,2.302799318984156,,
AG,CG_count,heterozygosity,0.015221501834564779,0.12519007990158953,0.026325726906983236,0.007995830968694986,,,,,36.054743011657784,2.302799318984156,,
CT,CG_count,entropy,0.016739908288441126,0.09173295321790148,0.026137282804289914,0.008457106120358663,,,,,26.419090526755625,2.435646562663295,,
AG,CG_count,entropy,0.016739908288441126,0.09173295321790148,0.026137282804289914,0.008457106120358663,,,,,26.419090526755625,2.435646562663295,,
all,AC_count,minor_freq,0.06019256139609238,1.4391237586718966e-57,0.026116352783218902,4.098041962339666e-12,,,,,4.144676424975062e-55,1.1802360851538238e-09,,
all,GT_count,minor_freq,0.06019256139609238,1.4391237586718966e-57,0.026116352783218902,4.098041962339666e-12,,,,,4.144676424975062e-55,1.1802360851538238e-09,,
CT,CG_count,minor_freq,0.012033271304937733,0.2254536902081603,0.024194171258271623,0.014792009207770967,,,,,64.93066277995017,4.260098651838039,,
AG,CG_count,minor_freq,0.012033271304937733,0.2254536902081603,0.024194171258271623,0.014792009207770967,,,,,64.93066277995017,4.260098651838039,,
AG,CG_count,label,0.024045511103134867,0.015416220478161219,0.02349702169718086,0.01792431216397122,0.024045511103134867,0.015416220478161219,0.014206016693670387,0.017931996699318557,4.439871497710431,5.162201903223711,1.1099678744276078,1.291103762350936
CT,CG_count,label,0.024045511103134867,0.015416220478161219,0.02349702169718086,0.01792431216397122,0.024045511103134867,0.015416220478161219,0.014206016693670387,0.017931996699318557,4.439871497710431,5.162201903223711,1.1099678744276078,1.291103762350936
all,GT_count,label,0.08177449889376061,7.971228171345001e-105,0.02187683035544915,6.326457402947148e-09,0.08177449889376061,7.971228171345001e-105,0.024960275702779366,6.350428136961785e-09,2.2957137133473603e-102,1.8220197320487786e-06,5.739284283368401e-103,4.5723082586124854e-07
all,AC_count,label,0.08177449889376061,7.971228171345001e-105,0.02187683035544915,6.326457402947148e-09,0.08177449889376061,7.971228171345001e-105,0.024960275702779366,6.350428136961785e-09,2.2957137133473603e-102,1.8220197320487786e-06,5.739284283368401e-103,4.5723082586124854e-07
CT,AA_count,minor_freq,0.032472701756676305,0.0010685277124769178,0.020203457350114144,0.04182082901391324,,,,,0.3077359811933523,12.044398756007014,,
AG,TT_count,minor_freq,0.032472701756676305,0.0010685277124769178,0.020203457350114144,0.04182082901391324,,,,,0.3077359811933523,12.044398756007014,,
CT,AA_count,label,0.03064759687063132,0.0020160836080436425,0.017270568931814917,0.0818956646335063,0.03064759687063132,0.0020160836080436425,0.02000377110899021,0.08189649036430251,0.580632079116569,23.585951414449813,0.14515801977914225,5.89654730622978
AG,TT_count,label,0.03064759687063132,0.0020160836080436425,0.017270568931814917,0.0818956646335063,0.03064759687063132,0.0020160836080436425,0.02000377110899021,0.08189649036430251,0.580632079116569,23.585951414449813,0.14515801977914225,5.89654730622978
GT,AC_count,label,0.06346320002522765,3.160021059876853e-15,0.013700523489045918,0.08904382399530582,0.06346320002522765,3.160021059876853e-15,0.01571830511520833,0.08904361097357252,9.100860652445337e-13,25.644621310648077,2.2752151631113343e-13,6.4111399900972215
AC,GT_count,label,0.06346320002522765,3.160021059876853e-15,0.013700523489045918,0.08904382399530582,0.06346320002522765,3.160021059876853e-15,0.01571830511520833,0.08904361097357252,9.100860652445337e-13,25.644621310648077,2.2752151631113343e-13,6.4111399900972215
GT,AC_count,heterozygosity,0.04475049326355836,2.7475762439157934e-08,0.01333248482564451,0.09796925419842732,,,,,7.913019582477486e-06,28.215145209147067,,
AC,GT_count,heterozygosity,0.04475049326355836,2.7475762439157934e-08,0.01333248482564451,0.09796925419842732,,,,,7.913019582477486e-06,28.215145209147067,,
CT,AA_count,entropy,0.03341365404337586,0.0007607562127970441,0.013007299392725527,0.19010161467155187,,,,,0.2190977892855487,54.74926502540694,,
AG,TT_count,entropy,0.03341365404337586,0.0007607562127970441,0.013007299392725527,0.19010161467155187,,,,,0.2190977892855487,54.74926502540694,,
CT,AA_count,heterozygosity,0.03105976657260093,0.001751635778583982,0.013002876874915987,0.19025232560247368,,,,,0.5044711042321869,54.79266977351242,,
AG,TT_count,heterozygosity,0.03105976657260093,0.001751635778583982,0.013002876874915987,0.19025232560247368,,,,,0.5044711042321869,54.79266977351242,,
AC,GT_count,entropy,0.050852584428077004,2.693889035748121e-10,0.012565003701883015,0.11887461026566355,,,,,7.758400422954588e-08,34.235887756511104,,
GT,AC_count,entropy,0.050852584428077004,2.693889035748121e-10,0.012565003701883015,0.11887461026566355,,,,,7.758400422954588e-08,34.235887756511104,,
AC,GT_count,minor_freq,0.03971674174033705,8.171611367186072e-07,0.009472966183704567,0.23970512694548538,,,,,0.0002353424073749589,69.03507656029979,,
GT,AC_count,minor_freq,0.03971674174033705,8.171611367186072e-07,0.009472966183704567,0.23970512694548538,,,,,0.0002353424073749589,69.03507656029979,,
CT,AG_count,entropy,0.032038652469258355,0.0012462547831857546,0.007700656703038829,0.4379276797580346,,,,,0.3589213775574973,126.12317177031396,,
AG,CT_count,entropy,0.032038652469258355,0.0012462547831857546,0.007700656703038829,0.4379276797580346,,,,,0.3589213775574973,126.12317177031396,,
CT,AG_count,heterozygosity,0.02152181783168045,0.030148013633252056,0.007580309892601357,0.4451209412363474,,,,,8.682627926376592,128.19483107606806,,
AG,CT_count,heterozygosity,0.02152181783168045,0.030148013633252056,0.007580309892601357,0.4451209412363474,,,,,8.682627926376592,128.19483107606806,,
