STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonf,spearman_pval_bonf,point_biserial_pval_bonf,rank_biserial_pval_bonf
AT,AT_count,entropy,0.1436296349138765,2.7079090868057823e-132,0.1020021915005535,2.4823721751724687e-67,,,,,7.798778170000653e-130,7.14923186449671e-65,,
AT,AT_count,heterozygosity,0.1393944880571952,1.1981119333951052e-124,0.09906145734018967,1.364405418424107e-63,,,,,3.450562368177903e-122,3.929487605061428e-61,,
AT,AT_count,minor_freq,0.12257835904131092,1.2800914125976398e-96,0.09679853964013346,8.660093510485346e-61,,,,,3.6866632682812024e-94,2.4941069310197796e-58,,
AG,all_dinuc_count,entropy,0.11537987083247085,6.423930000791764e-44,0.09540323097975548,1.6562229573145174e-30,,,,,1.850091840228028e-41,4.769922117065811e-28,,
CT,all_dinuc_count,entropy,0.11537987083247085,6.423930000791764e-44,0.09540323097975548,1.6562229573145174e-30,,,,,1.850091840228028e-41,4.769922117065811e-28,,
AG,all_dinuc_count,heterozygosity,0.093315672048969,2.9705255664668404e-29,0.09530324972833935,1.9045765381046336e-30,,,,,8.5551136314245e-27,5.485180429741345e-28,,
CT,all_dinuc_count,heterozygosity,0.093315672048969,2.9705255664668404e-29,0.09530324972833935,1.9045765381046336e-30,,,,,8.5551136314245e-27,5.485180429741345e-28,,
CT,TT_count,entropy,0.06617554436715374,1.809031664785541e-15,0.08891760188667971,1.0549611617022655e-26,,,,,5.210011194582358e-13,3.0382881457025247e-24,,
AG,AA_count,entropy,0.06617554436715374,1.809031664785541e-15,0.08891760188667971,1.0549611617022655e-26,,,,,5.210011194582358e-13,3.0382881457025247e-24,,
AG,AA_count,heterozygosity,0.05815474178168101,2.7884068437654234e-12,0.08843437720087542,1.9767334476965847e-26,,,,,8.03061171004442e-10,5.692992329366164e-24,,
CT,TT_count,heterozygosity,0.05815474178168101,2.7884068437654234e-12,0.08843437720087542,1.9767334476965847e-26,,,,,8.03061171004442e-10,5.692992329366164e-24,,
AT,all_dinuc_count,label,0.10827300226622874,1.118207907948086e-75,0.08642350919796185,8.904987191870569e-49,0.10827300226622874,1.118207907948086e-75,0.12151410351870517,1.3271919728656517e-48,3.2204387748904876e-73,2.564636311258724e-46,8.051096937226219e-74,9.555782204632693e-47
AG,all_dinuc_count,minor_freq,0.08243275066721903,3.626446839416688e-23,0.08625271769033492,3.226373257572062e-25,,,,,1.0444166897520061e-20,9.291954981807538e-23,,
CT,all_dinuc_count,minor_freq,0.08243275066721903,3.626446839416688e-23,0.08625271769033492,3.226373257572062e-25,,,,,1.0444166897520061e-20,9.291954981807538e-23,,
GT,GT_count,entropy,0.1794544743141056,2.559015048591611e-163,0.08419544548371813,6.201621374014144e-37,,,,,7.36996333994384e-161,1.7860669557160736e-34,,
AC,AC_count,entropy,0.1794544743141056,2.559015048591611e-163,0.08419544548371813,6.201621374014144e-37,,,,,7.36996333994384e-161,1.7860669557160736e-34,,
AC,AC_count,heterozygosity,0.1419079560378919,2.9850743349894948e-102,0.08352578731315774,2.2515281694289727e-36,,,,,8.597014084769745e-100,6.484401127955441e-34,,
GT,GT_count,heterozygosity,0.1419079560378919,2.9850743349894948e-102,0.08352578731315774,2.2515281694289727e-36,,,,,8.597014084769745e-100,6.484401127955441e-34,,
AG,AA_count,minor_freq,0.051571541764914255,5.798130229319788e-10,0.08027724443140997,4.741309047368978e-22,,,,,1.669861506044099e-07,1.3654970056422657e-19,,
CT,TT_count,minor_freq,0.051571541764914255,5.798130229319788e-10,0.08027724443140997,4.741309047368978e-22,,,,,1.669861506044099e-07,1.3654970056422657e-19,,
AC,AC_count,minor_freq,0.12171562045495223,1.5814357949686556e-75,0.07966093651545768,3.139195629234881e-33,,,,,4.554535089509728e-73,9.040883412196458e-31,,
GT,GT_count,minor_freq,0.12171562045495223,1.5814357949686556e-75,0.07966093651545768,3.139195629234881e-33,,,,,4.554535089509728e-73,9.040883412196458e-31,,
AT,AT_count,label,0.09598226667443116,8.558145879256219e-60,0.07791466219271083,6.0223613040071845e-40,0.09598226667443116,8.558145879256219e-60,0.1093919231531616,7.832346285569411e-40,2.4647460132257912e-57,1.7344400555540691e-37,6.161865033064478e-58,5.639289325609976e-38
CT,all_dinuc_count,label,0.09434280456391175,7.235191528670005e-30,0.07758344648867924,1.0711423826033104e-20,0.09434280456391175,7.235191528670005e-30,0.09014848928620767,1.217432289647132e-20,2.0837351602569615e-27,3.084890061897534e-18,5.209337900642404e-28,8.76551248545935e-19
AG,all_dinuc_count,label,0.09434280456391175,7.235191528670005e-30,0.07758344648867924,1.0711423826033104e-20,0.09434280456391175,7.235191528670005e-30,0.09014848928620767,1.217432289647132e-20,2.0837351602569615e-27,3.084890061897534e-18,5.209337900642404e-28,8.76551248545935e-19
CT,TT_count,label,0.08318156912694666,1.4613704842964766e-23,0.07600427097171017,6.342830889899062e-20,0.08318156912694666,1.4613704842964766e-23,0.08775676363513407,7.135576772255004e-20,4.208746994773853e-21,1.8267352962909297e-17,1.0521867486934632e-21,5.137615276023603e-18
AG,AA_count,label,0.08318156912694666,1.4613704842964766e-23,0.07600427097171017,6.342830889899062e-20,0.08318156912694666,1.4613704842964766e-23,0.08775676363513407,7.135576772255004e-20,4.208746994773853e-21,1.8267352962909297e-17,1.0521867486934632e-21,5.137615276023603e-18
AC,AC_count,label,0.14668907337674195,3.3654892778102554e-109,0.06769548366985725,1.947735989379189e-24,0.14668907337674195,3.3654892778102554e-109,0.07778609757077193,2.189477808903205e-24,9.692609120093536e-107,5.609479649412064e-22,2.423152280023384e-107,1.5764240224103076e-22
GT,GT_count,label,0.14668907337674195,3.3654892778102554e-109,0.06769548366985725,1.947735989379189e-24,0.14668907337674195,3.3654892778102554e-109,0.07778609757077193,2.189477808903205e-24,9.692609120093536e-107,5.609479649412064e-22,2.423152280023384e-107,1.5764240224103076e-22
GT,AT_count,heterozygosity,0.09180658742598223,1.296067738493237e-43,0.05683959565125829,1.10121154233028e-17,,,,,3.7326750868605226e-41,3.1714892419112064e-15,,
AC,AT_count,heterozygosity,0.09180658742598223,1.296067738493237e-43,0.05683959565125829,1.10121154233028e-17,,,,,3.7326750868605226e-41,3.1714892419112064e-15,,
AC,AT_count,entropy,0.09946802745183904,6.324433373591569e-51,0.056454874917985454,1.819265742434083e-17,,,,,1.8214368115943717e-48,5.239485338210159e-15,,
GT,AT_count,entropy,0.09946802745183904,6.324433373591569e-51,0.056454874917985454,1.819265742434083e-17,,,,,1.8214368115943717e-48,5.239485338210159e-15,,
AC,AT_count,label,0.11432945089448171,8.430070469450052e-67,0.056139269128987784,2.7394872135383036e-17,0.11432945089448171,8.430070469450052e-67,0.06445742717747749,2.8936987742826414e-17,2.4278602952016152e-64,7.889723174990315e-15,6.069650738004038e-65,2.0834631174835017e-15
GT,AT_count,label,0.11432945089448171,8.430070469450052e-67,0.056139269128987784,2.7394872135383036e-17,0.11432945089448171,8.430070469450052e-67,0.06445742717747749,2.8936987742826414e-17,2.4278602952016152e-64,7.889723174990315e-15,6.069650738004038e-65,2.0834631174835017e-15
AC,AT_count,minor_freq,0.08573170340148395,3.096998952928628e-38,0.05327078076770792,1.0201499673742714e-15,,,,,8.91935698443445e-36,2.9380319060379016e-13,,
GT,AT_count,minor_freq,0.08573170340148395,3.096998952928628e-38,0.05327078076770792,1.0201499673742714e-15,,,,,8.91935698443445e-36,2.9380319060379016e-13,,
AC,CG_count,entropy,0.0565161703703494,1.6797961833077245e-17,0.04613343826597532,3.703802958119274e-12,,,,,4.837813007926246e-15,1.066695251938351e-09,,
GT,CG_count,entropy,0.0565161703703494,1.6797961833077245e-17,0.04613343826597532,3.703802958119274e-12,,,,,4.837813007926246e-15,1.066695251938351e-09,,
GT,CG_count,heterozygosity,0.04750046715316784,8.418666969180955e-13,0.045193103676438126,1.0015603794742571e-11,,,,,2.424576087124115e-10,2.8844938928858603e-09,,
AC,CG_count,heterozygosity,0.04750046715316784,8.418666969180955e-13,0.045193103676438126,1.0015603794742571e-11,,,,,2.424576087124115e-10,2.8844938928858603e-09,,
AT,AC_count,entropy,0.04528867985930953,1.5743199022491522e-14,0.04319216222939879,2.3816313217601956e-13,,,,,4.534041318477558e-12,6.859098206669364e-11,,
AT,GT_count,entropy,0.04528867985930953,1.5743199022491522e-14,0.04319216222939879,2.3816313217601956e-13,,,,,4.534041318477558e-12,6.859098206669364e-11,,
AT,AC_count,heterozygosity,0.04654604792607167,2.907127585217836e-15,0.04287732219760172,3.542897239540636e-13,,,,,8.372527445427368e-13,1.0203544049877031e-10,,
AT,GT_count,heterozygosity,0.04654604792607167,2.907127585217836e-15,0.04287732219760172,3.542897239540636e-13,,,,,8.372527445427368e-13,1.0203544049877031e-10,,
AT,AC_count,minor_freq,0.04254879914518899,5.346074723192519e-13,0.041305633997675055,2.4667243703217237e-12,,,,,1.5396695202794452e-10,7.104166186526564e-10,,
AT,GT_count,minor_freq,0.04254879914518899,5.346074723192519e-13,0.041305633997675055,2.4667243703217237e-12,,,,,1.5396695202794452e-10,7.104166186526564e-10,,
AT,GT_count,label,0.05740228768088988,2.056773614794149e-22,0.04121454751857285,2.754414490757243e-12,0.05740228768088988,2.056773614794149e-22,0.05719637721784565,2.8096905053632664e-12,5.923508010607149e-20,7.932713733380859e-10,1.4808770026517873e-20,2.0229771638615517e-10
AT,AC_count,label,0.05740228768088988,2.056773614794149e-22,0.04121454751857285,2.754414490757243e-12,0.05740228768088988,2.056773614794149e-22,0.05719637721784565,2.8096905053632664e-12,5.923508010607149e-20,7.932713733380859e-10,1.4808770026517873e-20,2.0229771638615517e-10
AC,CG_count,minor_freq,0.040290993529677674,1.3002800911186104e-09,0.039588143425444096,2.500287874392003e-09,,,,,3.7448066624215977e-07,7.200829078248968e-07,,
GT,CG_count,minor_freq,0.040290993529677674,1.3002800911186104e-09,0.039588143425444096,2.500287874392003e-09,,,,,3.7448066624215977e-07,7.200829078248968e-07,,
CT,AT_count,entropy,0.11280564591906411,4.7909339095723307e-42,0.03719380685537139,7.930599853250126e-06,,,,,1.3797889659568312e-39,0.002284012757736036,,
AG,AT_count,entropy,0.11280564591906411,4.7909339095723307e-42,0.03719380685537139,7.930599853250126e-06,,,,,1.3797889659568312e-39,0.002284012757736036,,
CT,AT_count,heterozygosity,0.09788976411030527,4.8917251004788984e-32,0.037109108146226054,8.316522516653517e-06,,,,,1.4088168289379227e-29,0.002395158484796213,,
AG,AT_count,heterozygosity,0.09788976411030527,4.8917251004788984e-32,0.037109108146226054,8.316522516653517e-06,,,,,1.4088168289379227e-29,0.002395158484796213,,
all,TT_count,heterozygosity,0.01869003911420674,2.0257257861519226e-09,0.03621607740571534,3.2291069256676183e-31,,,,,5.834090264117536e-07,9.299827945922741e-29,,
all,AA_count,heterozygosity,0.01869003911420674,2.0257257861519226e-09,0.03621607740571534,3.2291069256676183e-31,,,,,5.834090264117536e-07,9.299827945922741e-29,,
all,AA_count,label,0.04205605289944997,1.6443351250119232e-41,0.03607950484850831,5.390083556922288e-31,0.04205605289944997,1.6443351250119232e-41,0.04171201998457563,5.626715072100013e-31,4.7356851600343385e-39,1.552344064393619e-28,1.1839212900085846e-39,4.0512348519120093e-29
all,TT_count,label,0.04205605289944997,1.6443351250119232e-41,0.03607950484850831,5.390083556922288e-31,0.04205605289944997,1.6443351250119232e-41,0.04171201998457563,5.626715072100013e-31,4.7356851600343385e-39,1.552344064393619e-28,1.1839212900085846e-39,4.0512348519120093e-29
all,AA_count,entropy,0.017820795343249672,1.0852740570140702e-08,0.035752140186909295,1.8263223611858026e-30,,,,,3.125589284200522e-06,5.259808400215111e-28,,
all,TT_count,entropy,0.017820795343249672,1.0852740570140702e-08,0.035752140186909295,1.8263223611858026e-30,,,,,3.125589284200522e-06,5.259808400215111e-28,,
GT,CG_count,label,0.0542792025036626,2.921220700970682e-16,0.03429738254281922,2.4144973834865134e-07,0.0542792025036626,2.921220700970682e-16,0.023124285192794636,2.431983133665788e-07,8.413115618795565e-14,6.953752464441158e-05,2.1032789046988913e-14,1.7510278562393672e-05
AC,CG_count,label,0.0542792025036626,2.921220700970682e-16,0.03429738254281922,2.4144973834865134e-07,0.0542792025036626,2.921220700970682e-16,0.023124285192794636,2.431983133665788e-07,8.413115618795565e-14,6.953752464441158e-05,2.1032789046988913e-14,1.7510278562393672e-05
all,TT_count,minor_freq,0.01762825446346854,1.5579410548404717e-08,0.0329583037176527,3.8953783680694995e-26,,,,,4.486870237940559e-06,1.1218689700040159e-23,,
all,AA_count,minor_freq,0.01762825446346854,1.5579410548404717e-08,0.0329583037176527,3.8953783680694995e-26,,,,,4.486870237940559e-06,1.1218689700040159e-23,,
AG,AT_count,minor_freq,0.09643699803016863,3.872315077213484e-31,0.03137483701624427,0.0001646905591009546,,,,,1.1152267422374833e-28,0.04743088102107493,,
CT,AT_count,minor_freq,0.09643699803016863,3.872315077213484e-31,0.03137483701624427,0.0001646905591009546,,,,,1.1152267422374833e-28,0.04743088102107493,,
all,GT_count,heterozygosity,0.06402542023930657,6.454791354567712e-94,0.02793016251065828,3.2200723881845993e-19,,,,,1.858979910115501e-91,9.273808477971646e-17,,
all,AC_count,heterozygosity,0.06402542023930657,6.454791354567712e-94,0.02793016251065828,3.2200723881845993e-19,,,,,1.858979910115501e-91,9.273808477971646e-17,,
all,GT_count,entropy,0.0744190859634557,2.7450643211825466e-126,0.027922532220883648,3.2923876938712164e-19,,,,,7.905785245005734e-124,9.482076558349103e-17,,
all,AC_count,entropy,0.0744190859634557,2.7450643211825466e-126,0.027922532220883648,3.2923876938712164e-19,,,,,7.905785245005734e-124,9.482076558349103e-17,,
all,GT_count,minor_freq,0.0551652806970188,3.5824730045599314e-70,0.026449728200199668,2.142983064047503e-17,,,,,1.0317522253132602e-67,6.171791224456808e-15,,
all,AC_count,minor_freq,0.0551652806970188,3.5824730045599314e-70,0.026449728200199668,2.142983064047503e-17,,,,,1.0317522253132602e-67,6.171791224456808e-15,,
AG,AT_count,label,0.051332837609397025,6.955073252912116e-10,0.024948647464904966,0.002737161224230168,0.051332837609397025,6.955073252912116e-10,0.028543158359339738,0.0027399671333331564,2.0030610968386893e-07,0.7883024325782884,5.007652742096723e-08,0.19727763359998726
CT,AT_count,label,0.051332837609397025,6.955073252912116e-10,0.024948647464904966,0.002737161224230168,0.051332837609397025,6.955073252912116e-10,0.028543158359339738,0.0027399671333331564,2.0030610968386893e-07,0.7883024325782884,5.007652742096723e-08,0.19727763359998726
all,GT_count,label,0.07328315895617543,1.6386198830812257e-122,0.02278975995999506,2.647186915033618e-13,0.07328315895617543,1.6386198830812257e-122,0.02627442522414125,2.664905049434368e-13,4.71922526327393e-120,7.62389831529682e-11,1.1798063158184826e-120,1.918731635592745e-11
all,AC_count,label,0.07328315895617543,1.6386198830812257e-122,0.02278975995999506,2.647186915033618e-13,0.07328315895617543,1.6386198830812257e-122,0.02627442522414125,2.664905049434368e-13,4.71922526327393e-120,7.62389831529682e-11,1.1798063158184826e-120,1.918731635592745e-11
GT,AC_count,label,0.0636183419811384,9.155308254671674e-22,0.022675087121943188,0.0006409629662390718,0.0636183419811384,9.155308254671674e-22,0.02580999572102638,0.0006417324205555172,2.636728777345442e-19,0.18459733427685268,6.591821943363605e-20,0.04620473427999724
AC,GT_count,label,0.0636183419811384,9.155308254671674e-22,0.022675087121943188,0.0006409629662390718,0.0636183419811384,9.155308254671674e-22,0.02580999572102638,0.0006417324205555172,2.636728777345442e-19,0.18459733427685268,6.591821943363605e-20,0.04620473427999724
AC,GT_count,heterozygosity,0.04768521813767748,6.869003280658899e-13,0.022465032638268417,0.0007195232159877927,,,,,1.978272944829763e-10,0.20722268620448428,,
GT,AC_count,heterozygosity,0.04768521813767748,6.869003280658899e-13,0.022465032638268417,0.0007195232159877927,,,,,1.978272944829763e-10,0.20722268620448428,,
GT,AC_count,entropy,0.04968637214784268,7.221318998078843e-14,0.02165881832287029,0.0011116570495100135,,,,,2.079739871446707e-11,0.3201572302588839,,
AC,GT_count,entropy,0.04968637214784268,7.221318998078843e-14,0.02165881832287029,0.0011116570495100135,,,,,2.079739871446707e-11,0.3201572302588839,,
GT,AC_count,minor_freq,0.045277757985209485,9.165059021705061e-12,0.021449493980860483,0.0012417692236630774,,,,,2.6395369982510577e-09,0.3576295364149663,,
AC,GT_count,minor_freq,0.045277757985209485,9.165059021705061e-12,0.021449493980860483,0.0012417692236630774,,,,,2.6395369982510577e-09,0.3576295364149663,,
CT,CG_count,entropy,0.02157635198319777,0.009576228964855731,0.020650356255414205,0.013154664682291371,,,,,2.7579539418784504,3.788543428499915,,
AG,CG_count,entropy,0.02157635198319777,0.009576228964855731,0.020650356255414205,0.013154664682291371,,,,,2.7579539418784504,3.788543428499915,,
CT,CG_count,heterozygosity,0.021003849823154803,0.011668677792186022,0.02062937929340889,0.013247886035531243,,,,,3.3605792041495746,3.815391178232998,,
AG,CG_count,heterozygosity,0.021003849823154803,0.011668677792186022,0.02062937929340889,0.013247886035531243,,,,,3.3605792041495746,3.815391178232998,,
CT,CG_count,label,0.025133406790006987,0.0025444587344319075,0.02040035600753362,0.01430428633663578,0.025133406790006987,0.0025444587344319075,0.011854864272024312,0.014309510021455153,0.7328041155163894,4.119634464951105,0.18320102887909734,1.030284721544771
AG,CG_count,label,0.025133406790006987,0.0025444587344319075,0.02040035600753362,0.01430428633663578,0.025133406790006987,0.0025444587344319075,0.011854864272024312,0.014309510021455153,0.7328041155163894,4.119634464951105,0.18320102887909734,1.030284721544771
CT,CG_count,minor_freq,0.018171711482341906,0.029118160282900762,0.020262426701598422,0.014975755047685547,,,,,8.38603016147542,4.313017453733438,,
AG,CG_count,minor_freq,0.018171711482341906,0.029118160282900762,0.020262426701598422,0.014975755047685547,,,,,8.38603016147542,4.313017453733438,,
AG,TT_count,minor_freq,0.017660645432080777,0.033963097589691904,0.01788991963656782,0.03171035386031004,,,,,9.781372105831268,9.132581911769293,,
CT,AA_count,minor_freq,0.017660645432080777,0.033963097589691904,0.01788991963656782,0.03171035386031004,,,,,9.781372105831268,9.132581911769293,,
CT,AA_count,entropy,0.020504187915490225,0.01381647297870409,0.017108647696081992,0.03995426364567447,,,,,3.9791442178667777,11.506827929954246,,
AG,TT_count,entropy,0.020504187915490225,0.01381647297870409,0.017108647696081992,0.03995426364567447,,,,,3.9791442178667777,11.506827929954246,,
AG,TT_count,heterozygosity,0.017481595552189207,0.035816216366825464,0.016912882575932233,0.042284146807967486,,,,,10.315070313645734,12.177834280694636,,
CT,AA_count,heterozygosity,0.017481595552189207,0.035816216366825464,0.016912882575932233,0.042284146807967486,,,,,10.315070313645734,12.177834280694636,,
AG,TT_count,label,0.028551049029506777,0.000606816344400422,0.015142559576489665,0.0690448749834054,0.028551049029506777,0.000606816344400422,0.017264745477003074,0.06904666220826398,0.17476310718732152,19.884923995220756,0.04369077679683038,4.9713596789950065
CT,AA_count,label,0.028551049029506777,0.000606816344400422,0.015142559576489665,0.0690448749834054,0.028551049029506777,0.000606816344400422,0.017264745477003074,0.06904666220826398,0.17476310718732152,19.884923995220756,0.04369077679683038,4.9713596789950065
CT,AC_count,heterozygosity,0.02646509043942882,0.0014831216049047365,0.00810045853663879,0.33077190224673314,,,,,0.4271390222125641,95.26230784705915,,
AG,GT_count,heterozygosity,0.02646509043942882,0.0014831216049047365,0.00810045853663879,0.33077190224673314,,,,,0.4271390222125641,95.26230784705915,,
CT,AC_count,entropy,0.031467867284439066,0.00015747171066446755,0.00802311813990176,0.3354098934511539,,,,,0.045351852671366655,96.59804931393232,,
AG,GT_count,entropy,0.031467867284439066,0.00015747171066446755,0.00802311813990176,0.3354098934511539,,,,,0.045351852671366655,96.59804931393232,,
AG,GT_count,minor_freq,0.022079990031837974,0.008019311468779088,0.0072808755041888756,0.38203307455024715,,,,,2.3095617030083773,110.02552547047118,,
CT,AC_count,minor_freq,0.022079990031837974,0.008019311468779088,0.0072808755041888756,0.38203307455024715,,,,,2.3095617030083773,110.02552547047118,,
CT,AG_count,label,0.004159526979440259,0.617499986266422,0.005687575203165909,0.494696521979615,0.004159526979440259,0.617499986266422,0.0065017360114631995,0.4946788556455536,177.83999604472953,142.47259833012913,44.45999901118238,35.61687760647986
AG,CT_count,label,0.004159526979440259,0.617499986266422,0.005687575203165909,0.494696521979615,0.004159526979440259,0.617499986266422,0.0065017360114631995,0.4946788556455536,177.83999604472953,142.47259833012913,44.45999901118238,35.61687760647986
CT,AC_count,label,0.03581480759980712,1.697836386659975e-05,0.0054839593169894825,0.5102738712913,0.03581480759980712,1.697836386659975e-05,0.0062609606198210654,0.5102563641430411,0.004889768793580728,146.9588749318944,0.001222442198395182,36.73845821829896
