STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonf,spearman_pval_bonf,point_biserial_pval_bonf,rank_biserial_pval_bonf
CT,all_dinuc_count,entropy,0.1604329477482697,1.0290624409581483e-47,0.12293221940869845,1.4148891839942427e-28,,,,,2.2227748724696003e-45,3.0561606374275644e-26,,
AC,STR_length,heterozygosity,0.058282262408203105,1.1444228844975976e-10,0.12239705365378171,5.4267409025212735e-42,,,,,2.471953430514811e-08,1.172176034944595e-39,,
GT,STR_length,heterozygosity,0.058282262408203105,1.1444228844975976e-10,0.12239705365378171,5.4267409025212735e-42,,,,,2.471953430514811e-08,1.172176034944595e-39,,
all,STR_length,entropy,0.05728358996254585,1.0176410463879354e-40,0.11493483022585813,4.2533189079993675e-159,,,,,2.1981046601979405e-38,9.187168841278633e-157,,
all,STR_length,heterozygosity,0.06052270740111059,2.9349506057550887e-45,0.11451232962807378,6.151149947295045e-158,,,,,6.339493308430991e-43,1.3286483886157296e-155,,
AG,all_dinuc_count,label,0.14223148424172144,8.961911446256727e-38,0.11174196782495985,7.263969152970157e-24,0.14223148424172144,8.961911446256727e-38,0.15139222573523714,9.914626643346618e-24,1.935772872391453e-35,1.5690173370415539e-21,6.452576241304843e-36,7.138531183209566e-22
CT,all_dinuc_count,label,0.14223148424172144,8.961911446256727e-38,0.11174196782495985,7.263969152970157e-24,0.14223148424172144,8.961911446256727e-38,0.15139222573523714,9.914626643346618e-24,1.935772872391453e-35,1.5690173370415539e-21,6.452576241304843e-36,7.138531183209566e-22
GT,GT_count,heterozygosity,0.17427247488289188,6.558531460717797e-84,0.10717969597045257,1.5188022290083182e-32,,,,,1.416642795515044e-81,3.2806128146579676e-30,,
AC,AC_count,heterozygosity,0.17427247488289188,6.558531460717797e-84,0.10717969597045257,1.5188022290083182e-32,,,,,1.416642795515044e-81,3.2806128146579676e-30,,
AC,AC_count,entropy,0.2209049405355299,6.645869073463192e-135,0.10580189606822411,9.424487904139064e-32,,,,,1.4355077198680495e-132,2.0356893872940377e-29,,
GT,GT_count,entropy,0.2209049405355299,6.645869073463192e-135,0.10580189606822411,9.424487904139064e-32,,,,,1.4355077198680495e-132,2.0356893872940377e-29,,
GT,GT_count,label,0.21361937783706147,4.4616043572724915e-126,0.1011062652311314,3.966364041252841e-29,0.21361937783706147,4.4616043572724915e-126,0.12679322100570378,5.440932458695247e-29,9.637065411708581e-124,8.567346329106136e-27,3.2123551372361938e-124,3.917471370260578e-27
AC,AC_count,label,0.21361937783706147,4.4616043572724915e-126,0.1011062652311314,3.966364041252841e-29,0.21361937783706147,4.4616043572724915e-126,0.12679322100570378,5.440932458695247e-29,9.637065411708581e-124,8.567346329106136e-27,3.2123551372361938e-124,3.917471370260578e-27
all,STR_length,label,0.10106620700321671,2.7251864595014914e-123,0.10106620700317927,2.725186460265146e-123,0.10106620700321671,2.7251864595014914e-123,0.10438357586930691,1.1289595859284674e-122,5.886402752523222e-121,5.886402754172715e-121,1.962134250841074e-121,8.128509018684966e-121
AG,STR_length,entropy,0.05176651609475888,3.2389232504773313e-06,0.09815751901394966,9.388144572549835e-19,,,,,0.0006996074221031035,2.0278392276707643e-16,,
CT,STR_length,entropy,0.05176651609475888,3.2389232504773313e-06,0.09815751901394966,9.388144572549835e-19,,,,,0.0006996074221031035,2.0278392276707643e-16,,
CT,STR_length,heterozygosity,0.047065249401808534,2.3182176574004966e-05,0.09708132081164979,2.234970558539881e-18,,,,,0.005007350139985073,4.827536406446144e-16,,
AG,STR_length,heterozygosity,0.047065249401808534,2.3182176574004966e-05,0.09708132081164979,2.234970558539881e-18,,,,,0.005007350139985073,4.827536406446144e-16,,
AC,STR_length,label,0.0906971700809622,9.75571718291447e-24,0.09069717008096953,9.755717182927749e-24,0.0906971700809622,9.75571718291447e-24,0.09919766603291158,1.1958414072297687e-23,2.1072349115095258e-21,2.107234911512394e-21,7.024116371698419e-22,8.610058132054335e-22
GT,STR_length,label,0.0906971700809622,9.75571718291447e-24,0.09069717008096953,9.755717182927749e-24,0.0906971700809622,9.75571718291447e-24,0.09919766603291158,1.1958414072297687e-23,2.1072349115095258e-21,2.107234911512394e-21,7.024116371698419e-22,8.610058132054335e-22
AG,AA_count,entropy,0.10314799065766028,1.4850226751268293e-20,0.0905422867297512,3.5435188279685303e-16,,,,,3.2076489782739515e-18,7.654000668412025e-14,,
CT,TT_count,entropy,0.10314799065766028,1.4850226751268293e-20,0.0905422867297512,3.5435188279685303e-16,,,,,3.2076489782739515e-18,7.654000668412025e-14,,
AG,AA_count,heterozygosity,0.0931668767289192,4.83739466571938e-17,0.09004259768611123,5.144184999852176e-16,,,,,1.0448772477953861e-14,1.11114395996807e-13,,
CT,TT_count,heterozygosity,0.0931668767289192,4.83739466571938e-17,0.09004259768611123,5.144184999852176e-16,,,,,1.0448772477953861e-14,1.11114395996807e-13,,
CT,STR_length,label,0.08133570889229014,2.45640982442684e-13,0.0813357088922906,2.456409824401736e-13,0.08133570889229014,2.45640982442684e-13,0.09452883352983721,2.675264315158534e-13,5.305845220761974e-11,5.30584522070775e-11,1.7686150735873246e-11,1.9261903069141442e-11
AG,STR_length,label,0.08133570889229014,2.45640982442684e-13,0.0813357088922906,2.456409824401736e-13,0.08133570889229014,2.45640982442684e-13,0.09452883352983721,2.675264315158534e-13,5.305845220761974e-11,5.30584522070775e-11,1.7686150735873246e-11,1.9261903069141442e-11
CT,TT_count,label,0.10655986146135486,7.748147567201049e-22,0.07838251355551924,1.7309225285769894e-12,0.10655986146135486,7.748147567201049e-22,0.10321555954447259,1.8626533636091683e-12,1.6735998745154266e-19,3.7387926617262973e-10,5.578666248384755e-20,1.3411104217986012e-10
AG,AA_count,label,0.10655986146135486,7.748147567201049e-22,0.07838251355551924,1.7309225285769894e-12,0.10655986146135486,7.748147567201049e-22,0.10321555954447259,1.8626533636091683e-12,1.6735998745154266e-19,3.7387926617262973e-10,5.578666248384755e-20,1.3411104217986012e-10
AT,AC_count,label,0.0991352447966034,2.4673071938126456e-31,0.06732046194983553,2.8679535867481088e-15,0.0991352447966034,2.4673071938126456e-31,0.07494707287303637,3.070896223147879e-15,5.329383538635314e-29,6.194779747375915e-13,1.7764611795451048e-29,2.211045280666473e-13
AT,GT_count,label,0.0991352447966034,2.4673071938126456e-31,0.06732046194983553,2.8679535867481088e-15,0.0991352447966034,2.4673071938126456e-31,0.07494707287303637,3.070896223147879e-15,5.329383538635314e-29,6.194779747375915e-13,1.7764611795451048e-29,2.211045280666473e-13
GT,AT_count,heterozygosity,0.11124288560777025,6.071460971487187e-35,0.05980235654768047,3.716514279333516e-11,,,,,1.3114355698412324e-32,8.027670843360394e-09,,
AC,AT_count,heterozygosity,0.11124288560777025,6.071460971487187e-35,0.05980235654768047,3.716514279333516e-11,,,,,1.3114355698412324e-32,8.027670843360394e-09,,
AT,AC_count,heterozygosity,0.06014519354360377,1.7477149928641668e-12,0.05954472305428721,2.8952218112776396e-12,,,,,3.7750643845866e-10,6.253679112359701e-10,,
AT,GT_count,heterozygosity,0.06014519354360377,1.7477149928641668e-12,0.05954472305428721,2.8952218112776396e-12,,,,,3.7750643845866e-10,6.253679112359701e-10,,
AC,AT_count,entropy,0.12096488851728789,4.763043789256646e-41,0.059480631679422614,4.7263699336103946e-11,,,,,1.0288174584794356e-38,1.0208959056598453e-08,,
GT,AT_count,entropy,0.12096488851728789,4.763043789256646e-41,0.059480631679422614,4.7263699336103946e-11,,,,,1.0288174584794356e-38,1.0208959056598453e-08,,
AT,GT_count,entropy,0.06277025273056308,1.8158301507569959e-13,0.058890881686636566,4.988281706401992e-12,,,,,3.922193125635111e-11,1.0774688485828304e-09,,
AT,AC_count,entropy,0.06277025273056308,1.8158301507569959e-13,0.058890881686636566,4.988281706401992e-12,,,,,3.922193125635111e-11,1.0774688485828304e-09,,
AC,CG_count,entropy,0.05661470125360691,3.8060926697212056e-10,0.05639087279017011,4.4608872831215123e-10,,,,,8.221160166597804e-08,9.635516531542466e-08,,
GT,CG_count,entropy,0.05661470125360691,3.8060926697212056e-10,0.05639087279017011,4.4608872831215123e-10,,,,,8.221160166597804e-08,9.635516531542466e-08,,
GT,CG_count,heterozygosity,0.0480443236903425,1.0802932216170352e-07,0.05578951201935622,6.813160917204827e-10,,,,,2.3334333586927962e-05,1.4716427581162427e-07,,
AC,CG_count,heterozygosity,0.0480443236903425,1.0802932216170352e-07,0.05578951201935622,6.813160917204827e-10,,,,,2.3334333586927962e-05,1.4716427581162427e-07,,
AC,CG_count,label,0.08670504326139772,7.973894934292435e-22,0.05503829800440802,1.1493454584091458e-09,0.08670504326139772,7.973894934292435e-22,0.032846456434799665,1.1802156585860776e-09,1.722361305807166e-19,2.4825861901637547e-07,5.741204352690553e-20,8.49755274181976e-08
GT,CG_count,label,0.08670504326139772,7.973894934292435e-22,0.05503829800440802,1.1493454584091458e-09,0.08670504326139772,7.973894934292435e-22,0.032846456434799665,1.1802156585860776e-09,1.722361305807166e-19,2.4825861901637547e-07,5.741204352690553e-20,8.49755274181976e-08
GT,AT_count,label,0.1462444074692562,2.2486077806950946e-59,0.05188774346158847,9.567450369289497e-09,0.1462444074692562,2.2486077806950946e-59,0.06460178325575294,9.7680559582631e-09,4.8569928063014043e-57,2.0665692797665312e-06,1.618997602100468e-57,7.033000289949432e-07
AC,AT_count,label,0.1462444074692562,2.2486077806950946e-59,0.05188774346158847,9.567450369289497e-09,0.1462444074692562,2.2486077806950946e-59,0.06460178325575294,9.7680559582631e-09,4.8569928063014043e-57,2.0665692797665312e-06,1.618997602100468e-57,7.033000289949432e-07
CT,AT_count,entropy,0.14515642088635003,2.7444228556477015e-39,0.035710260552172926,0.0013269665320351932,,,,,5.927953368199035e-37,0.28662477091960176,,
AG,AT_count,entropy,0.14515642088635003,2.7444228556477015e-39,0.035710260552172926,0.0013269665320351932,,,,,5.927953368199035e-37,0.28662477091960176,,
AG,AT_count,heterozygosity,0.12375569571582204,6.111095244712985e-29,0.0350422018059472,0.0016327477144425654,,,,,1.3199965728580047e-26,0.3526735063195941,,
CT,AT_count,heterozygosity,0.12375569571582204,6.111095244712985e-29,0.0350422018059472,0.0016327477144425654,,,,,1.3199965728580047e-26,0.3526735063195941,,
all,GT_count,label,0.10668341749480612,3.1462346607313913e-137,0.033979939591227665,2.345765277405854e-15,0.10668341749480612,3.1462346607313913e-137,0.03936360193821886,2.38722620578325e-15,6.795866867179805e-135,5.066852999196645e-13,2.2652889557266017e-135,1.71880286816394e-13
all,AC_count,label,0.10668341749480612,3.1462346607313913e-137,0.033979939591227665,2.345765277405854e-15,0.10668341749480612,3.1462346607313913e-137,0.03936360193821886,2.38722620578325e-15,6.795866867179805e-135,5.066852999196645e-13,2.2652889557266017e-135,1.71880286816394e-13
all,GT_count,heterozygosity,0.07813023848094174,2.64071013242005e-74,0.0331425083242193,1.1079468750643074e-14,,,,,5.703933886027308e-72,2.3931652501389042e-12,,
all,AC_count,heterozygosity,0.07813023848094174,2.64071013242005e-74,0.0331425083242193,1.1079468750643074e-14,,,,,5.703933886027308e-72,2.3931652501389042e-12,,
AG,CG_count,label,0.03775468097773586,0.0006888257378263666,0.032540724522155375,0.0034444817578844914,0.03775468097773586,0.0006888257378263666,0.01632533747043441,0.003450221726189934,0.1487863593704952,0.7440080597030502,0.0495954531234984,0.24841596428567525
CT,CG_count,label,0.03775468097773586,0.0006888257378263666,0.032540724522155375,0.0034444817578844914,0.03775468097773586,0.0006888257378263666,0.01632533747043441,0.003450221726189934,0.1487863593704952,0.7440080597030502,0.0495954531234984,0.24841596428567525
all,GT_count,entropy,0.09447455218223852,6.515214823106975e-108,0.0324463117713454,3.913805407898166e-14,,,,,1.4072864017911067e-105,8.453819681060038e-12,,
all,AC_count,entropy,0.09447455218223852,6.515214823106975e-108,0.0324463117713454,3.913805407898166e-14,,,,,1.4072864017911067e-105,8.453819681060038e-12,,
all,AA_count,heterozygosity,0.02800906144981792,6.621700617072194e-11,0.032083349674985294,7.47934885438488e-14,,,,,1.430287333287594e-08,1.6155393525471343e-11,,
all,TT_count,heterozygosity,0.02800906144981792,6.621700617072194e-11,0.032083349674985294,7.47934885438488e-14,,,,,1.430287333287594e-08,1.6155393525471343e-11,,
all,TT_count,entropy,0.027434178198530872,1.6062412321491105e-10,0.031685739636122756,1.5081952272416414e-13,,,,,3.4694810614420785e-08,3.257701690841946e-11,,
all,AA_count,entropy,0.027434178198530872,1.6062412321491105e-10,0.031685739636122756,1.5081952272416414e-13,,,,,3.4694810614420785e-08,3.257701690841946e-11,,
CT,AT_count,label,0.08275888451433269,9.347589772628336e-14,0.029564475124193353,0.007875611410204523,0.08275888451433269,9.347589772628336e-14,0.037567747218831826,0.00788356077791694,2.0190793908877205e-11,1.7011320646041768,6.7302646362924014e-12,0.5676163760100197
AG,AT_count,label,0.08275888451433269,9.347589772628336e-14,0.029564475124193353,0.007875611410204523,0.08275888451433269,9.347589772628336e-14,0.037567747218831826,0.00788356077791694,2.0190793908877205e-11,1.7011320646041768,6.7302646362924014e-12,0.5676163760100197
AG,TT_count,label,0.028046446655605916,0.011706984144083232,0.02759512952900717,0.013128105280135485,0.028046446655605916,0.011706984144083232,0.03470801282309277,0.013137241517716388,2.528708575121978,2.835670740509265,0.8429028583739927,0.94588138927558
CT,AA_count,label,0.028046446655605916,0.011706984144083232,0.02759512952900717,0.013128105280135485,0.028046446655605916,0.011706984144083232,0.03470801282309277,0.013137241517716388,2.528708575121978,2.835670740509265,0.8429028583739927,0.94588138927558
all,AA_count,label,0.044002303127510446,1.0669814364038464e-24,0.026602202600153974,5.613293871413034e-10,0.044002303127510446,1.0669814364038464e-24,0.030900390556226287,5.649505725532408e-10,2.304679902632308e-22,1.2124714762252155e-07,7.682266342107694e-23,4.067644122383334e-08
all,TT_count,label,0.044002303127510446,1.0669814364038464e-24,0.026602202600153974,5.613293871413034e-10,0.044002303127510446,1.0669814364038464e-24,0.030900390556226287,5.649505725532408e-10,2.304679902632308e-22,1.2124714762252155e-07,7.682266342107694e-23,4.067644122383334e-08
CT,AG_count,entropy,0.01051747859859645,0.3445738364137126,0.0231347613628273,0.03759387277029126,,,,,74.42794866536192,8.120276518382912,,
AG,CT_count,entropy,0.01051747859859645,0.3445738364137126,0.0231347613628273,0.03759387277029126,,,,,74.42794866536192,8.120276518382912,,
AG,CT_count,heterozygosity,0.008761199394770922,0.4310889138421191,0.022543775537417297,0.04275182420997322,,,,,93.11520538989772,9.234394029354215,,
CT,AG_count,heterozygosity,0.008761199394770922,0.4310889138421191,0.022543775537417297,0.04275182420997322,,,,,93.11520538989772,9.234394029354215,,
CT,AC_count,heterozygosity,0.04480276973894216,5.6212898789395445e-05,0.020380630813849533,0.06700047050908137,,,,,0.012141986138509416,14.472101629961575,,
AG,GT_count,heterozygosity,0.04480276973894216,5.6212898789395445e-05,0.020380630813849533,0.06700047050908137,,,,,0.012141986138509416,14.472101629961575,,
CT,AC_count,entropy,0.05411425846781758,1.136046131993455e-06,0.02035841379192493,0.06729873884141988,,,,,0.0002453859645105863,14.536527589746694,,
AG,GT_count,entropy,0.05411425846781758,1.136046131993455e-06,0.02035841379192493,0.06729873884141988,,,,,0.0002453859645105863,14.536527589746694,,
CT,CG_count,heterozygosity,0.024580060992614693,0.027161352541372422,0.020013047978140776,0.07207748510657326,,,,,5.866852148936443,15.568736783019824,,
AG,CG_count,heterozygosity,0.024580060992614693,0.027161352541372422,0.020013047978140776,0.07207748510657326,,,,,5.866852148936443,15.568736783019824,,
CT,CG_count,entropy,0.02637658616042324,0.0177538436479485,0.019768444378386197,0.07562735024198965,,,,,3.834830227956876,16.335507652269765,,
AG,CG_count,entropy,0.02637658616042324,0.0177538436479485,0.019768444378386197,0.07562735024198965,,,,,3.834830227956876,16.335507652269765,,
CT,AC_count,label,0.06460305859110285,6.189830161575493e-09,0.019736121862072173,0.07610693219184585,0.06460305859110285,6.189830161575493e-09,0.02502621345526601,0.0761092561507042,1.3370033149003065e-06,16.439097353438704,4.456677716334355e-07,5.479866442850702
AG,GT_count,label,0.06460305859110285,6.189830161575493e-09,0.019736121862072173,0.07610693219184585,0.06460305859110285,6.189830161575493e-09,0.02502621345526601,0.0761092561507042,1.3370033149003065e-06,16.439097353438704,4.456677716334355e-07,5.479866442850702
all,CG_count,label,0.04100283205764191,1.1774371204529312e-21,0.015152940347666415,0.00041289836647432536,0.04100283205764191,1.1774371204529312e-21,0.007405045122254705,0.0004131399517901537,2.543264180178331e-19,0.08918604715845428,8.477547267261104e-20,0.029746076528891066
AC,GT_count,heterozygosity,0.042455522737058715,2.678145515879685e-06,0.014733745906864019,0.10344349623259272,,,,,0.000578479431430012,22.343795186240026,,
GT,AC_count,heterozygosity,0.042455522737058715,2.678145515879685e-06,0.014733745906864019,0.10344349623259272,,,,,0.000578479431430012,22.343795186240026,,
GT,AC_count,entropy,0.050540809561254826,2.2828301948620707e-08,0.014142212221670072,0.11805246146096737,,,,,4.930913220902073e-06,25.499331675568953,,
AC,GT_count,entropy,0.050540809561254826,2.2828301948620707e-08,0.014142212221670072,0.11805246146096737,,,,,4.930913220902073e-06,25.499331675568953,,
GT,AC_count,label,0.06954590453272416,1.4131389523268605e-14,0.01231822187623516,0.1733884838471475,0.06954590453272416,1.4131389523268605e-14,0.014832819773159422,0.17337934395836885,3.0523801370260187e-12,37.45191251098386,1.0174600456753396e-12,12.483312765002557
AC,GT_count,label,0.06954590453272416,1.4131389523268605e-14,0.01231822187623516,0.1733884838471475,0.06954590453272416,1.4131389523268605e-14,0.014832819773159422,0.17337934395836885,3.0523801370260187e-12,37.45191251098386,1.0174600456753396e-12,12.483312765002557
all,CG_count,entropy,0.02236394489941984,1.8608900960439708e-07,0.011651090070598873,0.006618404559129425,,,,,4.019522607454977e-05,1.4295753847719557,,
all,CG_count,heterozygosity,0.018174373014665374,2.275244821982196e-05,0.011420289884340356,0.007775552391401913,,,,,0.004914528815481544,1.6795193165428133,,
CT,AA_count,heterozygosity,0.019232981076985765,0.08389712358555447,0.010315115939195284,0.3539369032670934,,,,,18.121778694479765,76.45037110569217,,
AG,TT_count,heterozygosity,0.019232981076985765,0.08389712358555447,0.010315115939195284,0.3539369032670934,,,,,18.121778694479765,76.45037110569217,,
CT,AA_count,entropy,0.020029100785705644,0.07184936817889588,0.010086156899929123,0.3647224281886864,,,,,15.51946352664151,78.78004448875626,,
AG,TT_count,entropy,0.020029100785705644,0.07184936817889588,0.010086156899929123,0.3647224281886864,,,,,15.51946352664151,78.78004448875626,,
GT,GG_count,label,0.04429027886152796,9.724646727602468e-07,0.006084907676136277,0.5012794402567449,0.04429027886152796,9.724646727602468e-07,0.006033993312790975,0.5012594476226416,0.0002100523693162133,108.2763590954569,7.001745643873776e-05,36.090680228830195
AC,CC_count,label,0.04429027886152796,9.724646727602468e-07,0.006084907676136277,0.5012794402567449,0.04429027886152796,9.724646727602468e-07,0.006033993312790975,0.5012594476226416,0.0002100523693162133,108.2763590954569,7.001745643873776e-05,36.090680228830195
AG,CT_count,label,0.011750772870355516,0.29096575113770273,0.0018510139465458817,0.8678899686491188,0.011750772870355516,0.29096575113770273,0.0023559276724697265,0.8678826327777802,62.84860224574379,187.46423322820968,20.949534081914596,62.487549560000176
CT,AG_count,label,0.011750772870355516,0.29096575113770273,0.0018510139465458817,0.8678899686491188,0.011750772870355516,0.29096575113770273,0.0023559276724697265,0.8678826327777802,62.84860224574379,187.46423322820968,20.949534081914596,62.487549560000176
CT,GG_count,heterozygosity,0.004941141711993791,0.6570191511132939,-0.0022703279326539753,0.8383374587028136,,,,,141.91613664047148,181.08089107980774,,
AG,CC_count,heterozygosity,0.004941141711993791,0.6570191511132939,-0.0022703279326539753,0.8383374587028136,,,,,141.91613664047148,181.08089107980774,,
AG,CC_count,entropy,0.004992776935265012,0.6536678288904699,-0.00244688675839945,0.8259592880726542,,,,,141.19225104034152,178.4072062236933,,
CT,GG_count,entropy,0.004992776935265012,0.6536678288904699,-0.00244688675839945,0.8259592880726542,,,,,141.19225104034152,178.4072062236933,,
CT,GG_count,label,0.007149759601912903,0.520540360638985,-0.0045125696760052085,0.6850963052995006,0.007149759601912903,0.520540360638985,-0.0039679227801387995,0.6850765107295942,112.43671789802076,147.98080194469213,37.47890596600692,49.32550877253078
AG,CC_count,label,0.007149759601912903,0.520540360638985,-0.0045125696760052085,0.6850963052995006,0.007149759601912903,0.520540360638985,-0.0039679227801387995,0.6850765107295942,112.43671789802076,147.98080194469213,37.47890596600692,49.32550877253078
AC,CC_count,entropy,0.02874795906294616,0.0014843345455922883,-0.005412643052461064,0.5497191469014542,,,,,0.3206162618479343,118.7393357307141,,
GT,GG_count,entropy,0.02874795906294616,0.0014843345455922883,-0.005412643052461064,0.5497191469014542,,,,,0.3206162618479343,118.7393357307141,,
AC,CC_count,heterozygosity,0.019583442228967823,0.03042861180368356,-0.005644893348050455,0.5327269581467058,,,,,6.572580149595648,115.06902295968845,,
GT,GG_count,heterozygosity,0.019583442228967823,0.03042861180368356,-0.005644893348050455,0.5327269581467058,,,,,6.572580149595648,115.06902295968845,,
AG,AC_count,label,0.009411068934577093,0.39770170341736943,-0.011987980901239124,0.28133551842245785,0.009411068934577093,0.39770170341736943,-0.015510231402851016,0.2813107546478991,85.9035679381518,60.7684719792509,28.6345226460506,20.254374334648737
CT,GT_count,label,0.009411068934577093,0.39770170341736943,-0.011987980901239124,0.28133551842245785,0.009411068934577093,0.39770170341736943,-0.015510231402851016,0.2813107546478991,85.9035679381518,60.7684719792509,28.6345226460506,20.254374334648737
AT,CG_count,label,0.004079772650939125,0.6326458187449224,-0.012501365994177517,0.1429830081505525,0.004079772650939125,0.6326458187449224,-0.004399954339102452,0.14297878323271332,136.65149684890324,30.884329760519343,45.55049894963442,10.29447239275536
CT,GT_count,heterozygosity,0.0014391007520904951,0.8971019867817992,-0.015785548228476443,0.15600472456890607,,,,,193.77402914486862,33.69702050688371,,
AG,AC_count,heterozygosity,0.0014391007520904951,0.8971019867817992,-0.015785548228476443,0.15600472456890607,,,,,193.77402914486862,33.69702050688371,,
AG,AC_count,entropy,0.0022250468268928125,0.8415186069757717,-0.016324577918309113,0.14235262804690735,,,,,181.7680191067667,30.748167658131987,,
CT,GT_count,entropy,0.0022250468268928125,0.8415186069757717,-0.016324577918309113,0.14235262804690735,,,,,181.7680191067667,30.748167658131987,,
CT,CT_count,label,0.02283849884251913,0.04010928382108449,-0.018674688551291698,0.09328375668714467,0.02283849884251913,0.04010928382108449,-0.024939110644717655,0.09328301437761449,8.663605305354249,20.14929144442325,2.887868435118083,6.716377035188243
