STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonferonni,spearman_pval_bonferonni,point_biserial_pval_bonferonni,rank_biserial_pval_bonferonni
CT,TT_count,entropy,0.006453110498675148,0.3601686592849054,0.06843020185047302,2.612412454117096e-22,,,,,71.31339453841126,5.1725766591518507e-20,,
AG,AA_count,entropy,0.006453110498675148,0.3601686592849054,0.06843020185047302,2.612412454117096e-22,,,,,71.31339453841126,5.1725766591518507e-20,,
all,AT_count,heterozygosity,0.023050928434636735,2.5282538207306333e-22,0.06810502767717393,1.1507382334692474e-181,,,,,5.005942565046654e-20,2.2784617022691097e-179,,
CT,TT_count,heterozygosity,0.017246877930479857,0.0144553527464927,0.0678209741034774,6.094866413545542e-22,,,,,2.862159843805555,1.2067835498820174e-19,,
AG,AA_count,heterozygosity,0.017246877930479857,0.0144553527464927,0.0678209741034774,6.094866413545542e-22,,,,,2.862159843805555,1.2067835498820174e-19,,
AT,all_dinuc_count,entropy,-0.0005774363953586192,0.905670020668652,0.061438349966666514,1.6311880738877686e-36,,,,,179.3226640923931,3.229752386297782e-34,,
AT,all_dinuc_count,heterozygosity,0.022699613834087615,3.1770456295762273e-06,0.05948483124989898,2.481197351884001e-34,,,,,0.000629055034656093,4.912770756730322e-32,,
GT,AG_count,entropy,0.05481905273031226,4.607579462878799e-33,0.05472703549186842,5.873014398180163e-33,,,,,9.123007336500021e-31,1.1628568508396722e-30,,
AC,CT_count,entropy,0.05481905273031226,4.607579462878799e-33,0.05472703549186842,5.873014398180163e-33,,,,,9.123007336500021e-31,1.1628568508396722e-30,,
GT,AG_count,heterozygosity,0.04927748977941691,4.980181313169531e-27,0.053928188076553515,4.7468468668338047e-32,,,,,9.860759000075672e-25,9.398756796330933e-30,,
AC,CT_count,heterozygosity,0.04927748977941691,4.980181313169531e-27,0.053928188076553515,4.7468468668338047e-32,,,,,9.860759000075672e-25,9.398756796330933e-30,,
AT,AT_count,label,0.06710421655216627,3.0642208615176945e-43,0.05334875049835332,6.214286591582091e-28,0.06710421655216627,3.0642208615176945e-43,0.08474394374450034,6.758863804133537e-28,6.067157305805035e-41,1.230428745133254e-25,2.0223857686016784e-41,4.4608501107281344e-26
AC,all_dinuc_count,label,0.060010347186166615,2.709898934753708e-39,0.04355602427552953,1.821478695549698e-21,0.060010347186166615,2.709898934753708e-39,0.05939229327702211,1.899573773040941e-21,5.365599890812342e-37,3.606527817188402e-19,1.7885332969374474e-37,1.253718690207021e-19
GT,all_dinuc_count,label,0.060010347186166615,2.709898934753708e-39,0.04355602427552953,1.821478695549698e-21,0.060010347186166615,2.709898934753708e-39,0.05939229327702211,1.899573773040941e-21,5.365599890812342e-37,3.606527817188402e-19,1.7885332969374474e-37,1.253718690207021e-19
AT,AT_count,entropy,-0.008464979178167138,0.08234846295242529,0.04093444405562151,4.311038655955174e-17,,,,,16.304995664580208,8.535856538791245e-15,,
AT,AT_count,heterozygosity,0.014856452767981409,0.002295902697113398,0.04078318623247781,5.615347789781796e-17,,,,,0.45458873402845285,1.1118388623767955e-14,,
AT,GT_count,label,0.05396396959635088,1.5239195528791106e-28,0.04031154859358275,1.2724891613042557e-16,0.05396396959635088,1.5239195528791106e-28,0.05628227987475387,1.3073126234176195e-16,3.017360714700639e-26,2.5195285393824263e-14,1.005786904900213e-26,8.628263314556289e-15
AT,AC_count,label,0.05396396959635088,1.5239195528791106e-28,0.04031154859358275,1.2724891613042557e-16,0.05396396959635088,1.5239195528791106e-28,0.05628227987475387,1.3073126234176195e-16,3.017360714700639e-26,2.5195285393824263e-14,1.005786904900213e-26,8.628263314556289e-15
AC,AT_count,label,0.06268645568772338,1.0048981870247103e-42,0.03852810406238865,3.910896679888626e-17,0.06268645568772338,1.0048981870247103e-42,0.04883999859118382,4.012007736294448e-17,1.9896984103089265e-40,7.743575426179479e-15,6.632328034363088e-41,2.6479251059543356e-15
GT,AT_count,label,0.06268645568772338,1.0048981870247103e-42,0.03852810406238865,3.910896679888626e-17,0.06268645568772338,1.0048981870247103e-42,0.04883999859118382,4.012007736294448e-17,1.9896984103089265e-40,7.743575426179479e-15,6.632328034363088e-41,2.6479251059543356e-15
all,all_dinuc_count,entropy,-0.031066269128608357,3.3572215345423754e-39,0.03747858617548477,2.924569108215019e-56,,,,,6.647298638393903e-37,5.790646834265737e-54,,
CT,AG_count,entropy,0.0327762308384462,3.3381843564348147e-06,0.03720280770815343,1.312530510752127e-07,,,,,0.0006609605025740933,2.5988104112892115e-05,,
AG,CT_count,entropy,0.0327762308384462,3.3381843564348147e-06,0.03720280770815343,1.312530510752127e-07,,,,,0.0006609605025740933,2.5988104112892115e-05,,
AG,CT_count,heterozygosity,0.03184912316908411,6.264246956498364e-06,0.03715771633326569,1.359138773025453e-07,,,,,0.001240320897386676,2.6910947705903972e-05,,
CT,AG_count,heterozygosity,0.03184912316908411,6.264246956498364e-06,0.03715771633326569,1.359138773025453e-07,,,,,0.001240320897386676,2.6910947705903972e-05,,
CT,AT_count,heterozygosity,0.07162539959789375,2.7169600190069628e-24,0.037141904021845994,1.3758590257879547e-07,,,,,5.379580837633786e-22,2.7242008710601503e-05,,
AG,AT_count,heterozygosity,0.07162539959789375,2.7169600190069628e-24,0.037141904021845994,1.3758590257879547e-07,,,,,5.379580837633786e-22,2.7242008710601503e-05,,
CT,AT_count,entropy,0.06189122630717477,1.5715088665441254e-18,0.037126440969292886,1.3924022816242614e-07,,,,,3.111587555757368e-16,2.7569565176160375e-05,,
AG,AT_count,entropy,0.06189122630717477,1.5715088665441254e-18,0.037126440969292886,1.3924022816242614e-07,,,,,3.111587555757368e-16,2.7569565176160375e-05,,
all,all_dinuc_count,heterozygosity,-0.015909777761838516,1.9884013297507288e-11,0.036225064314116276,1.1229228516978766e-52,,,,,3.937034632906443e-09,2.223387246361796e-50,,
AC,AG_count,entropy,0.03726340085246784,3.982253588284596e-16,0.034848094159870016,2.715298948485066e-14,,,,,7.8848621048035e-14,5.376291918000431e-12,,
GT,CT_count,entropy,0.03726340085246784,3.982253588284596e-16,0.034848094159870016,2.715298948485066e-14,,,,,7.8848621048035e-14,5.376291918000431e-12,,
AC,AG_count,heterozygosity,0.030578016898232925,2.4203371687003518e-11,0.034081506129329725,9.791430075551491e-14,,,,,4.7922675940266965e-09,1.9387031549591952e-11,,
GT,CT_count,heterozygosity,0.030578016898232925,2.4203371687003518e-11,0.034081506129329725,9.791430075551491e-14,,,,,4.7922675940266965e-09,1.9387031549591952e-11,,
AT,AC_count,entropy,0.010705439826866664,0.02801759853076249,0.033260331540839266,8.635024819094144e-12,,,,,5.547484509090973,1.7097349141806405e-09,,
AT,GT_count,entropy,0.010705439826866664,0.02801759853076249,0.033260331540839266,8.635024819094144e-12,,,,,5.547484509090973,1.7097349141806405e-09,,
AT,AC_count,heterozygosity,0.01781896030789167,0.00025507664487699086,0.032684947875924915,1.9540281679283752e-11,,,,,0.050505175685644194,3.868975772498183e-09,,
AT,GT_count,heterozygosity,0.01781896030789167,0.00025507664487699086,0.032684947875924915,1.9540281679283752e-11,,,,,0.050505175685644194,3.868975772498183e-09,,
AG,AT_count,label,0.057862342899534236,2.1824357216674603e-16,0.030925132113048627,1.1537349858076628e-05,0.057862342899534236,2.1824357216674603e-16,0.030265616065773382,1.158445858456237e-05,4.321222728901571e-14,0.0022843952718991723,1.4404075763005237e-14,0.0007645742665811164
CT,AT_count,label,0.057862342899534236,2.1824357216674603e-16,0.030925132113048627,1.1537349858076628e-05,0.057862342899534236,2.1824357216674603e-16,0.030265616065773382,1.158445858456237e-05,4.321222728901571e-14,0.0022843952718991723,1.4404075763005237e-14,0.0007645742665811164
AG,CT_count,label,0.024031973673546578,0.0006540173550480628,0.029780587359701648,2.402744944289915e-05,0.024031973673546578,0.0006540173550480628,0.027934586746284906,2.4110866740584504e-05,0.12949543629951643,0.004757434989694031,0.043165145433172146,0.0015913172048785773
CT,AG_count,label,0.024031973673546578,0.0006540173550480628,0.029780587359701648,2.402744944289915e-05,0.024031973673546578,0.0006540173550480628,0.027934586746284906,2.4110866740584504e-05,0.12949543629951643,0.004757434989694031,0.043165145433172146,0.0015913172048785773
GT,CG_count,label,0.041100579015153724,2.759947272838395e-19,0.029207998417044235,1.7850588574830468e-10,0.041100579015153724,2.759947272838395e-19,0.01628807200422877,1.799818847299637e-10,5.464695600220022e-17,3.534416537816433e-08,1.8215652000733406e-17,1.1878804392177603e-08
AC,CG_count,label,0.041100579015153724,2.759947272838395e-19,0.029207998417044235,1.7850588574830468e-10,0.041100579015153724,2.759947272838395e-19,0.01628807200422877,1.799818847299637e-10,5.464695600220022e-17,3.534416537816433e-08,1.8215652000733406e-17,1.1878804392177603e-08
all,CG_count,entropy,0.03622506721768983,1.1229017479228627e-52,0.02535090640424354,1.1598714685875204e-26,,,,,2.2233454608872683e-50,2.2965455078032905e-24,,
all,CG_count,heterozygosity,0.03459524375572049,3.383366175413997e-48,0.024191767885466453,2.0022703643228267e-24,,,,,6.699065027319714e-46,3.964495321359197e-22,,
all,CG_count,label,0.0340250745077116,1.1166130742004814e-46,0.021815382160860573,3.6831756557778344e-20,0.0340250745077116,1.1166130742004814e-46,0.00982602357591067,3.719526662907021e-20,2.2108938869169532e-44,7.292687798440112e-18,7.369646289723177e-45,2.454887597518634e-18
AC,TT_count,heterozygosity,0.01965938320627265,1.7632178237450935e-05,0.021252081429858488,3.4704964732167683e-06,,,,,0.003491171291015285,0.0006871583016969202,,
GT,AA_count,heterozygosity,0.01965938320627265,1.7632178237450935e-05,0.021252081429858488,3.4704964732167683e-06,,,,,0.003491171291015285,0.0006871583016969202,,
all,AA_count,label,0.02940240245631611,2.723999223522802e-35,0.020769834904177397,2.022085848356664e-18,0.02940240245631611,2.723999223522802e-35,0.024223110534403847,2.0384234596307507e-18,5.393518462575149e-33,4.003729979746195e-16,1.7978394875250493e-33,1.3453594833562954e-16
all,TT_count,label,0.02940240245631611,2.723999223522802e-35,0.020769834904177397,2.022085848356664e-18,0.02940240245631611,2.723999223522802e-35,0.024223110534403847,2.0384234596307507e-18,5.393518462575149e-33,4.003729979746195e-16,1.7978394875250493e-33,1.3453594833562954e-16
GT,AA_count,entropy,0.015974318823807794,0.0004864046834384829,0.02067644774326893,6.329293903675897e-06,,,,,0.09630812732081961,0.0012532001929278277,,
AC,TT_count,entropy,0.015974318823807794,0.0004864046834384829,0.02067644774326893,6.329293903675897e-06,,,,,0.09630812732081961,0.0012532001929278277,,
AC,CT_count,label,0.022417337937766527,9.814251641271848e-07,0.016848045043142152,0.00023419985905370665,0.022417337937766527,9.814251641271848e-07,0.019387781017544903,0.00023438695613115827,0.0001943221824971826,0.046371572092633914,6.47740608323942e-05,0.015469539104656446
GT,AG_count,label,0.022417337937766527,9.814251641271848e-07,0.016848045043142152,0.00023419985905370665,0.022417337937766527,9.814251641271848e-07,0.019387781017544903,0.00023438695613115827,0.0001943221824971826,0.046371572092633914,6.47740608323942e-05,0.015469539104656446
CT,CG_count,label,0.026573696189895007,0.00016406956948298532,0.015512113739065374,0.027827506051422615,0.026573696189895007,0.00016406956948298532,0.004844216083869979,0.02783140237292379,0.03248577475763109,5.509846198181678,0.010828591585877031,1.8368725566129702
AG,CG_count,label,0.026573696189895007,0.00016406956948298532,0.015512113739065374,0.027827506051422615,0.026573696189895007,0.00016406956948298532,0.004844216083869979,0.02783140237292379,0.03248577475763109,5.509846198181678,0.010828591585877031,1.8368725566129702
AC,CG_count,entropy,0.023373295916438882,3.323067184605428e-07,0.0128312777296681,0.005082474440431926,,,,,6.579673025518747e-05,1.0063299392055214,,
GT,CG_count,entropy,0.023373295916438882,3.323067184605428e-07,0.0128312777296681,0.005082474440431926,,,,,6.579673025518747e-05,1.0063299392055214,,
CT,CG_count,entropy,0.009593768268212814,0.17370255260155046,0.01276804374973147,0.07021068015073223,,,,,34.39310541510699,13.901714669844981,,
AG,CG_count,entropy,0.009593768268212814,0.17370255260155046,0.01276804374973147,0.07021068015073223,,,,,34.39310541510699,13.901714669844981,,
all,GT_count,label,0.03222287403451561,4.8199605777531044e-42,0.012727862384567275,8.077336740579713e-08,0.03222287403451561,4.8199605777531044e-42,0.014685944953196417,8.086055782200678e-08,9.543521943951147e-40,1.599312674634783e-05,3.181173981317049e-40,5.336796816252448e-06
all,AC_count,label,0.03222287403451561,4.8199605777531044e-42,0.012727862384567275,8.077336740579713e-08,0.03222287403451561,4.8199605777531044e-42,0.014685944953196417,8.086055782200678e-08,9.543521943951147e-40,1.599312674634783e-05,3.181173981317049e-40,5.336796816252448e-06
CT,CG_count,heterozygosity,0.01192432201669605,0.09085631259556272,0.012488133592669924,0.07658501602649193,,,,,17.989549893921417,15.1638331732454,,
AG,CG_count,heterozygosity,0.01192432201669605,0.09085631259556272,0.012488133592669924,0.07658501602649193,,,,,17.989549893921417,15.1638331732454,,
GT,CG_count,heterozygosity,0.01828624116686781,6.52311376791929e-05,0.010837623509911722,0.017961568649801803,,,,,0.012915765260480194,3.556390592660757,,
AC,CG_count,heterozygosity,0.01828624116686781,6.52311376791929e-05,0.010837623509911722,0.017961568649801803,,,,,0.012915765260480194,3.556390592660757,,
AC,AG_count,label,0.013915091416455605,0.002378092306071623,0.009615820413533543,0.035762811547259035,0.013915091416455605,0.002378092306071623,0.010849153082561624,0.035764218809245005,0.47086227660218133,7.081036686357289,0.15695409220072712,2.3604384414101705
GT,CT_count,label,0.013915091416455605,0.002378092306071623,0.009615820413533543,0.035762811547259035,0.013915091416455605,0.002378092306071623,0.010849153082561624,0.035764218809245005,0.47086227660218133,7.081036686357289,0.15695409220072712,2.3604384414101705
AC,GT_count,label,0.020446604171378356,8.01141388797584e-06,0.009480798401086083,0.038440116064963774,0.020446604171378356,8.01141388797584e-06,0.010985436548023308,0.03844146603950657,0.0015862599498192164,7.6111429808628275,0.0005287533166064055,2.5371367586074336
GT,AC_count,label,0.020446604171378356,8.01141388797584e-06,0.009480798401086083,0.038440116064963774,0.020446604171378356,8.01141388797584e-06,0.010985436548023308,0.03844146603950657,0.0015862599498192164,7.6111429808628275,0.0005287533166064055,2.5371367586074336
AG,AG_count,label,0.020824005429189284,0.0031459002249524894,0.008663408366365416,0.219269927126991,0.020824005429189284,0.0031459002249524894,0.009510901905861902,0.219261873888282,0.6228882445405929,43.41544557114422,0.2076294148468643,14.471283676626612
CT,CT_count,label,0.020824005429189284,0.0031459002249524894,0.008663408366365416,0.219269927126991,0.020824005429189284,0.0031459002249524894,0.009510901905861902,0.219261873888282,0.6228882445405929,43.41544557114422,0.2076294148468643,14.471283676626612
CT,CT_count,heterozygosity,0.006479327025848738,0.3582204342072531,0.006969903583403386,0.32299294501076414,,,,,70.9276459730361,63.9526031121313,,
AG,AG_count,heterozygosity,0.006479327025848738,0.3582204342072531,0.006969903583403386,0.32299294501076414,,,,,70.9276459730361,63.9526031121313,,
all,AA_count,heterozygosity,-0.009428271224875828,7.056074124701104e-05,0.006934690402678289,0.0034643737422415744,,,,,0.013971026766908185,0.6859460009638317,,
all,TT_count,heterozygosity,-0.009428271224875828,7.056074124701104e-05,0.006934690402678289,0.0034643737422415744,,,,,0.013971026766908185,0.6859460009638317,,
AG,CC_count,label,0.012907268853399843,0.06720609586123662,0.006889107507721635,0.3286339812523973,0.012907268853399843,0.06720609586123662,0.0037471594855008616,0.32862298312203087,13.30680698052485,65.06952828797466,4.435602326841617,21.689116886054038
CT,GG_count,label,0.012907268853399843,0.06720609586123662,0.006889107507721635,0.3286339812523973,0.012907268853399843,0.06720609586123662,0.0037471594855008616,0.32862298312203087,13.30680698052485,65.06952828797466,4.435602326841617,21.689116886054038
AC,TT_count,label,0.00746387611839554,0.10316025234438594,0.00679444274188069,0.13792857726918503,0.00746387611839554,0.10316025234438594,0.00759451871786776,0.13792705506128822,20.425729964188417,27.309858299298636,6.808576654729472,9.103185634045023
GT,AA_count,label,0.00746387611839554,0.10316025234438594,0.00679444274188069,0.13792857726918503,0.00746387611839554,0.10316025234438594,0.00759451871786776,0.13792705506128822,20.425729964188417,27.309858299298636,6.808576654729472,9.103185634045023
all,TT_count,entropy,-0.011516493186664725,1.2056439137375598e-06,0.00658135422401559,0.00553260852378028,,,,,0.00023871749492003684,1.0954564877084954,,
all,AA_count,entropy,-0.011516493186664725,1.2056439137375598e-06,0.00658135422401559,0.00553260852378028,,,,,0.00023871749492003684,1.0954564877084954,,
CT,CT_count,entropy,0.007130434470794012,0.31197342577442577,0.006336393020026544,0.3689227672575901,,,,,61.7707383033363,73.04670791700283,,
AG,AG_count,entropy,0.007130434470794012,0.31197342577442577,0.006336393020026544,0.3689227672575901,,,,,61.7707383033363,73.04670791700283,,
AC,AA_count,label,0.012210316349559365,0.0076723211541157126,0.006051865426744452,0.1863659881588175,0.012210316349559365,0.0076723211541157126,0.00744989786453043,0.1863632386680123,1.5191195885149111,36.90046565544586,0.506373196171637,12.299973752088812
GT,TT_count,label,0.012210316349559365,0.0076723211541157126,0.006051865426744452,0.1863659881588175,0.012210316349559365,0.0076723211541157126,0.00744989786453043,0.1863632386680123,1.5191195885149111,36.90046565544586,0.506373196171637,12.299973752088812
CT,AC_count,entropy,0.004418356682759529,0.530977524953961,0.003452478423405663,0.6244496113194943,,,,,105.13354994088428,123.64102304125987,,
AG,GT_count,entropy,0.004418356682759529,0.530977524953961,0.003452478423405663,0.6244496113194943,,,,,105.13354994088428,123.64102304125987,,
AG,GT_count,heterozygosity,0.0061077632931778375,0.3864501442094781,0.0033771483243292986,0.6320295592593258,,,,,76.51712855347667,125.14185273334651,,
CT,AC_count,heterozygosity,0.0061077632931778375,0.3864501442094781,0.0033771483243292986,0.6320295592593258,,,,,76.51712855347667,125.14185273334651,,
AG,CC_count,heterozygosity,0.008908531342399637,0.20650597283583425,0.0031550572404937197,0.6546007155754265,,,,,40.88818262149518,129.61094168393444,,
CT,GG_count,heterozygosity,0.008908531342399637,0.20650597283583425,0.0031550572404937197,0.6546007155754265,,,,,40.88818262149518,129.61094168393444,,
CT,GG_count,entropy,0.010309827728611682,0.14375613962632453,0.0029171563514558,0.679133351158453,,,,,28.463715646012258,134.4684035293737,,
AG,CC_count,entropy,0.010309827728611682,0.14375613962632453,0.0029171563514558,0.679133351158453,,,,,28.463715646012258,134.4684035293737,,
CT,AC_count,label,0.03520025961521905,5.949410474487744e-07,0.0024183414170223187,0.7316624037699468,0.03520025961521905,5.949410474487744e-07,0.0022727753079936353,0.7316543049145814,0.00011779832739485733,144.86915594644947,3.926610913161911e-05,48.28918412436237
AG,GT_count,label,0.03520025961521905,5.949410474487744e-07,0.0024183414170223187,0.7316624037699468,0.03520025961521905,5.949410474487744e-07,0.0022727753079936353,0.7316543049145814,0.00011779832739485733,144.86915594644947,3.926610913161911e-05,48.28918412436237
AT,CT_count,entropy,0.007728315388195535,0.11273175488666012,0.0005864842127050731,0.9041990378213509,,,,,22.320887467558705,179.03140948862747,,
AT,AG_count,entropy,0.007728315388195535,0.11273175488666012,0.0005864842127050731,0.9041990378213509,,,,,22.320887467558705,179.03140948862747,,
all,CT_count,entropy,0.005059184516555269,0.0329566132453869,4.324391456232392e-05,0.9854564827625203,,,,,6.525409422586606,195.12038358697902,,
all,AG_count,entropy,0.005059184516555269,0.0329566132453869,4.324391456232392e-05,0.9854564827625203,,,,,6.525409422586606,195.12038358697902,,
all,CT_count,heterozygosity,0.0018579309405007667,0.43352481434979995,-2.945862950130099e-05,0.9900923677696184,,,,,85.8379132412604,196.03828881838444,,
all,AG_count,heterozygosity,0.0018579309405007667,0.43352481434979995,-2.945862950130099e-05,0.9900923677696184,,,,,85.8379132412604,196.03828881838444,,
AT,AG_count,heterozygosity,0.009097394782264134,0.06189997289269181,-5.613972192009208e-05,0.9908077528646451,,,,,12.256194632752978,196.17993506719972,,
AT,CT_count,heterozygosity,0.009097394782264134,0.06189997289269181,-5.613972192009208e-05,0.9908077528646451,,,,,12.256194632752978,196.17993506719972,,
AC,GG_count,entropy,0.005502329705822398,0.2295903451469073,-0.0007293146559220105,0.8734780851671143,,,,,45.45888833908764,172.94866086308863,,
GT,CC_count,entropy,0.005502329705822398,0.2295903451469073,-0.0007293146559220105,0.8734780851671143,,,,,45.45888833908764,172.94866086308863,,
AC,GG_count,heterozygosity,0.0003182889741682969,0.9445941961814167,-0.0010546369988559936,0.8178783302752577,,,,,187.0296508439205,161.93990939450103,,
GT,CC_count,heterozygosity,0.0003182889741682969,0.9445941961814167,-0.0010546369988559936,0.8178783302752577,,,,,187.0296508439205,161.93990939450103,,
AT,CG_count,entropy,0.00020293673506109456,0.966780263273553,-0.0013882923211557695,0.7757158997667215,,,,,191.4224921281635,153.59174815381087,,
AT,CC_count,label,3.8760552823261826e-05,0.9936533225550398,-0.0017923045836891484,0.7130088414794373,3.8760552823261826e-05,0.9936533225550398,-0.0011523750132393928,0.7130052484833613,196.74335786589788,141.1757506129286,65.58111928863262,47.05834639990185
AT,GG_count,label,3.8760552823261826e-05,0.9936533225550398,-0.0017923045836891484,0.7130088414794373,3.8760552823261826e-05,0.9936533225550398,-0.0011523750132393928,0.7130052484833613,196.74335786589788,141.1757506129286,65.58111928863262,47.05834639990185
AT,CG_count,heterozygosity,0.00012865678596072133,0.9789358816885602,-0.002132301186282668,0.6616815973282848,,,,,193.8293045743349,131.01295627100038,,
CT,AA_count,label,0.010205621056732731,0.14784984303448057,-0.0031569422709776846,0.6544077667328495,0.010205621056732731,0.14784984303448057,-0.002987533641540141,0.6543976121102821,29.27426892082715,129.5727378131042,9.758089640275717,43.190242399278624
AG,TT_count,label,0.010205621056732731,0.14784984303448057,-0.0031569422709776846,0.6544077667328495,0.010205621056732731,0.14784984303448057,-0.002987533641540141,0.6543976121102821,29.27426892082715,129.5727378131042,9.758089640275717,43.190242399278624
all,AC_count,entropy,-0.03447219744892925,7.230751886238735e-48,-0.0056274296529804455,0.01768496072169103,,,,,1.4316888734752695e-45,3.5016222228948237,,
all,GT_count,entropy,-0.03447219744892925,7.230751886238735e-48,-0.0056274296529804455,0.01768496072169103,,,,,1.4316888734752695e-45,3.5016222228948237,,
all,AC_count,heterozygosity,-0.02655263910326191,4.3283435045386395e-29,-0.005677297096750556,0.016703497257412613,,,,,8.570120138986506e-27,3.3072924569676974,,
all,GT_count,heterozygosity,-0.02655263910326191,4.3283435045386395e-29,-0.005677297096750556,0.016703497257412613,,,,,8.570120138986506e-27,3.3072924569676974,,
AT,CC_count,entropy,-0.007860092914005551,0.10672756261042542,-0.0060025685394447985,0.21800067887892877,,,,,21.132057396864234,43.1641344180279,,
AT,GG_count,entropy,-0.007860092914005551,0.10672756261042542,-0.0060025685394447985,0.21800067887892877,,,,,21.132057396864234,43.1641344180279,,
AT,GG_count,heterozygosity,-0.009069864092321625,0.0626931648008201,-0.0060665345697108524,0.21313564732718487,,,,,12.41324663056238,42.2008581707826,,
AT,CC_count,heterozygosity,-0.009069864092321625,0.0626931648008201,-0.0060665345697108524,0.21313564732718487,,,,,12.41324663056238,42.2008581707826,,
GT,TT_count,heterozygosity,-0.018891951194111183,3.7020431925773794e-05,-0.006219230872449554,0.17447937879817862,,,,,0.007330045521303211,34.546917002039365,,
AC,AA_count,heterozygosity,-0.018891951194111183,3.7020431925773794e-05,-0.006219230872449554,0.17447937879817862,,,,,0.007330045521303211,34.546917002039365,,
AC,AA_count,entropy,-0.023140326526436345,4.3435678134160606e-07,-0.007299778936128805,0.11096049242902724,,,,,8.6002642705638e-05,21.970177500947393,,
GT,TT_count,entropy,-0.023140326526436345,4.3435678134160606e-07,-0.007299778936128805,0.11096049242902724,,,,,8.6002642705638e-05,21.970177500947393,,
AT,TT_count,label,0.004488702200692588,0.3569570547470434,-0.008907941340689845,0.06753012607531322,0.004488702200692588,0.3569570547470434,-0.01337235809131454,0.06753077541962149,70.6774968399146,13.370964962912018,23.559165613304867,4.457031177695018
AT,AA_count,label,0.004488702200692588,0.3569570547470434,-0.008907941340689845,0.06753012607531322,0.004488702200692588,0.3569570547470434,-0.01337235809131454,0.06753077541962149,70.6774968399146,13.370964962912018,23.559165613304867,4.457031177695018
AT,CG_count,label,-0.004872126102335627,0.31737505105634917,-0.01041493794154341,0.03256401576592567,-0.004872126102335627,0.31737505105634917,-0.003370524558787613,0.03256586498682084,62.840260109157136,6.447675121653283,20.946753369719044,2.1493470891301754
AT,CT_count,label,0.0023530171753213458,0.6291750528286463,-0.010724093506638617,0.027745346961461134,0.0023530171753213458,0.6291750528286463,-0.014283247186465342,0.027747101925261745,124.57666046007196,5.493578698369304,41.525553486690654,1.8313087270672752
AT,AG_count,label,0.0023530171753213458,0.6291750528286463,-0.010724093506638617,0.027745346961461134,0.0023530171753213458,0.6291750528286463,-0.014283247186465342,0.027747101925261745,124.57666046007196,5.493578698369304,41.525553486690654,1.8313087270672752
