STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonf,spearman_pval_bonf,point_biserial_pval_bonf,rank_biserial_pval_bonf
CT,all_dinuc_count,entropy,0.1335733525834672,2.201973486477317e-58,0.12570402823392077,7.325926269917742e-52,,,,,6.341683641054674e-56,2.10986676573631e-49,,
AG,all_dinuc_count,entropy,0.1335733525834672,2.201973486477317e-58,0.12570402823392077,7.325926269917742e-52,,,,,6.341683641054674e-56,2.10986676573631e-49,,
AG,all_dinuc_count,heterozygosity,0.11187901709348823,2.2079793264516846e-41,0.12552130638325465,1.0267889478118263e-51,,,,,6.358980460180852e-39,2.95715216969806e-49,,
CT,all_dinuc_count,heterozygosity,0.11187901709348823,2.2079793264516846e-41,0.12552130638325465,1.0267889478118263e-51,,,,,6.358980460180852e-39,2.95715216969806e-49,,
AG,all_dinuc_count,minor_freq,0.10010519756214288,1.9644849742626756e-33,0.12285304096839199,1.3417982914544397e-49,,,,,5.657716725876505e-31,3.864379079388786e-47,,
CT,all_dinuc_count,minor_freq,0.10010519756214288,1.9644849742626756e-33,0.12285304096839199,1.3417982914544397e-49,,,,,5.657716725876505e-31,3.864379079388786e-47,,
AT,all_dinuc_count,label,0.13442341147440073,5.632954829495822e-116,0.11863240555481269,1.4083516288689469e-90,0.13442341147440073,5.632954829495822e-116,0.166487149498862,5.8818288316343495e-90,1.6222909908947967e-113,4.056052691142567e-88,4.055727477236992e-114,4.2349167587767314e-88
AG,all_dinuc_count,label,0.13032559677121597,1.2127568773556642e-55,0.11201128091221378,1.776717676766688e-41,0.13032559677121597,1.2127568773556642e-55,0.12975025268433427,3.1283701159796755e-41,3.492739806784313e-53,5.1169469090880615e-39,8.731849516960783e-54,2.2524264835053664e-39
CT,all_dinuc_count,label,0.13032559677121597,1.2127568773556642e-55,0.11201128091221378,1.776717676766688e-41,0.13032559677121597,1.2127568773556642e-55,0.12975025268433427,3.1283701159796755e-41,3.492739806784313e-53,5.1169469090880615e-39,8.731849516960783e-54,2.2524264835053664e-39
AT,AT_count,entropy,0.13915403734457205,3.2023972872095974e-124,0.10441287094757602,1.76252577962907e-70,,,,,9.22290418716364e-122,5.076074245331722e-68,,
AT,AT_count,heterozygosity,0.1344530510860542,5.011797049421878e-116,0.10159339428074045,8.344884671241924e-67,,,,,1.443397550233501e-113,2.4033267853176743e-64,,
AG,AA_count,entropy,0.0890794951627328,8.541589797053185e-27,0.09987476385924214,2.7538361260717884e-33,,,,,2.4599778615513172e-24,7.93104804308675e-31,,
CT,TT_count,entropy,0.0890794951627328,8.541589797053185e-27,0.09987476385924214,2.7538361260717884e-33,,,,,2.4599778615513172e-24,7.93104804308675e-31,,
AG,AA_count,heterozygosity,0.07666839964431002,3.0154164349257376e-20,0.09903524987101371,9.364347868715638e-33,,,,,8.684399332586125e-18,2.696932186190104e-30,,
CT,TT_count,heterozygosity,0.07666839964431002,3.0154164349257376e-20,0.09903524987101371,9.364347868715638e-33,,,,,8.684399332586125e-18,2.696932186190104e-30,,
AT,AT_count,minor_freq,0.11929998687686053,1.3830536768852484e-91,0.09854825424446165,5.9742544186261e-63,,,,,3.983194589429515e-89,1.720585272564317e-60,,
AG,AA_count,minor_freq,0.06922802691686696,8.683575798551415e-17,0.09520056983148623,2.1981100532685216e-30,,,,,2.5008698299828075e-14,6.330556953413342e-28,,
CT,TT_count,minor_freq,0.06922802691686696,8.683575798551415e-17,0.09520056983148623,2.1981100532685216e-30,,,,,2.5008698299828075e-14,6.330556953413342e-28,,
CT,TT_count,label,0.12392947276104013,1.9035382776254032e-50,0.09320228116954064,3.468450803945988e-29,0.12392947276104013,1.9035382776254032e-50,0.09972011642182266,4.539524396051711e-29,5.482190239561162e-48,9.989138315364446e-27,1.3705475598902904e-48,3.268457565157232e-27
AG,AA_count,label,0.12392947276104013,1.9035382776254032e-50,0.09320228116954064,3.468450803945988e-29,0.12392947276104013,1.9035382776254032e-50,0.09972011642182266,4.539524396051711e-29,5.482190239561162e-48,9.989138315364446e-27,1.3705475598902904e-48,3.268457565157232e-27
AC,AC_count,heterozygosity,0.11645397895992007,2.9706869235151986e-69,0.08830885190932915,1.7966735859981953e-40,,,,,8.555578339723772e-67,5.174419927674803e-38,,
GT,GT_count,heterozygosity,0.11645397895992007,2.9706869235151986e-69,0.08830885190932915,1.7966735859981953e-40,,,,,8.555578339723772e-67,5.174419927674803e-38,,
AC,AC_count,entropy,0.14585351691449805,5.734840727837034e-108,0.08801518854988902,3.2558943869058127e-40,,,,,1.6516341296170658e-105,9.37697583428874e-38,,
GT,GT_count,entropy,0.14585351691449805,5.734840727837034e-108,0.08801518854988902,3.2558943869058127e-40,,,,,1.6516341296170658e-105,9.37697583428874e-38,,
AC,AC_count,minor_freq,0.10147252695458713,6.171339956391711e-53,0.08391111699359945,1.0735190224081137e-36,,,,,1.7773459074408126e-50,3.0917347845353673e-34,,
GT,GT_count,minor_freq,0.10147252695458713,6.171339956391711e-53,0.08391111699359945,1.0735190224081137e-36,,,,,1.7773459074408126e-50,3.0917347845353673e-34,,
AT,AT_count,label,0.10148636054429531,1.1453321090915881e-66,0.07914391826717379,3.6371978123961704e-41,0.10148636054429531,1.1453321090915881e-66,0.108542934190478,4.812011385842142e-41,3.298556474183774e-64,1.0475129699700971e-38,8.246391185459434e-65,3.4646481978063425e-39
GT,AT_count,entropy,0.09917174351035078,1.2438596841998406e-50,0.07650763440229363,8.953413362940199e-31,,,,,3.582315890495541e-48,2.578583048526777e-28,,
AC,AT_count,entropy,0.09917174351035078,1.2438596841998406e-50,0.07650763440229363,8.953413362940199e-31,,,,,3.582315890495541e-48,2.578583048526777e-28,,
GT,AT_count,heterozygosity,0.09171266192264663,1.5797939321164074e-43,0.07617495498189081,1.6041469101785068e-30,,,,,4.549806524495253e-41,4.6199431013140995e-28,,
AC,AT_count,heterozygosity,0.09171266192264663,1.5797939321164074e-43,0.07617495498189081,1.6041469101785068e-30,,,,,4.549806524495253e-41,4.6199431013140995e-28,,
GT,AT_count,label,0.12994706072653248,6.514964175895823e-86,0.07457717093902116,2.548263384438268e-29,0.12994706072653248,6.514964175895823e-86,0.07991360037320161,3.029721133372905e-29,1.876309682657997e-83,7.338998547182212e-27,4.690774206644993e-84,2.181399216028492e-27
AC,AT_count,label,0.12994706072653248,6.514964175895823e-86,0.07457717093902116,2.548263384438268e-29,0.12994706072653248,6.514964175895823e-86,0.07991360037320161,3.029721133372905e-29,1.876309682657997e-83,7.338998547182212e-27,4.690774206644993e-84,2.181399216028492e-27
AC,AC_count,label,0.11805448361324844,3.930614860779696e-71,0.0727383839407464,5.715045840334554e-28,0.11805448361324844,3.930614860779696e-71,0.0795346298665991,6.682898234635053e-28,1.1320170799045523e-68,1.6459332020163516e-25,2.8300426997613807e-69,4.811686728937238e-26
GT,GT_count,label,0.11805448361324844,3.930614860779696e-71,0.0727383839407464,5.715045840334554e-28,0.11805448361324844,3.930614860779696e-71,0.0795346298665991,6.682898234635053e-28,1.1320170799045523e-68,1.6459332020163516e-25,2.8300426997613807e-69,4.811686728937238e-26
AC,AT_count,minor_freq,0.08574350496489726,3.0258755998435786e-38,0.07133571352663096,5.819283384550983e-27,,,,,8.714521727549506e-36,1.6759536147506832e-24,,
GT,AT_count,minor_freq,0.08574350496489726,3.0258755998435786e-38,0.07133571352663096,5.819283384550983e-27,,,,,8.714521727549506e-36,1.6759536147506832e-24,,
AC,CG_count,entropy,0.05604282026646405,3.10314246846275e-17,0.058005586029702405,2.3562372964685335e-18,,,,,8.93705030917272e-15,6.785963413829376e-16,,
GT,CG_count,entropy,0.05604282026646405,3.10314246846275e-17,0.058005586029702405,2.3562372964685335e-18,,,,,8.93705030917272e-15,6.785963413829376e-16,,
AC,CG_count,heterozygosity,0.04884131970407993,1.8901081912483372e-13,0.057298512716823256,6.0241815686761216e-18,,,,,5.443511590795211e-11,1.734964291778723e-15,,
GT,CG_count,heterozygosity,0.04884131970407993,1.8901081912483372e-13,0.057298512716823256,6.0241815686761216e-18,,,,,5.443511590795211e-11,1.734964291778723e-15,,
AT,AC_count,entropy,0.045921229710834136,6.768116975570745e-15,0.056514667675149316,8.97151944540946e-22,,,,,1.9492176889643746e-12,2.583797600277925e-19,,
AT,GT_count,entropy,0.045921229710834136,6.768116975570745e-15,0.056514667675149316,8.97151944540946e-22,,,,,1.9492176889643746e-12,2.583797600277925e-19,,
AT,GT_count,heterozygosity,0.04623777731706623,4.417117257392071e-15,0.0558512037468276,2.6581839826971397e-21,,,,,1.2721297701289164e-12,7.655569870167762e-19,,
AT,AC_count,heterozygosity,0.04623777731706623,4.417117257392071e-15,0.0558512037468276,2.6581839826971397e-21,,,,,1.2721297701289164e-12,7.655569870167762e-19,,
AT,GT_count,minor_freq,0.042041489576956255,1.0030786645514094e-12,0.05409615739957558,4.425475067965486e-20,,,,,2.888866553908059e-10,1.27453681957406e-17,,
AT,AC_count,minor_freq,0.042041489576956255,1.0030786645514094e-12,0.05409615739957558,4.425475067965486e-20,,,,,2.888866553908059e-10,1.27453681957406e-17,,
AC,CG_count,minor_freq,0.0416979194282521,3.3985899865059374e-10,0.0535842904649919,6.932425278336821e-16,,,,,9.787939161137099e-08,1.9965384801610044e-13,,
GT,CG_count,minor_freq,0.0416979194282521,3.3985899865059374e-10,0.0535842904649919,6.932425278336821e-16,,,,,9.787939161137099e-08,1.9965384801610044e-13,,
AT,GT_count,label,0.06998846234908866,1.5197852039156375e-32,0.05091256281464688,5.8027881836459915e-18,0.06998846234908866,1.5197852039156375e-32,0.061297385403736526,6.082192582712012e-18,4.376981387277036e-30,1.6712029968900455e-15,1.094245346819259e-30,4.379178659552648e-16
AT,AC_count,label,0.06998846234908866,1.5197852039156375e-32,0.05091256281464688,5.8027881836459915e-18,0.06998846234908866,1.5197852039156375e-32,0.061297385403736526,6.082192582712012e-18,4.376981387277036e-30,1.6712029968900455e-15,1.094245346819259e-30,4.379178659552648e-16
GT,CG_count,label,0.05882726040526974,7.803617457309865e-19,0.0489438498817615,1.6832848966734918e-13,0.05882726040526974,7.803617457309865e-19,0.022923966749276103,1.736852762494151e-13,2.247441827705241e-16,4.8478605024196564e-11,5.618604569263102e-17,1.2505339889957887e-11
AC,CG_count,label,0.05882726040526974,7.803617457309865e-19,0.0489438498817615,1.6832848966734918e-13,0.05882726040526974,7.803617457309865e-19,0.022923966749276103,1.736852762494151e-13,2.247441827705241e-16,4.8478605024196564e-11,5.618604569263102e-17,1.2505339889957887e-11
all,TT_count,entropy,0.0357270569483611,2.004419860483237e-30,0.03876283106458637,1.6123715724061318e-35,,,,,5.772729198191723e-28,4.643630128529659e-33,,
all,AA_count,entropy,0.0357270569483611,2.004419860483237e-30,0.03876283106458637,1.6123715724061318e-35,,,,,5.772729198191723e-28,4.643630128529659e-33,,
all,TT_count,heterozygosity,0.03354951009921251,5.051922746542205e-27,0.03872670895354924,1.8642294346388293e-35,,,,,1.454953751004155e-24,5.3689807717598284e-33,,
all,AA_count,heterozygosity,0.03354951009921251,5.051922746542205e-27,0.03872670895354924,1.8642294346388293e-35,,,,,1.454953751004155e-24,5.3689807717598284e-33,,
CT,AT_count,heterozygosity,0.11924362401877148,8.249699862812114e-47,0.03767310585839656,6.049430266589327e-06,,,,,2.3759135604898887e-44,0.0017422359167777262,,
AG,AT_count,heterozygosity,0.11924362401877148,8.249699862812114e-47,0.03767310585839656,6.049430266589327e-06,,,,,2.3759135604898887e-44,0.0017422359167777262,,
CT,AT_count,entropy,0.1369472015884703,2.641860303284371e-61,0.03757733514177672,6.387367860444687e-06,,,,,7.608557673458989e-59,0.0018395619438080699,,
AG,AT_count,entropy,0.1369472015884703,2.641860303284371e-61,0.03757733514177672,6.387367860444687e-06,,,,,7.608557673458989e-59,0.0018395619438080699,,
all,AA_count,label,0.05514762386452482,3.962537073473154e-70,0.03745226344118318,2.8655080278170814e-33,0.05514762386452482,3.962537073473154e-70,0.038626330874253156,3.012264005263709e-33,1.1412106771602685e-67,8.252663120113195e-31,2.8530266929006713e-68,2.1688300837898705e-31
all,TT_count,label,0.05514762386452482,3.962537073473154e-70,0.03745226344118318,2.8655080278170814e-33,0.05514762386452482,3.962537073473154e-70,0.038626330874253156,3.012264005263709e-33,1.1412106771602685e-67,8.252663120113195e-31,2.8530266929006713e-68,2.1688300837898705e-31
AG,AT_count,minor_freq,0.11585697455245315,2.8576851578267834e-44,0.03730010842765044,7.470432245096143e-06,,,,,8.230133254541135e-42,0.0021514844865876894,,
CT,AT_count,minor_freq,0.11585697455245315,2.8576851578267834e-44,0.03730010842765044,7.470432245096143e-06,,,,,8.230133254541135e-42,0.0021514844865876894,,
all,AA_count,minor_freq,0.030782684508940696,5.2635650131781666e-23,0.0368562962703657,2.850478194254263e-32,,,,,1.515906723795312e-20,8.209377199452278e-30,,
all,TT_count,minor_freq,0.030782684508940696,5.2635650131781666e-23,0.0368562962703657,2.850478194254263e-32,,,,,1.515906723795312e-20,8.209377199452278e-30,,
all,AC_count,heterozygosity,0.05539381526607086,9.685754771053287e-71,0.03382819640859123,1.9050379634035413e-27,,,,,2.7894973740633465e-68,5.486509334602199e-25,,
all,GT_count,heterozygosity,0.05539381526607086,9.685754771053287e-71,0.03382819640859123,1.9050379634035413e-27,,,,,2.7894973740633465e-68,5.486509334602199e-25,,
all,AC_count,entropy,0.06337351068144279,4.759073206096851e-92,0.03381971598226607,1.9626520606923856e-27,,,,,1.370613083355893e-89,5.65243793479407e-25,,
all,GT_count,entropy,0.06337351068144279,4.759073206096851e-92,0.03381971598226607,1.9626520606923856e-27,,,,,1.370613083355893e-89,5.65243793479407e-25,,
all,GT_count,minor_freq,0.048449301195609376,1.5855504649381038e-54,0.03311503579244509,2.2745222339611686e-26,,,,,4.566385339021739e-52,6.550624033808166e-24,,
all,AC_count,minor_freq,0.048449301195609376,1.5855504649381038e-54,0.03311503579244509,2.2745222339611686e-26,,,,,4.566385339021739e-52,6.550624033808166e-24,,
AC,GT_count,label,0.05577674168855155,4.37186559697183e-17,0.030753999049343724,3.6493377574229477e-06,0.05577674168855155,4.37186559697183e-17,0.030255060032180148,3.6659975034084216e-06,1.259097291927887e-14,0.001051009274137809,3.1477432298197176e-15,0.0002639518202454063
GT,AC_count,label,0.05577674168855155,4.37186559697183e-17,0.030753999049343724,3.6493377574229477e-06,0.05577674168855155,4.37186559697183e-17,0.030255060032180148,3.6659975034084216e-06,1.259097291927887e-14,0.001051009274137809,3.1477432298197176e-15,0.0002639518202454063
AC,GT_count,heterozygosity,0.03408412135254788,2.865494057098305e-07,0.029811710636711994,7.173416457283317e-06,,,,,8.252622884443119e-05,0.002065943939697595,,
GT,AC_count,heterozygosity,0.03408412135254788,2.865494057098305e-07,0.029811710636711994,7.173416457283317e-06,,,,,8.252622884443119e-05,0.002065943939697595,,
AC,GT_count,entropy,0.03817260163710511,9.024248201869714e-09,0.029704138871170724,7.739226639791805e-06,,,,,2.5989834821384776e-06,0.0022288972722600397,,
GT,AC_count,entropy,0.03817260163710511,9.024248201869714e-09,0.029704138871170724,7.739226639791805e-06,,,,,2.5989834821384776e-06,0.0022288972722600397,,
GT,AC_count,minor_freq,0.0313597980200318,2.3391570039673383e-06,0.0288589767897864,1.392935493745418e-05,,,,,0.0006736772171425934,0.004011654221986804,,
AC,GT_count,minor_freq,0.0313597980200318,2.3391570039673383e-06,0.0288589767897864,1.392935493745418e-05,,,,,0.0006736772171425934,0.004011654221986804,,
CT,AT_count,label,0.05875010088084824,1.6691215697170272e-12,0.028559000222430072,0.0006046844198950145,0.05875010088084824,1.6691215697170272e-12,0.02772956282935546,0.0006058519002511033,4.807070120785039e-10,0.17414911292976415,1.2017675301962597e-10,0.043621336818079434
AG,AT_count,label,0.05875010088084824,1.6691215697170272e-12,0.028559000222430072,0.0006046844198950145,0.05875010088084824,1.6691215697170272e-12,0.02772956282935546,0.0006058519002511033,4.807070120785039e-10,0.17414911292976415,1.2017675301962597e-10,0.043621336818079434
all,GT_count,label,0.06683290208087923,3.528106500413987e-102,0.02842408569119408,7.551273067329967e-20,0.06683290208087923,3.528106500413987e-102,0.029032544805167815,7.676023481653243e-20,1.0160946721192282e-99,2.1747666433910305e-17,2.5402366802980706e-100,5.526736906790335e-18
all,AC_count,label,0.06683290208087923,3.528106500413987e-102,0.02842408569119408,7.551273067329967e-20,0.06683290208087923,3.528106500413987e-102,0.029032544805167815,7.676023481653243e-20,1.0160946721192282e-99,2.1747666433910305e-17,2.5402366802980706e-100,5.526736906790335e-18
CT,AG_count,entropy,0.01448923792490952,0.08191609542577845,0.026835213156076784,0.001271096700671909,,,,,23.591835482624194,0.36607584979350977,,
AG,CT_count,entropy,0.01448923792490952,0.08191609542577845,0.026835213156076784,0.001271096700671909,,,,,23.591835482624194,0.36607584979350977,,
CT,AG_count,heterozygosity,0.011133687188919798,0.1813021712819406,0.026760978823161707,0.0013112354045968317,,,,,52.215025329198895,0.37763579652388757,,
AG,CT_count,heterozygosity,0.011133687188919798,0.1813021712819406,0.026760978823161707,0.0013112354045968317,,,,,52.215025329198895,0.37763579652388757,,
CT,AG_count,label,0.018017106181035962,0.030516838610256544,0.021466879990273743,0.009948355382074753,0.018017106181035962,0.030516838610256544,0.01990644178522316,0.009953118599545374,8.788849519753885,2.865126350037529,2.1972123799384713,0.7166245391672669
AG,CT_count,label,0.018017106181035962,0.030516838610256544,0.021466879990273743,0.009948355382074753,0.018017106181035962,0.030516838610256544,0.01990644178522316,0.009953118599545374,8.788849519753885,2.865126350037529,2.1972123799384713,0.7166245391672669
CT,AG_count,minor_freq,0.012707894466395064,0.1270655314407663,0.020906765900411028,0.012061187304813498,,,,,36.59487305494069,3.4736219437862874,,
AG,CT_count,minor_freq,0.012707894466395064,0.1270655314407663,0.020906765900411028,0.012061187304813498,,,,,36.59487305494069,3.4736219437862874,,
CT,CG_count,minor_freq,0.015635599767093444,0.0604727237122838,0.01770452185251776,0.033521698736618734,,,,,17.416144429137734,9.654249236146196,,
AG,CG_count,minor_freq,0.015635599767093444,0.0604727237122838,0.01770452185251776,0.033521698736618734,,,,,17.416144429137734,9.654249236146196,,
AG,CG_count,label,0.025480321157449245,0.0022157780773879674,0.015541459609459041,0.062037648534377876,0.025480321157449245,0.0022157780773879674,0.004818631489914904,0.06204088944771987,0.6381440862877346,17.86684277790083,0.15953602157193364,4.4669440402358305
CT,CG_count,label,0.025480321157449245,0.0022157780773879674,0.015541459609459041,0.062037648534377876,0.025480321157449245,0.0022157780773879674,0.004818631489914904,0.06204088944771987,0.6381440862877346,17.86684277790083,0.15953602157193364,4.4669440402358305
CT,CG_count,entropy,0.017173844059159032,0.039202911876766194,0.015291042228364502,0.06636416494273474,,,,,11.290438620508663,19.112879503507607,,
AG,CG_count,entropy,0.017173844059159032,0.039202911876766194,0.015291042228364502,0.06636416494273474,,,,,11.290438620508663,19.112879503507607,,
CT,CG_count,heterozygosity,0.01663485396668718,0.04578984235257155,0.015019881767004447,0.07132624111032053,,,,,13.187474597540607,20.54195743977231,,
AG,CG_count,heterozygosity,0.01663485396668718,0.04578984235257155,0.015019881767004447,0.07132624111032053,,,,,13.187474597540607,20.54195743977231,,
all,CG_count,entropy,0.021166094267703432,1.119687294531098e-11,0.014093904520229392,6.151079363746288e-06,,,,,3.224699408249562e-09,0.001771510856758931,,
all,CG_count,heterozygosity,0.01915507900197686,7.999292996681265e-10,0.013592981394026194,1.2981046165042946e-05,,,,,2.3037963830442042e-07,0.0037385412955323683,,
all,CG_count,label,0.02650745260578668,1.8270371426301196e-17,0.012489752230724085,6.162612604422989e-05,0.02650745260578668,1.8270371426301196e-17,0.004696851050028594,6.165935417543961e-05,5.2618669707747444e-15,0.017748324300738208,1.3154667426936861e-15,0.004439473500631652
all,CG_count,minor_freq,0.015553346984501143,6.058233421903992e-07,0.012372478306505185,7.221310332659985e-05,,,,,0.00017447712255083496,0.020797373758060757,,
AC,AA_count,heterozygosity,0.03643185302702764,4.115712846079955e-08,0.010823550708856215,0.10325191019319499,,,,,1.1853252996710272e-05,29.736550135640158,,
GT,TT_count,heterozygosity,0.03643185302702764,4.115712846079955e-08,0.010823550708856215,0.10325191019319499,,,,,1.1853252996710272e-05,29.736550135640158,,
GT,TT_count,entropy,0.03465780578397188,1.8036119676248975e-07,0.01081619863078668,0.10348631165837152,,,,,5.194402466759705e-05,29.804057757610998,,
AC,AA_count,entropy,0.03465780578397188,1.8036119676248975e-07,0.01081619863078668,0.10348631165837152,,,,,5.194402466759705e-05,29.804057757610998,,
