STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonferonni,spearman_pval_bonferonni,point_biserial_pval_bonferonni,rank_biserial_pval_bonferonni
AT,all_dinuc_count,entropy,-0.010553001584996126,0.05086676483451571,0.04755824532631821,1.3161359586020958e-18,,,,,10.07161943723411,2.6059491980321496e-16,,
AT,GT_count,label,0.06256746937279867,4.7533233855104515e-31,0.047035099647986474,3.109438717540757e-18,0.06256746937279867,4.7533233855104515e-31,0.06047547831609712,3.238977944029251e-18,9.411580303310694e-29,6.156688660730698e-16,3.137193434436898e-29,2.1377254430593055e-16
AT,AC_count,label,0.06256746937279867,4.7533233855104515e-31,0.047035099647986474,3.109438717540757e-18,0.06256746937279867,4.7533233855104515e-31,0.06047547831609712,3.238977944029251e-18,9.411580303310694e-29,6.156688660730698e-16,3.137193434436898e-29,2.1377254430593055e-16
AT,all_dinuc_count,heterozygosity,0.015207775677892098,0.004893675435691622,0.045028824757901785,7.710958103743379e-17,,,,,0.9689477362669411,1.526769704541189e-14,,
AG,CT_count,entropy,0.03773400391681447,2.2555773764565327e-06,0.043251058033655664,5.9232756596059745e-08,,,,,0.0004466043205383935,1.172808580601983e-05,,
CT,AG_count,entropy,0.03773400391681447,2.2555773764565327e-06,0.043251058033655664,5.9232756596059745e-08,,,,,0.0004466043205383935,1.172808580601983e-05,,
CT,AT_count,heterozygosity,0.07771883598306752,1.8176613063028766e-22,0.04314771874215372,6.368359584027749e-08,,,,,3.598969386479696e-20,1.2609351976374944e-05,,
AG,AT_count,heterozygosity,0.07771883598306752,1.8176613063028766e-22,0.04314771874215372,6.368359584027749e-08,,,,,3.598969386479696e-20,1.2609351976374944e-05,,
AG,CT_count,heterozygosity,0.03691332256147329,3.7254409386195377e-06,0.043087352625562014,6.643171507843342e-08,,,,,0.0007376373058466685,1.3153479585529817e-05,,
CT,AG_count,heterozygosity,0.03691332256147329,3.7254409386195377e-06,0.043087352625562014,6.643171507843342e-08,,,,,0.0007376373058466685,1.3153479585529817e-05,,
AG,AT_count,entropy,0.06663249055641676,6.426857373826421e-17,0.04298773723508451,7.121965329055017e-08,,,,,1.2725177600176314e-14,1.4101491351528933e-05,,
CT,AT_count,entropy,0.06663249055641676,6.426857373826421e-17,0.04298773723508451,7.121965329055017e-08,,,,,1.2725177600176314e-14,1.4101491351528933e-05,,
AC,AG_count,entropy,0.04230368443680351,7.354084023438882e-18,0.04240416063435756,6.150491087814764e-18,,,,,1.4561086366408987e-15,1.2177972353873233e-15,,
GT,CT_count,entropy,0.04230368443680351,7.354084023438882e-18,0.04240416063435756,6.150491087814764e-18,,,,,1.4561086366408987e-15,1.2177972353873233e-15,,
GT,CT_count,heterozygosity,0.0350396009555409,1.0042145468276709e-12,0.0413768946582239,3.749647442963217e-17,,,,,1.9883448027187884e-10,7.42430193706717e-15,,
AC,AG_count,heterozygosity,0.0350396009555409,1.0042145468276709e-12,0.0413768946582239,3.749647442963217e-17,,,,,1.9883448027187884e-10,7.42430193706717e-15,,
CT,AT_count,label,0.07973048731218614,1.453327986857228e-23,0.04028963369247695,4.4272852251957137e-07,0.07973048731218614,1.453327986857228e-23,0.03919004211198196,4.4694493248797266e-07,2.8775894139773116e-21,8.766024745887513e-05,9.591964713257705e-22,2.9498365544206196e-05
AG,AT_count,label,0.07973048731218614,1.453327986857228e-23,0.04028963369247695,4.4272852251957137e-07,0.07973048731218614,1.453327986857228e-23,0.03919004211198196,4.4694493248797266e-07,2.8775894139773116e-21,8.766024745887513e-05,9.591964713257705e-22,2.9498365544206196e-05
AC,AT_count,label,0.06352651178840402,2.8340718988533205e-38,0.03718769837557911,3.8099970682618e-14,0.06352651178840402,2.8340718988533205e-38,0.04490211890835516,3.8834153579057845e-14,5.611462359729574e-36,7.543794195158363e-12,1.8704874532431914e-36,2.5630541362178176e-12
GT,AT_count,label,0.06352651178840402,2.8340718988533205e-38,0.03718769837557911,3.8099970682618e-14,0.06352651178840402,2.8340718988533205e-38,0.04490211890835516,3.8834153579057845e-14,5.611462359729574e-36,7.543794195158363e-12,1.8704874532431914e-36,2.5630541362178176e-12
AT,AT_count,entropy,-0.016213432005638843,0.0026993126366773967,0.035558140849319395,4.668109859012925e-11,,,,,0.5344639020621246,9.242857520845591e-09,,
AT,AT_count,heterozygosity,0.009847161433249645,0.06845570801005185,0.03549898696818745,5.024815375820994e-11,,,,,13.554230185990267,9.949134444125568e-09,,
AG,CT_count,label,0.03031968031965643,0.00014506205114122854,0.03549164725618352,8.673224351807799e-06,0.03031968031965643,0.00014506205114122854,0.03305776743243183,8.721427218802208e-06,0.02872228612596325,0.0017172984216579442,0.009574095375321084,0.0005756141964409458
CT,AG_count,label,0.03031968031965643,0.00014506205114122854,0.03549164725618352,8.673224351807799e-06,0.03031968031965643,0.00014506205114122854,0.03305776743243183,8.721427218802208e-06,0.02872228612596325,0.0017172984216579442,0.009574095375321084,0.0005756141964409458
AC,all_dinuc_count,label,0.054858040731193464,5.87431209791848e-29,0.03526411697916765,7.196902343293166e-13,0.054858040731193464,5.87431209791848e-29,0.04586139681114931,7.308331205062631e-13,1.1631137953878591e-26,1.424986663972047e-10,3.877045984626197e-27,4.823498595341336e-11
GT,all_dinuc_count,label,0.054858040731193464,5.87431209791848e-29,0.03526411697916765,7.196902343293166e-13,0.054858040731193464,5.87431209791848e-29,0.04586139681114931,7.308331205062631e-13,1.1631137953878591e-26,1.424986663972047e-10,3.877045984626197e-27,4.823498595341336e-11
GT,CG_count,label,0.04524104670965606,3.334166794143925e-20,0.030370548468684807,6.435072352150712e-10,0.04524104670965606,3.334166794143925e-20,0.016055539601570024,6.488865661718582e-10,6.601650252404972e-18,1.274144325725841e-07,2.2005500841349905e-18,4.282651336734264e-08
AC,CG_count,label,0.04524104670965606,3.334166794143925e-20,0.030370548468684807,6.435072352150712e-10,0.04524104670965606,3.334166794143925e-20,0.016055539601570024,6.488865661718582e-10,6.601650252404972e-18,1.274144325725841e-07,2.2005500841349905e-18,4.282651336734264e-08
AT,AC_count,entropy,0.009071402415401842,0.09325882285699276,0.029404543387396447,5.2776704402886955e-08,,,,,18.465246925684568,1.0449787471771618e-05,,
AT,GT_count,entropy,0.009071402415401842,0.09325882285699276,0.029404543387396447,5.2776704402886955e-08,,,,,18.465246925684568,1.0449787471771618e-05,,
AT,GT_count,heterozygosity,0.017221408720156532,0.0014395944389000038,0.028676634357459294,1.1148855351697358e-07,,,,,0.28503969890220077,2.207473359636077e-05,,
AT,AC_count,heterozygosity,0.017221408720156532,0.0014395944389000038,0.028676634357459294,1.1148855351697358e-07,,,,,0.28503969890220077,2.207473359636077e-05,,
all,all_dinuc_count,entropy,-0.03095306515200497,8.605759704019404e-33,0.027416766577214667,4.4023371868945875e-26,,,,,1.703940421395842e-30,8.716627630051283e-24,,
all,all_dinuc_count,heterozygosity,-0.013169870142057394,3.9056207343095964e-07,0.025978908166329407,1.387977173281225e-23,,,,,7.733129053933e-05,2.7481948030968256e-21,,
all,CG_count,label,0.04079059454727582,1.1059434115600583e-55,0.02594259959089885,1.5986980294991007e-23,0.04079059454727582,1.1059434115600583e-55,0.011110159851869361,1.6252445198401236e-23,2.1897679548889154e-53,3.1654220984082196e-21,7.299226516296384e-54,1.0726613830944815e-21
all,CG_count,entropy,0.036921670866644385,6.161420304485126e-46,0.025682306207111337,4.378802358896264e-23,,,,,1.219961220288055e-43,8.670028670614604e-21,,
all,CG_count,heterozygosity,0.035124812263282276,9.729740125204594e-42,0.024170220612334457,1.2523163118203688e-20,,,,,1.9264885447905095e-39,2.47958629740433e-18,,
GT,AG_count,label,0.028510869750765742,6.5980989093732904e-09,0.023591623968590613,1.5893148906171795e-06,0.028510869750765742,6.5980989093732904e-09,0.025983791972786108,1.5939358334145794e-06,1.3064235840559115e-06,0.00031468434834220157,4.354745280186372e-07,0.00010519976500536225
AC,CT_count,label,0.028510869750765742,6.5980989093732904e-09,0.023591623968590613,1.5893148906171795e-06,0.028510869750765742,6.5980989093732904e-09,0.025983791972786108,1.5939358334145794e-06,1.3064235840559115e-06,0.00031468434834220157,4.354745280186372e-07,0.00010519976500536225
all,AA_count,label,0.030460911065751935,8.251412956448045e-32,0.020836433649871502,9.951405331547174e-16,0.030460911065751935,8.251412956448045e-32,0.02297606662782592,1.00190078394338e-15,1.633779765376713e-29,1.9703782556463404e-13,5.44593255125571e-30,6.612545174026308e-14
all,TT_count,label,0.030460911065751935,8.251412956448045e-32,0.020836433649871502,9.951405331547174e-16,0.030460911065751935,8.251412956448045e-32,0.02297606662782592,1.00190078394338e-15,1.633779765376713e-29,1.9703782556463404e-13,5.44593255125571e-30,6.612545174026308e-14
AC,TT_count,heterozygosity,0.01696460732429949,0.0005581400239636019,0.020614333543251432,2.743157843111948e-05,,,,,0.11051172474479318,0.005431452529361657,,
GT,AA_count,heterozygosity,0.01696460732429949,0.0005581400239636019,0.020614333543251432,2.743157843111948e-05,,,,,0.11051172474479318,0.005431452529361657,,
AC,TT_count,entropy,0.013041364964076416,0.007978436787411477,0.019918366432040546,5.074120195228606e-05,,,,,1.5797304839074724,0.01004675798655264,,
GT,AA_count,entropy,0.013041364964076416,0.007978436787411477,0.019918366432040546,5.074120195228606e-05,,,,,1.5797304839074724,0.01004675798655264,,
AG,CG_count,label,0.03399437065844974,2.0433259040338874e-05,0.01977321361851478,0.013231988191599089,0.03399437065844974,2.0433259040338874e-05,0.006137680855634486,0.013236825256883578,0.004045785289987097,2.61993366193662,0.0013485950966623658,0.8736304669543161
CT,CG_count,label,0.03399437065844974,2.0433259040338874e-05,0.01977321361851478,0.013231988191599089,0.03399437065844974,2.0433259040338874e-05,0.006137680855634486,0.013236825256883578,0.004045785289987097,2.61993366193662,0.0013485950966623658,0.8736304669543161
all,GT_count,label,0.03445689463223184,3.1314032051578465e-40,0.01375890772388968,1.1552369708119999e-07,0.03445689463223184,3.1314032051578465e-40,0.015026319970854352,1.1566562460947524e-07,6.200178346212536e-38,2.2873692022077598e-05,2.0667261154041788e-38,7.633931224225365e-06
all,AC_count,label,0.03445689463223183,3.131403205180675e-40,0.01375890772388968,1.1552369708119999e-07,0.03445689463223183,3.131403205180675e-40,0.015026319970854352,1.1566562460947524e-07,6.200178346257737e-38,2.2873692022077598e-05,2.0667261154192455e-38,7.633931224225365e-06
GT,CG_count,entropy,0.025566498661323857,1.9760672232299794e-07,0.01216233452200757,0.013355446326731153,,,,,3.912613101995359e-05,2.6443783726927683,,
AC,CG_count,entropy,0.025566498661323857,1.9760672232299794e-07,0.01216233452200757,0.013355446326731153,,,,,3.912613101995359e-05,2.6443783726927683,,
AC,AG_count,label,0.015475626057579118,0.0016426076697639896,0.011271248274355059,0.02185579523175494,0.015475626057579118,0.0016426076697639896,0.012137672954504186,0.021857628486066587,0.32523631861326996,4.327447455887478,0.10841210620442332,1.4426034800803946
GT,CT_count,label,0.015475626057579118,0.0016426076697639896,0.011271248274355059,0.02185579523175494,0.015475626057579118,0.0016426076697639896,0.012137672954504186,0.021857628486066587,0.32523631861326996,4.327447455887478,0.10841210620442332,1.4426034800803946
AG,CG_count,entropy,0.01141395028949038,0.15271544780598773,0.01110053235299106,0.16430543133686734,,,,,30.23765866558557,32.53247540469973,,
CT,CG_count,entropy,0.01141395028949038,0.15271544780598773,0.01110053235299106,0.16430543133686734,,,,,30.23765866558557,32.53247540469973,,
CT,CG_count,heterozygosity,0.014281439009699342,0.07356748763597756,0.010691173016914132,0.18042538561237387,,,,,14.566362551923557,35.724226351250024,,
AG,CG_count,heterozygosity,0.014281439009699342,0.07356748763597756,0.010691173016914132,0.18042538561237387,,,,,14.566362551923557,35.724226351250024,,
AC,TT_count,label,0.01129266945546218,0.021606073947870386,0.010646354520852446,0.030331238858368192,0.01129266945546218,0.021606073947870386,0.011377640285868629,0.03033297345341037,4.278002641678336,6.005585293956902,1.4260008805594455,2.0019762479250844
GT,AA_count,label,0.01129266945546218,0.021606073947870386,0.010646354520852446,0.030331238858368192,0.01129266945546218,0.021606073947870386,0.011377640285868629,0.03033297345341037,4.278002641678336,6.005585293956902,1.4260008805594455,2.0019762479250844
AC,CG_count,heterozygosity,0.02000789314101759,4.693180424215542e-05,0.009645497710820452,0.04974756909561585,,,,,0.009292497239946773,9.850018680931937,,
GT,CG_count,heterozygosity,0.02000789314101759,4.693180424215542e-05,0.009645497710820452,0.04974756909561585,,,,,0.009292497239946773,9.850018680931937,,
CT,CT_count,heterozygosity,0.009446071084746585,0.2366324040893408,0.007818132982419557,0.3273409779266936,,,,,46.853216009689476,64.81351362948533,,
AG,AG_count,heterozygosity,0.009446071084746585,0.2366324040893408,0.007818132982419557,0.3273409779266936,,,,,46.853216009689476,64.81351362948533,,
CT,CT_count,label,0.022735954557052927,0.004388903033448772,0.0076105949117327215,0.34034594057305945,0.022735954557052927,0.004388903033448772,0.008302837995070811,0.34033081291208933,0.8690028006228568,67.38849623346577,0.28966760020761895,22.461833652197896
AG,AG_count,label,0.022735954557052927,0.004388903033448772,0.0076105949117327215,0.34034594057305945,0.022735954557052927,0.004388903033448772,0.008302837995070811,0.34033081291208933,0.8690028006228568,67.38849623346577,0.28966760020761895,22.461833652197896
GT,AC_count,label,0.019369944869796145,8.127992326367662e-05,0.00760765370750292,0.12172642824641232,0.019369944869796145,8.127992326367662e-05,0.008393280750606635,0.12172519787580308,0.01609342480620797,24.10183279278964,0.0053644749354026565,8.033863059803004
AC,GT_count,label,0.019369944869796145,8.127992326367662e-05,0.00760765370750292,0.12172642824641232,0.019369944869796145,8.127992326367662e-05,0.008393280750606635,0.12172519787580308,0.01609342480620797,24.10183279278964,0.0053644749354026565,8.033863059803004
CT,CT_count,entropy,0.009974462177775612,0.2114279822001019,0.006740514666661606,0.39840536177623076,,,,,41.86274047562018,78.88426163169369,,
AG,AG_count,entropy,0.009974462177775612,0.2114279822001019,0.006740514666661606,0.39840536177623076,,,,,41.86274047562018,78.88426163169369,,
all,TT_count,heterozygosity,-0.006959358705124856,0.007342268659160334,0.006276262019335321,0.015616470045274793,,,,,1.453769194513746,3.092061068964409,,
all,AA_count,heterozygosity,-0.006959358705124856,0.007342268659160334,0.006276262019335321,0.015616470045274793,,,,,1.453769194513746,3.092061068964409,,
all,TT_count,entropy,-0.009679835065563424,0.00019228578061437692,0.005744335782177137,0.026908387880371563,,,,,0.03807258456164663,5.3278608003135695,,
all,AA_count,entropy,-0.009679835065563424,0.00019228578061437692,0.005744335782177137,0.026908387880371563,,,,,0.03807258456164663,5.3278608003135695,,
CT,GG_count,label,0.01381918741077771,0.08338513125901628,0.005288203556130197,0.5076382319313901,0.01381918741077771,0.08338513125901628,0.0028445332673714407,0.5076233628101667,16.510255989285223,100.51236992241525,5.503418663095075,33.50314194547101
AG,CC_count,label,0.01381918741077771,0.08338513125901628,0.005288203556130197,0.5076382319313901,0.01381918741077771,0.08338513125901628,0.0028445332673714407,0.5076233628101667,16.510255989285223,100.51236992241525,5.503418663095075,33.50314194547101
AG,GT_count,label,0.040344596869766554,4.270263121673545e-07,0.005124431100300702,0.5208721664443017,0.040344596869766554,4.270263121673545e-07,0.004794016745745089,0.5208564096856612,8.45512098091362e-05,103.13268895597173,2.8183736603045396e-05,34.376523039253634
CT,AC_count,label,0.040344596869766554,4.270263121673545e-07,0.005124431100300702,0.5208721664443017,0.040344596869766554,4.270263121673545e-07,0.004794016745745089,0.5208564096856612,8.45512098091362e-05,103.13268895597173,2.8183736603045396e-05,34.376523039253634
GT,TT_count,label,0.010156892276060557,0.038813052225483285,0.00417582662691987,0.3956318645942001,0.010156892276060557,0.038813052225483285,0.00489875433874265,0.3956256481974606,7.68498434064569,78.33510918965162,2.561661446881897,26.1112927810324
AC,AA_count,label,0.010156892276060557,0.038813052225483285,0.00417582662691987,0.3956318645942001,0.010156892276060557,0.038813052225483285,0.00489875433874265,0.3956256481974606,7.68498434064569,78.33510918965162,2.561661446881897,26.1112927810324
all,CT_count,entropy,0.006258067937769753,0.01591980761774974,0.00410489905729524,0.11381155692387197,,,,,3.1521219083144487,22.53468827092665,,
all,AG_count,entropy,0.006258067937769753,0.01591980761774974,0.00410489905729524,0.11381155692387197,,,,,3.1521219083144487,22.53468827092665,,
all,AG_count,heterozygosity,0.002633560355869433,0.31034487925969023,0.003990170477205847,0.12427012614636444,,,,,61.448286093418666,24.60548497698016,,
all,CT_count,heterozygosity,0.002633560355869433,0.31034487925969023,0.003990170477205847,0.12427012614636444,,,,,61.448286093418666,24.60548497698016,,
AG,GT_count,entropy,0.007293809638986518,0.36082567885613553,0.0019751878493644705,0.8045560371127252,,,,,71.44348441351484,159.3020953483196,,
CT,AC_count,entropy,0.007293809638986518,0.36082567885613553,0.0019751878493644705,0.8045560371127252,,,,,71.44348441351484,159.3020953483196,,
AG,GT_count,heterozygosity,0.009658123645990058,0.22627344415016773,0.0018557296932358942,0.8161581222192359,,,,,44.80214194173321,161.5993081994087,,
CT,AC_count,heterozygosity,0.009658123645990058,0.22627344415016773,0.0018557296932358942,0.8161581222192359,,,,,44.80214194173321,161.5993081994087,,
AT,CG_count,entropy,-0.0020749240761813565,0.7010458721786736,0.0008336144959055859,0.8774221929860097,,,,,138.8070826913774,173.7295942112299,,
GT,CC_count,entropy,0.006046529577762813,0.21869958750859717,0.0006878508490966924,0.8887213784266524,,,,,43.30251832670224,175.96683292847717,,
AC,GG_count,entropy,0.006046529577762813,0.21869958750859717,0.0006878508490966924,0.8887213784266524,,,,,43.30251832670224,175.96683292847717,,
CT,GG_count,heterozygosity,0.011554787500321868,0.1477145283092199,0.0006836838343417735,0.9317422087376531,,,,,29.247476605225543,184.48495733005532,,
AG,CC_count,heterozygosity,0.011554787500321868,0.1477145283092199,0.0006836838343417735,0.9317422087376531,,,,,29.247476605225543,184.48495733005532,,
AT,AG_count,entropy,0.005007426596240444,0.354188920810725,0.00035421797649064945,0.9477452817938965,,,,,70.12940632052356,187.6535657951915,,
AT,CT_count,entropy,0.005007426596240456,0.354188920810725,0.00035421797649064945,0.9477452817938965,,,,,70.12940632052356,187.6535657951915,,
GT,CC_count,heterozygosity,0.00012252646751188437,0.9801153646337273,0.0002470403942159885,0.9599209056739878,,,,,194.062842197478,190.0643393234496,,
AC,GG_count,heterozygosity,0.00012252646751188437,0.9801153646337273,0.0002470403942159885,0.9599209056739878,,,,,194.062842197478,190.0643393234496,,
AG,CC_count,entropy,0.012920147310118415,0.10550636953896715,0.00024145643833510324,0.9758676172370655,,,,,20.890261168715497,193.22178821293897,,
CT,GG_count,entropy,0.012920147310118415,0.10550636953896715,0.00024145643833510324,0.9758676172370655,,,,,20.890261168715497,193.22178821293897,,
AT,CG_count,heterozygosity,-0.0025898617569735547,0.631807222324941,-0.00021222113425459327,0.9686784849201453,,,,,125.09783002033832,191.79834001418877,,
AT,AG_count,heterozygosity,0.006076145578830513,0.26091254460406793,-0.0005137429627728587,0.9242717320249516,,,,,51.66068383160545,183.0058029409404,,
AT,CT_count,heterozygosity,0.006076145578830512,0.26091254460406793,-0.0005137429627728587,0.9242717320249516,,,,,51.66068383160545,183.0058029409404,,
AT,CC_count,label,-0.0003347863604910504,0.9506080896197359,-0.002551045574877667,0.6369247894609964,-0.0003347863604910504,0.9506080896197359,-0.0015057740669748299,0.6369192464836084,188.22040174470771,126.11110831327728,62.740133914902565,42.036670267918154
AT,GG_count,label,-0.0003347863604910504,0.9506080896197359,-0.002551045574877667,0.6369247894609964,-0.0003347863604910504,0.9506080896197359,-0.0015057740669748299,0.6369192464836084,188.22040174470771,126.11110831327728,62.740133914902565,42.036670267918154
AC,AA_count,heterozygosity,-0.016049427120870093,0.0010947297118358047,-0.006044088473206776,0.21888560126429027,,,,,0.21675648294348934,43.339349050329474,,
GT,TT_count,heterozygosity,-0.016049427120870093,0.0010947297118358047,-0.006044088473206776,0.21888560126429027,,,,,0.21675648294348934,43.339349050329474,,
AT,GG_count,entropy,-0.008589962884891307,0.11197693354450261,-0.006790191223484873,0.20898698499870386,,,,,22.171432841811516,41.379423029743364,,
AT,CC_count,entropy,-0.008589962884891307,0.11197693354450261,-0.006790191223484873,0.20898698499870386,,,,,22.171432841811516,41.379423029743364,,
AT,GG_count,heterozygosity,-0.010126692123016598,0.060969206055464006,-0.0069332408429113365,0.19955365978724174,,,,,12.071902798981874,39.511624637873865,,
AT,CC_count,heterozygosity,-0.010126692123016598,0.060969206055464006,-0.0069332408429113365,0.19955365978724174,,,,,12.071902798981874,39.511624637873865,,
GT,TT_count,entropy,-0.021208673898975197,1.597883424159509e-05,-0.007518167983642533,0.1261743028332832,,,,,0.003163809179835828,24.982511960990074,,
AC,AA_count,entropy,-0.021208673898975197,1.597883424159509e-05,-0.007518167983642533,0.1261743028332832,,,,,0.003163809179835828,24.982511960990074,,
CT,AA_count,label,0.006940187964281064,0.38457977878885113,-0.007988159763610083,0.31693024935833825,0.006940187964281064,0.38457977878885113,-0.007503100728675438,0.31691590279568516,76.14679620019253,62.75218937295097,25.382265400064174,20.91644958451522
AG,TT_count,label,0.006940187964281064,0.38457977878885113,-0.007988159763610083,0.31693024935833825,0.006940187964281064,0.38457977878885113,-0.007503100728675438,0.31691590279568516,76.14679620019253,62.75218937295097,25.382265400064174,20.91644958451522
AT,AG_count,label,0.004932997989978063,0.3613879814525902,-0.010629398743080347,0.04921336640501976,0.004932997989978063,0.3613879814525902,-0.0130421367709459,0.049214904857053106,71.55482032761286,9.744246548193914,23.851606775870955,3.248183720565505
AT,CT_count,label,0.004932997989978061,0.3613879814525902,-0.010629398743080347,0.04921336640501976,0.004932997989978061,0.3613879814525902,-0.0130421367709459,0.049214904857053106,71.55482032761286,9.744246548193914,23.851606775870955,3.248183720565505
AT,TT_count,label,0.005969042576282641,0.26941106163858164,-0.010792528209863454,0.045833462208311145,0.005969042576282641,0.26941106163858164,-0.014895744808799849,0.04583511120176612,53.34339020443917,9.075025517245606,17.78113006814639,3.025117339316564
AT,AA_count,label,0.005969042576282634,0.26941106163858164,-0.010792528209863454,0.045833462208311145,0.005969042576282634,0.26941106163858164,-0.014895744808799849,0.04583511120176612,53.34339020443917,9.075025517245606,17.78113006814639,3.025117339316564
AT,CG_count,label,-0.0038619464217639113,0.474886242964167,-0.01166559615210841,0.030890787828528412,-0.0038619464217639113,0.474886242964167,-0.0034762414064142266,0.030893097044080067,94.02747610690506,6.116375990048626,31.342492035635022,2.0389444049092846
all,AC_count,heterozygosity,-0.028046702243429977,3.2157640867348652e-27,-0.012256810913312861,2.3384588728152773e-06,,,,,6.3672128917350335e-25,0.0004630148568174249,,
all,GT_count,heterozygosity,-0.028046702243429936,3.2157640867348652e-27,-0.012256810913312861,2.3384588728152773e-06,,,,,6.3672128917350335e-25,0.0004630148568174249,,
all,AC_count,entropy,-0.03720185873053,1.3070056118696926e-46,-0.012274690282903303,2.2605189672083503e-06,,,,,2.5878711115019915e-44,0.00044758275550725335,,
all,GT_count,entropy,-0.03720185873053001,1.3070056118696926e-46,-0.012274690282903303,2.2605189672083503e-06,,,,,2.5878711115019915e-44,0.00044758275550725335,,
