STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonf,spearman_pval_bonf,point_biserial_pval_bonf,rank_biserial_pval_bonf
CT,all_dinuc_count,minor_freq,0.15310412678266605,2.80263767483986e-54,0.1310207118317347,4.228629613520205e-40,,,,,8.071596503538797e-52,1.217845328693819e-37,,
AT,all_dinuc_count,label,0.14329177948183344,2.5801161655407645e-89,0.12565152138519733,5.965060939152095e-69,0.14329177948183344,2.5801161655407645e-89,0.15599884121207974,2.0023956442889107e-68,7.430734556757402e-87,1.7179375504758034e-66,1.8576836391893505e-87,1.4417248638880158e-66
AG,all_dinuc_count,label,0.15995121832767698,3.86382666269645e-59,0.12088109032181656,2.396132202335294e-34,0.15995121832767698,3.86382666269645e-59,0.1364582952552008,4.110106889843066e-34,1.1127820788565776e-56,6.900860742725647e-32,2.781955197141444e-57,2.959276960687008e-32
CT,all_dinuc_count,label,0.15995121832767698,3.86382666269645e-59,0.12088109032181656,2.396132202335294e-34,0.15995121832767698,3.86382666269645e-59,0.1364582952552008,4.110106889843066e-34,1.1127820788565776e-56,6.900860742725647e-32,2.781955197141444e-57,2.959276960687008e-32
AG,AA_count,entropy,0.10435418562511549,5.62784779168884e-26,0.12025921869586287,5.212099492850418e-34,,,,,1.620820164006386e-23,1.5010846539409206e-31,,
CT,TT_count,entropy,0.10435418562511549,5.62784779168884e-26,0.12025921869586287,5.212099492850418e-34,,,,,1.620820164006386e-23,1.5010846539409206e-31,,
AG,AA_count,heterozygosity,0.09083350757845146,4.791922290530549e-20,0.11951140905510309,1.3198401545328747e-33,,,,,1.380073619672798e-17,3.801139645054679e-31,,
CT,TT_count,heterozygosity,0.09083350757845146,4.791922290530549e-20,0.11951140905510309,1.3198401545328747e-33,,,,,1.380073619672798e-17,3.801139645054679e-31,,
AC,STR_length,entropy,0.03933941253515848,1.0377690225352654e-06,0.11778319199203105,1.0145359401991609e-48,,,,,0.0002988774784901564,2.9218635077735833e-46,,
GT,STR_length,entropy,0.03933941253515848,1.0377690225352654e-06,0.11778319199203105,1.0145359401991609e-48,,,,,0.0002988774784901564,2.9218635077735833e-46,,
AC,STR_length,heterozygosity,0.04192471559849443,1.9337056800379144e-07,0.11706724257795734,3.794683400916115e-48,,,,,5.569072358509193e-05,1.092868819463841e-45,,
GT,STR_length,heterozygosity,0.04192471559849443,1.9337056800379144e-07,0.11706724257795734,3.794683400916115e-48,,,,,5.569072358509193e-05,1.092868819463841e-45,,
all,STR_length,entropy,0.041788521976340524,1.2886550127976883e-28,0.10751942998196502,3.37841748652327e-180,,,,,3.7113264368573424e-26,9.729842361187017e-178,,
all,STR_length,heterozygosity,0.04418760031576498,8.401459605169371e-32,0.10698605715910416,2.003806953978901e-178,,,,,2.419620366288779e-29,5.770964027459235e-176,,
AG,AA_count,minor_freq,0.08569504080875101,5.242883556880468e-18,0.10620934549014623,7.455257845210084e-27,,,,,1.5099504643815748e-15,2.1471142594205044e-24,,
CT,TT_count,minor_freq,0.08569504080875101,5.242883556880468e-18,0.10620934549014623,7.455257845210084e-27,,,,,1.5099504643815748e-15,2.1471142594205044e-24,,
CT,TT_count,label,0.1385178254284042,1.1676862687931868e-44,0.1030751010127411,2.2210836546108846e-25,0.1385178254284042,1.1676862687931868e-44,0.08448570483468054,2.9476469794601054e-25,3.362936454124378e-42,6.396720925279348e-23,8.407341135310945e-43,2.122305825211276e-23
AG,AA_count,label,0.1385178254284042,1.1676862687931868e-44,0.1030751010127411,2.2210836546108846e-25,0.1385178254284042,1.1676862687931868e-44,0.08448570483468054,2.9476469794601054e-25,3.362936454124378e-42,6.396720925279348e-23,8.407341135310945e-43,2.122305825211276e-23
AC,AT_count,entropy,0.0989932831309412,7.392085118459936e-35,0.10125747147508125,2.12371677406141e-36,,,,,2.1289205141164617e-32,6.116304309296861e-34,,
GT,AT_count,entropy,0.0989932831309412,7.392085118459936e-35,0.10125747147508125,2.12371677406141e-36,,,,,2.1289205141164617e-32,6.116304309296861e-34,,
GT,AT_count,heterozygosity,0.09437582703942221,8.01744051447829e-32,0.10043322480770568,7.805261859822282e-36,,,,,2.3090228681697476e-29,2.2479154156288172e-33,,
AC,AT_count,heterozygosity,0.09437582703942221,8.01744051447829e-32,0.10043322480770568,7.805261859822282e-36,,,,,2.3090228681697476e-29,2.2479154156288172e-33,,
GT,STR_length,label,0.09859501354703873,1.3687183279988149e-34,0.09859501354704707,1.368718328000887e-34,0.09859501354703873,1.3687183279988149e-34,0.09875307922958032,1.964516420912419e-34,3.941908784636587e-32,3.9419087846425546e-32,9.854771961591468e-33,1.4144518230569416e-32
AC,STR_length,label,0.09859501354703873,1.3687183279988149e-34,0.09859501354704707,1.368718328000887e-34,0.09859501354703873,1.3687183279988149e-34,0.09875307922958032,1.964516420912419e-34,3.941908784636587e-32,3.9419087846425546e-32,9.854771961591468e-33,1.4144518230569416e-32
CT,STR_length,entropy,0.03947774273689401,6.945726998112984e-05,0.09741422135931961,7.884499221292225e-23,,,,,0.020003693754565396,2.270735775732161e-20,,
AG,STR_length,entropy,0.03947774273689401,6.945726998112984e-05,0.09741422135931961,7.884499221292225e-23,,,,,0.020003693754565396,2.270735775732161e-20,,
AC,AT_count,minor_freq,0.08806315079688869,6.581166038461962e-28,0.09687162477528313,1.9121905835994572e-33,,,,,1.895375819077045e-25,5.507108880766436e-31,,
GT,AT_count,minor_freq,0.08806315079688869,6.581166038461962e-28,0.09687162477528313,1.9121905835994572e-33,,,,,1.895375819077045e-25,5.507108880766436e-31,,
CT,STR_length,heterozygosity,0.03511603158894964,0.0004026766329953109,0.09651483480036405,1.9439243750728417e-22,,,,,0.11597087030264953,5.598502200209784e-20,,
AG,STR_length,heterozygosity,0.03511603158894964,0.0004026766329953109,0.09651483480036405,1.9439243750728417e-22,,,,,0.11597087030264953,5.598502200209784e-20,,
all,STR_length,label,0.09617249986623347,2.0600595320012775e-144,0.09617249986621682,2.060059532367368e-144,0.09617249986623347,2.0600595320012775e-144,0.09503395984506058,9.341317498940079e-144,5.932971452163679e-142,5.93297145321802e-142,1.4832428630409198e-142,6.725748599236857e-142
AC,AT_count,label,0.13567401546404706,3.3781843400518645e-64,0.09615206133701258,5.6712811404341544e-33,0.13567401546404706,3.3781843400518645e-64,0.07708392928559127,7.861272868466842e-33,9.729170899349369e-62,1.6333289684450366e-30,2.4322927248373423e-62,5.660116465296127e-31
GT,AT_count,label,0.13567401546404706,3.3781843400518645e-64,0.09615206133701258,5.6712811404341544e-33,0.13567401546404706,3.3781843400518645e-64,0.07708392928559127,7.861272868466842e-33,9.729170899349369e-62,1.6333289684450366e-30,2.4322927248373423e-62,5.660116465296127e-31
all,STR_length,minor_freq,0.04169750508738927,1.6886473771789998e-28,0.09525754857604872,1.0538208485986758e-141,,,,,4.8633044462755196e-26,3.035004043964186e-139,,
GT,STR_length,minor_freq,0.038871636235119834,1.3915210850437976e-06,0.09488927113731054,3.7473488373650505e-32,,,,,0.0004007580724926137,1.0792364651611346e-29,,
AC,STR_length,minor_freq,0.038871636235119834,1.3915210850437976e-06,0.09488927113731054,3.7473488373650505e-32,,,,,0.0004007580724926137,1.0792364651611346e-29,,
AT,AC_count,entropy,0.057249862399815055,1.5744835230872196e-15,0.09467348585614213,8.734629056148498e-40,,,,,4.5345125464911927e-13,2.5155731681707673e-37,,
AT,GT_count,entropy,0.05724986239981501,1.5744835230872196e-15,0.09467348585614213,8.734629056148498e-40,,,,,4.5345125464911927e-13,2.5155731681707673e-37,,
AT,GT_count,heterozygosity,0.05480987588957345,2.334577310103538e-14,0.0938940121423956,3.6987699579746485e-39,,,,,6.7235826530981895e-12,1.0652457478966989e-36,,
AT,AC_count,heterozygosity,0.05480987588957344,2.334577310103538e-14,0.0938940121423956,3.6987699579746485e-39,,,,,6.7235826530981895e-12,1.0652457478966989e-36,,
AT,AC_count,minor_freq,0.04872910443832133,1.1764914586546592e-11,0.08977503452210513,6.220171860585343e-36,,,,,3.3882954009254184e-09,1.791409495848579e-33,,
AT,GT_count,minor_freq,0.04872910443832158,1.1764914586546508e-11,0.08977503452210513,6.220171860585343e-36,,,,,3.3882954009253944e-09,1.791409495848579e-33,,
AG,STR_length,label,0.08433697856703672,1.7331224078841242e-17,0.08433697856702772,1.7331224078926957e-17,0.08433697856703672,1.7331224078841242e-17,0.08563006381494731,1.96449082697213e-17,4.9913925347062775e-15,4.991392534730963e-15,1.2478481336765694e-15,1.4144333954199337e-15
CT,STR_length,label,0.08433697856703672,1.7331224078841242e-17,0.08433697856702772,1.7331224078926957e-17,0.08433697856703672,1.7331224078841242e-17,0.08563006381494731,1.96449082697213e-17,4.9913925347062775e-15,4.991392534730963e-15,1.2478481336765694e-15,1.4144333954199337e-15
CT,STR_length,minor_freq,0.032440578881464205,0.0010808309862409742,0.08337364818159916,4.00120009668158e-17,,,,,0.31127932403740055,1.1523456278442951e-14,,
AG,STR_length,minor_freq,0.032440578881464205,0.0010808309862409742,0.08337364818159916,4.00120009668158e-17,,,,,0.31127932403740055,1.1523456278442951e-14,,
AT,AC_count,label,0.08914044066650662,1.8960917550888065e-35,0.08309324115472459,5.222909594771286e-31,0.08914044066650662,1.8960917550888065e-35,0.06288573204767012,6.561996958644779e-31,5.4607442546557625e-33,1.5041979632941304e-28,1.3651860636639406e-33,4.724637810224241e-29
AT,GT_count,label,0.08914044066650664,1.8960917550888065e-35,0.08309324115472459,5.222909594771286e-31,0.08914044066650664,1.8960917550888065e-35,0.06288573204767012,6.561996958644779e-31,5.4607442546557625e-33,1.5041979632941304e-28,1.3651860636639406e-33,4.724637810224241e-29
all,AT_count,entropy,0.0731211427209582,3.8288206387420644e-84,0.0620109107216591,5.4012881134593115e-61,,,,,1.1027003439577144e-81,1.5555709766762817e-58,,
all,AT_count,heterozygosity,0.07055451488306555,1.8630652556789736e-78,0.06152686199165128,4.511883214625164e-60,,,,,5.3656279363554437e-76,1.2994223658120472e-57,,
all,AT_count,minor_freq,0.06642135538680038,9.99406214311192e-70,0.05966004248216906,1.3868161603760809e-56,,,,,2.878289897216233e-67,3.994030541883113e-54,,
GT,CG_count,entropy,0.02467844097861409,0.0021888964690995882,0.05744228663122143,9.671556228844167e-13,,,,,0.6304021831006814,2.7854081939071203e-10,,
AC,CG_count,entropy,0.02467844097861409,0.0021888964690995882,0.05744228663122143,9.671556228844167e-13,,,,,0.6304021831006814,2.7854081939071203e-10,,
GT,CG_count,heterozygosity,0.01782688900933484,0.02691930535331012,0.05707929019147443,1.3417124447342368e-12,,,,,7.752759941753314,3.864131840834602e-10,,
AC,CG_count,heterozygosity,0.01782688900933484,0.02691930535331012,0.05707929019147443,1.3417124447342368e-12,,,,,7.752759941753314,3.864131840834602e-10,,
AC,AA_count,entropy,0.09086778611704052,1.2964109902136694e-29,0.05699231802920483,1.450745271256771e-12,,,,,3.7336636518153676e-27,4.1781463812195003e-10,,
GT,TT_count,entropy,0.09086778611704052,1.2964109902136694e-29,0.05699231802920483,1.450745271256771e-12,,,,,3.7336636518153676e-27,4.1781463812195003e-10,,
all,TT_count,entropy,0.054599952609974876,1.1369963414110114e-47,0.05658540172782219,4.489086362296959e-51,,,,,3.274549463263713e-45,1.2928568723415243e-48,,
all,AA_count,entropy,0.05459995260997491,1.136996341406875e-47,0.05658540172782219,4.489086362296959e-51,,,,,3.2745494632518e-45,1.2928568723415243e-48,,
GT,TT_count,heterozygosity,0.08604204750154829,1.03333469428585e-26,0.05618422974283264,2.9816952009025273e-12,,,,,2.976003919543248e-24,8.587282178599279e-10,,
AC,AA_count,heterozygosity,0.08604204750154829,1.03333469428585e-26,0.05618422974283264,2.9816952009025273e-12,,,,,2.976003919543248e-24,8.587282178599279e-10,,
all,AA_count,heterozygosity,0.051269568092738596,3.111284631622122e-42,0.05603403999107778,4.069119232543456e-50,,,,,8.960499739071711e-40,1.1719063389725153e-47,,
all,TT_count,heterozygosity,0.05126956809273858,3.111284631622122e-42,0.05603403999107778,4.069119232543456e-50,,,,,8.960499739071711e-40,1.1719063389725153e-47,,
all,AT_count,label,0.07892773703684612,9.168411166342223e-98,0.05435547732097358,2.927359545472868e-47,0.07892773703684612,9.168411166342223e-98,0.03800989052799708,3.409914643668734e-47,2.64050241590656e-95,8.430795490961859e-45,6.6012560397664e-96,2.4551385434414885e-45
GT,TT_count,minor_freq,0.0816970910207654,3.1008622068545064e-24,0.054088626378638566,1.84359115923508e-11,,,,,8.93048315574098e-22,5.3095425385970305e-09,,
AC,AA_count,minor_freq,0.0816970910207654,3.1008622068545064e-24,0.054088626378638566,1.84359115923508e-11,,,,,8.93048315574098e-22,5.3095425385970305e-09,,
AC,CG_count,minor_freq,0.010127550554671239,0.20876413170254668,0.05370055648971423,2.5644299896393682e-11,,,,,60.12406993033344,7.385558370161381e-09,,
GT,CG_count,minor_freq,0.010127550554671239,0.20876413170254668,0.05370055648971423,2.5644299896393682e-11,,,,,60.12406993033344,7.385558370161381e-09,,
AG,AT_count,minor_freq,0.1829336535616774,4.338035186710518e-77,0.052239457233459685,1.3968101591605593e-07,,,,,1.249354133772629e-74,4.022813258382411e-05,,
CT,AT_count,minor_freq,0.1829336535616774,4.338035186710518e-77,0.052239457233459685,1.3968101591605593e-07,,,,,1.249354133772629e-74,4.022813258382411e-05,,
all,AA_count,minor_freq,0.04768988666175128,9.070637827899642e-37,0.051808418166265406,4.328196193690876e-43,,,,,2.612343694435097e-34,1.2465205037829724e-40,,
all,TT_count,minor_freq,0.047689886661751266,9.070637827899642e-37,0.051808418166265406,4.328196193690876e-43,,,,,2.612343694435097e-34,1.2465205037829724e-40,,
AC,CG_count,label,0.058224804372604896,4.743045913225537e-13,0.050230468369588784,4.4296491520531214e-10,0.058224804372604896,4.743045913225537e-13,0.015719797139566394,4.533905930060199e-10,1.3659972230089546e-10,1.275738955791299e-07,3.4149930575223865e-11,3.264412269643343e-08
GT,CG_count,label,0.058224804372604896,4.743045913225537e-13,0.050230468369588784,4.4296491520531214e-10,0.058224804372604896,4.743045913225537e-13,0.015719797139566394,4.533905930060199e-10,1.3659972230089546e-10,1.275738955791299e-07,3.4149930575223865e-11,3.264412269643343e-08
all,AC_count,heterozygosity,0.04483791042416407,1.072744205809713e-32,0.04996595562115066,3.376779861374402e-40,,,,,3.0895033127319733e-30,9.725126000758278e-38,,
all,GT_count,heterozygosity,0.04483791042416407,1.072744205809713e-32,0.04996595562115066,3.376779861374402e-40,,,,,3.0895033127319733e-30,9.725126000758278e-38,,
all,AA_count,label,0.07523949241917413,5.4362348444781945e-89,0.04986823349996436,4.775223843345926e-40,0.07523949241917413,5.4362348444781945e-89,0.034227813042793875,5.319126439118601e-40,1.56563563520972e-86,1.3752644668836267e-37,3.9140890880243e-87,3.829771036165393e-38
all,TT_count,label,0.07523949241917413,5.4362348444781945e-89,0.04986823349996436,4.775223843345926e-40,0.07523949241917413,5.4362348444781945e-89,0.034227813042793875,5.319126439118601e-40,1.56563563520972e-86,1.3752644668836267e-37,3.9140890880243e-87,3.829771036165393e-38
all,AC_count,entropy,0.04915371514317194,5.89450578438823e-39,0.049432631016017886,2.2195004288310655e-39,,,,,1.69761766590381e-36,6.392161235033469e-37,,
all,GT_count,entropy,0.04915371514317194,5.89450578438823e-39,0.049432631016017886,2.2195004288310655e-39,,,,,1.69761766590381e-36,6.392161235033469e-37,,
all,GT_count,minor_freq,0.03981593683415495,3.962245080273003e-26,0.04759187085304286,1.2639910827377057e-36,,,,,1.1411265831186247e-23,3.6402943182845925e-34,,
all,AC_count,minor_freq,0.03981593683415495,3.962245080273003e-26,0.04759187085304286,1.2639910827377057e-36,,,,,1.1411265831186247e-23,3.6402943182845925e-34,,
AG,AT_count,entropy,0.20103712473863877,4.928734158892296e-93,0.04543225276492413,4.677682636570831e-06,,,,,1.4194754377609813e-90,0.0013471725993323992,,
CT,AT_count,entropy,0.20103712473863877,4.928734158892296e-93,0.04543225276492413,4.677682636570831e-06,,,,,1.4194754377609813e-90,0.0013471725993323992,,
CT,AT_count,heterozygosity,0.18236537168686853,1.2936929641634792e-76,0.044972775032899634,5.8319106250665945e-06,,,,,3.72583573679082e-74,0.0016795902600191793,,
AG,AT_count,heterozygosity,0.18236537168686853,1.2936929641634792e-76,0.044972775032899634,5.8319106250665945e-06,,,,,3.72583573679082e-74,0.0016795902600191793,,
GT,TT_count,label,0.08919434616373337,1.3703603188889758e-28,0.044277052322660986,3.842138959015115e-08,0.08919434616373337,1.3703603188889758e-28,0.03284343485272867,3.8954591337095197e-08,3.9466377184002505e-26,1.1065360201963532e-05,9.866594296000626e-27,2.804730576270854e-06
AC,AA_count,label,0.08919434616373337,1.3703603188889758e-28,0.044277052322660986,3.842138959015115e-08,0.08919434616373337,1.3703603188889758e-28,0.03284343485272867,3.8954591337095197e-08,3.9466377184002505e-26,1.1065360201963532e-05,9.866594296000626e-27,2.804730576270854e-06
all,AC_count,label,0.0671230792191443,3.588409380257059e-71,0.04324146027668708,1.5912914082364525e-30,0.0671230792191443,3.588409380257059e-71,0.027082108668127214,1.69090564731598e-30,1.033461901514033e-68,4.5829192557209835e-28,2.5836547537850825e-69,1.2174520660675055e-28
all,GT_count,label,0.0671230792191443,3.588409380257059e-71,0.04324146027668708,1.5912914082364525e-30,0.0671230792191443,3.588409380257059e-71,0.027082108668127214,1.69090564731598e-30,1.033461901514033e-68,4.5829192557209835e-28,2.5836547537850825e-69,1.2174520660675055e-28
CT,AT_count,label,0.0748361843454206,4.3920845689317605e-14,0.03961229055048261,6.559962171733498e-05,0.0748361843454206,4.3920845689317605e-14,0.021275095643449093,6.595448841372198e-05,1.264920355852347e-11,0.018892691054592476,3.1623008896308674e-12,0.004748723165787983
AG,AT_count,label,0.0748361843454206,4.3920845689317605e-14,0.03961229055048261,6.559962171733498e-05,0.0748361843454206,4.3920845689317605e-14,0.021275095643449093,6.595448841372198e-05,1.264920355852347e-11,0.018892691054592476,3.1623008896308674e-12,0.004748723165787983
all,CG_count,entropy,0.008877944233484855,0.018438466026379913,0.0215900014007036,9.941397486172877e-09,,,,,5.310278215597415,2.863122476017789e-06,,
all,CG_count,heterozygosity,0.005730761864102225,0.12819935975292232,0.021334613293824616,1.479624199389046e-08,,,,,36.92141560884163,4.2613176942404525e-06,,
GT,AC_count,entropy,0.015888487387406402,0.04860299195603322,0.020452575948480926,0.011128049936069511,,,,,13.997661683337569,3.2048783815880193,,
AC,GT_count,entropy,0.015888487387406402,0.04860299195603322,0.020452575948480926,0.011128049936069511,,,,,13.997661683337569,3.2048783815880193,,
GT,AC_count,heterozygosity,0.010792772376963331,0.1803952572600561,0.020237701250312122,0.012005749505525224,,,,,51.95383409089615,3.4576558575912646,,
AC,GT_count,heterozygosity,0.010792772376963331,0.1803952572600561,0.020237701250312122,0.012005749505525224,,,,,51.95383409089615,3.4576558575912646,,
all,CG_count,minor_freq,0.0016748282934316448,0.6566212482050944,0.020073352708028555,9.875461631775722e-08,,,,,189.10691948306717,2.844132949951408e-05,,
all,CG_count,label,0.02831098897225375,5.619856428841668e-14,0.019524961552278678,2.1789149130360857e-07,0.02831098897225375,5.619856428841668e-14,0.004389841123304983,2.1840616745857948e-07,1.6185186515064004e-11,6.275274949543926e-05,4.046296628766001e-12,1.572524405701772e-05
AG,AC_count,heterozygosity,0.01153393618627534,0.2452963383846431,0.019447504312844463,0.05009765852856627,,,,,70.64534545477721,14.428125656227087,,
CT,GT_count,heterozygosity,0.01153393618627534,0.2452963383846431,0.019447504312844463,0.05009765852856627,,,,,70.64534545477721,14.428125656227087,,
CT,GT_count,entropy,0.013123068174209492,0.18618765417421762,0.019270715907819848,0.052219921128771156,,,,,53.62204440217467,15.039337285086093,,
AG,AC_count,entropy,0.013123068174209492,0.18618765417421762,0.019270715907819848,0.052219921128771156,,,,,53.62204440217467,15.039337285086093,,
CT,AC_count,minor_freq,0.007162041215000125,0.4706385397544815,0.01808233178383603,0.06851885252995572,,,,,135.54389944929068,19.733429528627248,,
AG,GT_count,minor_freq,0.007162041215000125,0.4706385397544815,0.01808233178383603,0.06851885252995572,,,,,135.54389944929068,19.733429528627248,,
AT,AT_count,entropy,0.023148621031474248,0.0012783557409724552,0.01780364203813226,0.013249820115970524,,,,,0.3681664534000671,3.8159481933995107,,
AT,AT_count,heterozygosity,0.018993599839433023,0.008227987404271365,0.01758792405758904,0.01440644389893736,,,,,2.369660372430153,4.14905584289396,,
AT,AT_count,minor_freq,0.013510367052006717,0.06016185190683128,0.017192752692005604,0.016757823918768507,,,,,17.32661334916741,4.82625328860533,,
AG,GT_count,label,0.03371991064775045,0.0006798788523436561,0.0151171675459844,0.12779953348796907,0.03371991064775045,0.0006798788523436561,0.008256709614593793,0.1277950204291063,0.19580510947497295,36.806265644535095,0.04895127736874324,9.201241470895653
CT,AC_count,label,0.03371991064775045,0.0006798788523436561,0.0151171675459844,0.12779953348796907,0.03371991064775045,0.0006798788523436561,0.008256709614593793,0.1277950204291063,0.19580510947497295,36.806265644535095,0.04895127736874324,9.201241470895653
GT,AC_count,minor_freq,0.009826037683165695,0.22263657061851225,0.014812749504277785,0.06598528665776598,,,,,64.11933233813153,19.003762557436602,,
AC,GT_count,minor_freq,0.009826037683165695,0.22263657061851225,0.014812749504277785,0.06598528665776598,,,,,64.11933233813153,19.003762557436602,,
CT,AG_count,entropy,0.02008980149617584,0.042985931898360426,0.014741269599538736,0.1375527358912988,,,,,12.379948386727802,39.615187936694056,,
AG,CT_count,entropy,0.02008980149617584,0.042985931898360426,0.014741269599538736,0.1375527358912988,,,,,12.379948386727802,39.615187936694056,,
CT,AG_count,heterozygosity,0.017738277044547036,0.07395133660035198,0.01401535568982715,0.15799889574227335,,,,,21.297984940901372,45.503681973774725,,
AG,CT_count,heterozygosity,0.017738277044547036,0.07395133660035198,0.01401535568982715,0.15799889574227335,,,,,21.297984940901372,45.503681973774725,,
GT,AC_count,label,0.019827702553259625,0.01385215269773892,0.013900384815502029,0.08447851106213679,0.019827702553259625,0.01385215269773892,0.008364837341905407,0.08447903065989609,3.989419976948809,24.329811185895394,0.9973549942372022,6.082490207512519
AC,GT_count,label,0.019827702553259625,0.01385215269773892,0.013900384815502029,0.08447851106213679,0.019827702553259625,0.01385215269773892,0.008364837341905407,0.08447903065989609,3.989419976948809,24.329811185895394,0.9973549942372022,6.082490207512519
AG,CG_count,label,0.018306884078595563,0.06515341876574149,0.013298735817455434,0.1803628283719185,0.018306884078595563,0.06515341876574149,0.001981053433895208,0.1803588435828274,18.764184604533547,51.94449457111253,4.691046151133387,12.985836737963572
CT,CG_count,label,0.018306884078595563,0.06515341876574149,0.013298735817455434,0.1803628283719185,0.018306884078595563,0.06515341876574149,0.001981053433895208,0.1803588435828274,18.764184604533547,51.94449457111253,4.691046151133387,12.985836737963572
GT,CT_count,entropy,-0.00397532615183105,0.6217419865028752,0.011917646440060771,0.1390971283023698,,,,,179.06169211282804,40.05997295108251,,
AC,AG_count,entropy,-0.00397532615183105,0.6217419865028752,0.011917646440060771,0.1390971283023698,,,,,179.06169211282804,40.05997295108251,,
