STR_type,nearby_type,target,pearson_corr,pearson_pval,spearman_corr,spearman_pval,point_biserial_corr,point_biserial_pval,rank_biserial_corr,rank_biserial_pval,pearson_pval_bonferonni,spearman_pval_bonferonni,point_biserial_pval_bonferonni,rank_biserial_pval_bonferonni
AG,GT_count,label,0.023560216144009032,0.003156480398885901,0.0069413944371168705,0.38449714329574747,0.023560216144009032,0.003156480398885901,0.0036468753276982513,0.3844822900915922,0.6249831189794084,76.130434372558,0.20832770632646946,25.375831146045083
CT,AC_count,label,0.023560216144009032,0.003156480398885901,0.0069413944371168705,0.38449714329574747,0.023560216144009032,0.003156480398885901,0.0036468753276982513,0.3844822900915922,0.6249831189794084,76.130434372558,0.20832770632646946,25.375831146045083
AC,GG_count,entropy,0.006157985572965974,0.2103271649925033,0.004211567348729414,0.39160031300266696,,,,,41.644778668515656,77.53686197452805,,
GT,CC_count,entropy,0.006157985572965974,0.2103271649925033,0.004211567348729414,0.39160031300266696,,,,,41.644778668515656,77.53686197452805,,
GT,CC_count,heterozygosity,0.003820188052646386,0.43709762379789363,0.004049167421791249,0.41011966807715405,,,,,86.54532951198294,81.2036942792765,,
AC,GG_count,heterozygosity,0.003820188052646386,0.43709762379789363,0.004049167421791249,0.41011966807715405,,,,,86.54532951198294,81.2036942792765,,
GT,AC_count,label,0.008029575397011018,0.10238517456991005,0.0034054954354983996,0.4884688113578488,0.008029575397011018,0.10238517456991005,0.002288262035113675,0.48846275756442703,20.27226456484219,96.71682464885406,6.757421521614063,32.238541999252185
AC,GT_count,label,0.008029575397011018,0.10238517456991005,0.0034054954354983996,0.4884688113578488,0.008029575397011018,0.10238517456991005,0.002288262035113675,0.48846275756442703,20.27226456484219,96.71682464885406,6.757421521614063,32.238541999252185
all,GT_count,entropy,-0.0075378138001006185,0.00368724106538682,0.0015669565845292182,0.5460953437839138,,,,,0.7300737309465903,108.12687806921492,,
all,AC_count,entropy,-0.0075378138001006185,0.00368724106538682,0.0015669565845292182,0.5460953437839138,,,,,0.7300737309465903,108.12687806921492,,
AC,AG_count,label,0.004245822737070051,0.3877597997945402,0.0014404239820334684,0.7695141235781571,0.004245822737070051,0.3877597997945402,0.0007736036160539417,0.7695110433954159,76.77644035931897,152.3637964684751,25.592146786439656,50.787728864097446
GT,CT_count,label,0.004245822737070051,0.3877597997945402,0.0014404239820334684,0.7695141235781571,0.004245822737070051,0.3877597997945402,0.0007736036160539417,0.7695110433954159,76.77644035931897,152.3637964684751,25.592146786439656,50.787728864097446
all,GT_count,heterozygosity,-0.0043789476618352596,0.09163009919691696,0.0012924444305980986,0.6185728113837241,,,,,18.14275964098956,122.47741665397737,,
all,AC_count,heterozygosity,-0.0043789476618352596,0.09163009919691696,0.0012924444305980986,0.6185728113837241,,,,,18.14275964098956,122.47741665397737,,
all,CT_count,label,0.0069869443268904844,0.007112404737999915,-0.0009748878606353903,0.7072550441443225,0.0069869443268904844,0.007112404737999915,-0.0005552214189847859,0.7072538065819483,1.408256138123983,140.03649874057587,0.4694187127079944,46.67875123440859
all,AG_count,label,0.0069869443268904844,0.007112404737999915,-0.0009748878606353903,0.7072550441443225,0.0069869443268904844,0.007112404737999915,-0.0005552214189847859,0.7072538065819483,1.408256138123983,140.03649874057587,0.4694187127079944,46.67875123440859
GT,CC_count,label,-0.0012064268709278388,0.806138320253558,-0.0011327871977504858,0.8177567978809852,-0.0012064268709278388,0.806138320253558,-0.00025832788729385214,0.8177556761183514,159.61538741020448,161.91584598043508,53.20512913673483,53.971874623811196
AC,GG_count,label,-0.0012064268709278388,0.806138320253558,-0.0011327871977504858,0.8177567978809852,-0.0012064268709278388,0.806138320253558,-0.00025832788729385214,0.8177556761183514,159.61538741020448,161.91584598043508,53.20512913673483,53.971874623811196
AT,AG_count,heterozygosity,0.006170571486483525,0.25357527272168795,-0.0026429264834244275,0.624839597365968,,,,,50.20790399889422,123.71824027846165,,
AT,CT_count,heterozygosity,0.006170571486483525,0.25357527272168795,-0.0026429264834244275,0.624839597365968,,,,,50.20790399889422,123.71824027846165,,
CT,GG_count,label,7.488106032686926e-05,0.9925149749882056,-0.0026586421267918623,0.7390740863050584,7.488106032686926e-05,0.9925149749882056,-0.0005127676104261791,0.7390705499892718,196.51796504766472,146.33666908840158,65.50598834922157,48.77865629929194
AG,CC_count,label,7.488106032686926e-05,0.9925149749882056,-0.0026586421267918623,0.7390740863050584,7.488106032686926e-05,0.9925149749882056,-0.0005127676104261791,0.7390705499892718,196.51796504766472,146.33666908840158,65.50598834922157,48.77865629929194
AT,AT_count,heterozygosity,-0.005757057834736373,0.28678689306929667,-0.002712602507769485,0.615741593704781,,,,,56.78380482772074,121.91683555354663,,
CT,AC_count,entropy,0.002501886027582653,0.7539456526767763,-0.0029260473631243515,0.7139316411663055,,,,,149.2812392300017,141.3584649509285,,
AG,GT_count,entropy,0.002501886027582653,0.7539456526767763,-0.0029260473631243515,0.7139316411663055,,,,,149.2812392300017,141.3584649509285,,
AG,GT_count,heterozygosity,0.0026208562431525814,0.7426501852681255,-0.003035658857132615,0.7037128448641133,,,,,147.04473668308884,139.33514328309445,,
CT,AC_count,heterozygosity,0.0026208562431525814,0.7426501852681255,-0.003035658857132615,0.7037128448641133,,,,,147.04473668308884,139.33514328309445,,
AT,AT_count,entropy,-0.009053864614914687,0.09389357239825723,-0.003125206463131138,0.5631045277990796,,,,,18.590927334854932,111.49469650421776,,
AT,AG_count,entropy,0.0009386688752986362,0.8621206165596093,-0.00315683053586514,0.5591613624210154,,,,,170.69988207880263,110.71394975936106,,
AT,CT_count,entropy,0.0009386688752986362,0.8621206165596093,-0.00315683053586514,0.5591613624210154,,,,,170.69988207880263,110.71394975936106,,
CT,CC_count,entropy,0.017939609477092663,0.024596262593379596,-0.0033960766821575232,0.6704959612366445,,,,,4.87005999348916,132.7582003248556,,
AG,GG_count,entropy,0.017939609477092663,0.024596262593379596,-0.0033960766821575232,0.6704959612366445,,,,,4.87005999348916,132.7582003248556,,
CT,GG_count,heterozygosity,0.0035914983507090116,0.6527461997663366,-0.003409621666871041,0.6692596027683786,,,,,129.24374755373466,132.51340134813896,,
AG,CC_count,heterozygosity,0.0035914983507090116,0.6527461997663366,-0.003409621666871041,0.6692596027683786,,,,,129.24374755373466,132.51340134813896,,
AG,CC_count,entropy,0.0007655803420716089,0.9235895048520079,-0.003757572591352792,0.637814504189754,,,,,182.87072196069755,126.2872718295713,,
CT,GG_count,entropy,0.0007655803420716089,0.9235895048520079,-0.003757572591352792,0.637814504189754,,,,,182.87072196069755,126.2872718295713,,
AT,GG_count,entropy,-0.0057178047691901004,0.2900855895967875,-0.0037748648040832103,0.48490257396747616,,,,,57.436946740163926,96.01070964556028,,
AT,CC_count,entropy,-0.0057178047691901004,0.2900855895967875,-0.0037748648040832103,0.48490257396747616,,,,,57.436946740163926,96.01070964556028,,
AT,CC_count,heterozygosity,-0.006646746899549317,0.21876659741544596,-0.003798005371659376,0.4822297787742915,,,,,43.3157862882583,95.48149619730972,,
AT,GG_count,heterozygosity,-0.006646746899549317,0.21876659741544596,-0.003798005371659376,0.4822297787742915,,,,,43.3157862882583,95.48149619730972,,
CT,CC_count,heterozygosity,0.01553549226676078,0.05160310113510383,-0.004085512786553603,0.6087615566270086,,,,,10.217414024750559,120.5347882121477,,
AG,GG_count,heterozygosity,0.01553549226676078,0.05160310113510383,-0.004085512786553603,0.6087615566270086,,,,,10.217414024750559,120.5347882121477,,
AT,AT_count,label,-0.0018751906640005396,0.7286261373098406,-0.0042662639762399085,0.4299013763079178,-0.0018751906640005396,0.7286261373098406,-0.003661606821853125,0.4298940966719833,144.26797518734844,85.12047250896772,48.08932506244948,28.373010380350898
AC,AT_count,heterozygosity,-0.01530684892856871,0.001846356662495655,-0.005985780343585295,0.22336253488849817,,,,,0.3655786191741397,44.22578190792264,,
GT,AT_count,heterozygosity,-0.01530684892856871,0.001846356662495655,-0.005985780343585295,0.22336253488849817,,,,,0.3655786191741397,44.22578190792264,,
AC,AT_count,entropy,-0.02601772302234337,1.2005723168187486e-07,-0.006112346797700433,0.21372700853353527,,,,,2.3771331873011223e-05,42.317947689639986,,
GT,AT_count,entropy,-0.02601772302234337,1.2005723168187486e-07,-0.006112346797700433,0.21372700853353527,,,,,2.3771331873011223e-05,42.317947689639986,,
AT,GG_count,label,-0.006082526355262314,0.260412154478445,-0.006437527936611242,0.23361319593697735,-0.006082526355262314,0.260412154478445,-0.0016616940743388042,0.23360941912993038,51.56160658673211,46.255412795521515,17.18720219557737,15.418221662575405
AT,CC_count,label,-0.006082526355262314,0.260412154478445,-0.006437527936611242,0.23361319593697735,-0.006082526355262314,0.260412154478445,-0.0016616940743388042,0.23360941912993038,51.56160658673211,46.255412795521515,17.18720219557737,15.418221662575405
all,AA_count,heterozygosity,-0.020556453955973924,2.383359853256354e-15,-0.007200315424548928,0.00554172089832028,,,,,4.719052509447581e-13,1.0972607378674155,,
all,TT_count,heterozygosity,-0.020556453955973924,2.383359853256354e-15,-0.007200315424548928,0.00554172089832028,,,,,4.719052509447581e-13,1.0972607378674155,,
AT,TT_count,label,0.020112021703690898,0.00019799392260177854,-0.007509568073798728,0.16469225074520324,0.020112021703690898,0.00019799392260177854,-0.007544601838131326,0.16468927606279082,0.039202796675152154,32.609065647550246,0.013067598891717384,10.869492220144194
AT,AA_count,label,0.020112021703690898,0.00019799392260177854,-0.007509568073798728,0.16469225074520324,0.020112021703690898,0.00019799392260177854,-0.007544601838131326,0.16468927606279082,0.039202796675152154,32.609065647550246,0.013067598891717384,10.869492220144194
